Time,Cell_Type,Cell_ID,Cell_RSSI
19:45,"['Lte', 'Lte']","[477, 124]","[-88, -119]"
19:45,"['Lte', 'Lte']","[477, 124]","[-89, -119]"
19:45,"['Lte', 'Lte']","[477, 124]","[-91, -119]"
19:45,"['Lte', 'Lte']","[477, 124]","[-92, -119]"
19:45,"['Lte', 'Lte']","[477, 124]","[-89, -119]"
19:45,"['Lte', 'Lte']","[477, 124]","[-89, -119]"
19:45,"['Lte', 'Lte']","[477, 124]","[-84, -119]"
19:45,"['Lte', 'Lte']","[477, 124]","[-93, -119]"
19:45,"['Lte', 'Lte']","[477, 124]","[-93, -119]"
19:45,"['Lte', 'Lte']","[477, 124]","[-94, -119]"
19:45,"['Lte', 'Lte']","[477, 124]","[-91, -119]"
19:45,"['Lte', 'Lte']","[477, 124]","[-93, -119]"
19:45,"['Lte', 'Lte', 'Lte']","[477, 474, 124]","[-87, -108, -119]"
19:45,"['Lte', 'Lte', 'Lte']","[477, 474, 124]","[-90, -112, -119]"
19:45,"['Lte', 'Lte', 'Lte']","[477, 474, 124]","[-86, -114, -119]"
19:45,"['Lte', 'Lte', 'Lte']","[477, 474, 124]","[-89, -111, -119]"
19:45,"['Lte', 'Lte', 'Lte', 'Lte']","[477, 474, 473, 124]","[-90, -113, -99, -119]"
19:45,"['Lte', 'Lte', 'Lte', 'Lte']","[477, 473, 474, 124]","[-86, -95, -109, -119]"
19:45,"['Lte', 'Lte', 'Lte', 'Lte']","[477, 473, 474, 124]","[-86, -104, -118, -119]"
19:45,"['Lte', 'Lte', 'Lte', 'Lte']","[477, 473, 474, 124]","[-85, -98, -115, -119]"
19:45,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-82, -91, -119]"
19:45,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-84, -91, -119]"
19:45,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-76, -91, -119]"
19:45,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-78, -91, -119]"
19:45,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-84, -91, -119]"
19:45,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-90, -95, -119]"
19:45,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-87, -105, -119]"
19:46,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-89, -104, -119]"
19:46,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-90, -104, -119]"
19:46,"['Lte', 'Lte']","[477, 124]","[-87, -119]"
19:46,"['Lte', 'Lte']","[477, 124]","[-87, -119]"
19:46,"['Lte', 'Lte']","[477, 124]","[-77, -119]"
19:46,"['Lte', 'Lte']","[477, 124]","[-77, -119]"
19:46,"['Lte', 'Lte']","[477, 124]","[-80, -119]"
19:46,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-86, -105, -119]"
19:46,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-84, -99, -119]"
19:46,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-89, -94, -119]"
19:46,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-84, -106, -119]"
19:46,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-88, -103, -119]"
19:46,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-85, -104, -119]"
19:46,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-90, -99, -119]"
19:46,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-92, -101, -119]"
19:46,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-95, -101, -119]"
19:46,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-94, -90, -119]"
19:46,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-96, -91, -119]"
19:46,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-94, -97, -132]"
