Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:53:54:465,-2.2923,2.7374,9.0903,67.1285,-0.6967,0.265,0.0416,183.6588
16:53:54:492,-2.2923,2.7374,9.0903,65.7773,-0.5965,0.0866,0.11,89.2977
16:53:54:509,-2.2923,2.7374,9.0903,65.1611,-0.5965,0.0866,0.11,88.6696
16:53:54:528,-1.6367,2.5292,10.861,66.2607,-0.5965,0.0866,0.11,90.1672
16:53:54:547,-1.7468,2.5149,10.4351,64.1753,0.0364,-0.286,0.0831,90.8102
16:53:54:578,-1.9238,2.5962,9.8082,64.4497,0.1561,-0.2444,0.0978,90.7215
16:53:54:595,-2.1416,2.735,9.5163,65.8376,0.1488,-0.1284,0.1394,90.3715
16:53:54:605,-2.2588,2.8451,9.3296,66.2558,0.0803,-0.0123,0.2029,89.7974
16:53:54:624,-2.2564,2.9719,9.3344,65.3626,0.0009,0.0231,0.2835,89.0773
16:53:54:647,-2.0913,2.9503,9.6622,65.5925,-0.0577,-0.0123,0.3739,88.4914
16:53:54:662,-1.8903,2.869,9.8848,64.8572,-0.0418,-0.0697,0.4558,87.9942
16:53:54:685,-1.5218,2.8618,9.6909,63.3205,0.0559,-0.1137,0.5193,87.455
16:53:54:701,-1.3974,2.9599,9.3129,64.1753,0.1549,-0.0661,0.556,86.7452
16:53:54:722,-1.3161,3.0197,9.0114,64.1563,0.183,0.0023,0.5718,85.91
16:53:54:741,-1.2993,3.0867,8.8271,62.6679,0.1683,0.0622,0.5706,85.0323
16:53:54:760,-1.1892,3.0891,8.8415,65.8073,0.1292,0.1184,0.5584,84.2093
16:53:54:779,-1.3328,3.1346,8.5352,64.1753,0.1182,0.1587,0.5388,83.3872
16:53:54:800,-1.4237,3.1609,8.2792,65.6498,0.0901,0.1379,0.5327,82.5861
16:53:54:829,-1.2634,3.137,8.2169,63.0871,0.0107,0.0622,0.567,81.7962
16:53:54:849,-1.139,3.1466,8.4084,64.3736,-0.065,0.0451,0.595,81.0194
16:53:54:861,-1.0241,3.0915,8.7338,64.2258,-0.0968,0.0194,0.6146,80.2742
16:53:54:880,-1.005,3.0724,8.7936,62.4948,-0.037,-0.0869,0.6232,79.5808
16:53:54:920,-1.0576,3.1322,8.5615,64.62,0.062,-0.3092,0.617,78.9536
16:53:54:928,-0.8614,3.2375,8.0303,63.9078,0.1378,-0.5645,0.6415,78.313
16:53:54:965,-0.3876,3.4337,7.7097,64.1038,0.1512,-0.6268,0.6806,77.5519
16:53:54:968,0.1101,3.539,7.6235,63.6041,0.0669,-0.4302,0.6879,76.6375
16:53:54:980,0.2153,3.6275,7.6929,62.8215,-0.043,-0.0013,0.6622,75.5734
16:53:55:002,0.1292,3.7232,8.083,63.9621,-0.131,0.4055,0.6342,74.3871
16:53:55:030,0.0646,3.7376,8.5208,63.1972,-0.1676,0.5509,0.6097,73.2688
16:53:55:041,0.1962,3.7854,8.5998,62.5694,-0.1188,0.4226,0.5779,72.194
16:53:55:064,0.39,3.8812,8.2576,61.3791,-0.0272,0.2455,0.556,71.1523
16:53:55:094,0.6269,4.0175,7.9274,63.7037,0.0058,0.1685,0.5437,70.0287
16:53:55:110,0.9691,4.1516,8.1165,62.7164,-0.0455,0.1941,0.5388,68.8895
16:53:55:122,1.3663,4.2999,8.5376,62.5824,-0.1029,0.2601,0.5083,67.7137
16:53:55:143,1.5242,4.5272,8.8702,61.3791,-0.1017,0.2674,0.4155,66.6192
16:53:55:160,1.3591,4.6708,9.1549,62.1996,-0.0577,0.177,0.2615,65.7241
16:53:55:184,0.3996,4.7809,10.1886,62.7169,0.0583,-0.1687,-0.0146,64.9774
16:53:55:225,-0.2106,4.7378,10.6146,62.9603,0.1549,-0.2848,-0.0695,65.0408
16:53:55:226,-0.2728,4.4243,10.8826,63.1012,0.2587,-0.2334,-0.0109,65.1389
16:53:55:242,-0.3087,4.276,11.263,64.0887,0.2734,-0.1174,0.0685,65.2145
16:53:55:260,-0.6508,4.1826,11.9713,61.7114,0.2074,-0.0978,0.0331,65.4254
16:53:55:279,-0.6867,3.8524,12.2536,60.6977,0.2013,-0.2127,-0.0476,65.8943
16:53:55:300,-0.5719,3.4983,11.5047,62.4652,0.288,-0.3263,-0.0879,66.4257
16:53:55:320,-0.8758,3.2423,10.6624,63.0867,0.3711,-0.187,-0.149,67.0107
16:53:55:341,-1.8831,3.1346,9.7531,63.2301,0.4236,0.1831,-0.2772,67.5834
16:53:55:360,-2.7278,2.6991,8.6979,59.8484,0.3943,0.4458,-0.3383,68.1632
16:53:55:380,-3.5988,2.467,8.4347,63.9981,0.2379,0.5008,-0.3029,68.7418
16:53:55:403,-4.0247,2.3043,8.7888,64.3189,-0.0003,0.3481,-0.1648,69.3445
16:53:55:430,-3.8644,2.2636,9.0018,61.1849,-0.1652,0.1611,0.0722,69.7672
16:53:55:443,-3.3356,2.3761,9.1143,63.1295,-0.219,0.0988,0.3703,69.8383
16:53:55:464,-2.4263,2.5436,9.2411,61.0963,-0.219,0.1233,0.6708,69.4744
16:53:55:480,-1.2849,2.735,9.2363,60.8564,-0.1786,0.1465,0.8919,68.7381
16:53:55:501,0.0287,2.9886,8.9539,61.4843,-0.0944,0.1587,0.9787,67.751
16:53:55:523,0.9763,3.2471,8.8487,61.7218,-0.0027,0.2137,0.9054,66.6997
16:53:55:542,1.2706,3.216,8.2193,62.1996,0.0889,0.2968,0.6647,65.8163
16:53:55:560,0.7155,3.2542,7.1067,61.8488,0.1854,0.4018,0.3324,65.1701
16:53:55:580,0.3493,3.2447,6.3051,61.584,0.1426,0.392,0.0526,64.7969
16:53:55:601,0.0981,3.0748,6.7645,61.0963,-0.0724,0.1978,-0.1453,64.8001
16:53:55:622,-0.2465,2.735,7.8102,61.8867,-0.2898,-0.2005,-0.3408,65.3241
16:53:55:644,-0.4834,2.6201,7.4848,62.1973,-0.2031,-1.1412,-0.4141,67.1383
16:53:55:668,-0.2297,2.9216,7.0229,60.7389,-0.1603,-1.2646,-0.2931,67.947
16:53:55:688,0.0598,3.3165,7.1043,60.8801,-0.2031,-1.0532,-0.1416,68.4582
16:53:55:705,0.2153,3.6084,7.4728,62.0454,-0.2947,-0.6941,0.0025,68.6483
16:53:55:721,0.1651,3.8381,8.1189,61.7275,-0.3509,-0.4045,0.0563,68.657
16:53:55:740,-0.2201,4.1324,8.6907,61.5718,-0.3424,-0.297,0.0147,68.6837
16:53:55:760,-0.8566,4.4411,8.7912,62.178,-0.2483,-0.2897,-0.0219,68.7505
16:53:55:782,-1.1988,4.989,9.0975,62.1487,-0.1774,-0.297,0.049,68.7072
16:53:55:801,-0.7011,5.3432,9.1549,61.2589,-0.1921,-0.2603,0.1968,68.4567
16:53:55:830,-0.591,5.7117,10.0714,60.5714,-0.3008,-0.1113,0.22,68.1046
16:53:55:839,-0.6724,5.4532,12.268,61.7275,-0.5415,-0.0307,0.1418,67.9176
16:53:55:862,-0.4475,4.4578,14.9791,61.5936,-0.6624,-0.1956,0.0453,68.1146
16:53:55:882,-0.1364,3.3141,16.5823,61.0357,-0.5036,-0.5768,-0.0671,68.7361
16:53:55:900,1.596,1.8592,16.3286,60.6525,-0.1139,-0.9555,-0.05,69.5499
16:53:55:920,3.3571,1.2658,15.0891,60.7446,0.3064,-1.0593,0.0966,70.1824
16:53:55:940,4.1826,1.3089,13.2395,62.5314,0.6484,-0.6012,0.1809,70.4762
16:53:55:961,4.3573,1.2371,11.1912,62.2061,0.8525,0.1575,0.1149,70.5118
16:53:55:981,3.8285,1.2227,9.9733,60.4356,0.85,0.6718,-0.0989,70.5519
16:53:56:001,2.2038,1.34,9.5163,62.2371,0.7254,0.8477,-0.397,70.8919
16:53:56:021,-0.5336,1.8808,9.0377,61.1585,0.7279,0.8539,-0.6743,71.5535
16:53:56:040,-3.0844,2.8116,7.6499,62.1096,0.8916,0.7219,-0.7647,72.2713
16:53:56:062,-3.9577,3.5103,5.4748,62.1096,1.0479,0.5887,-0.5363,72.6547
16:53:56:083,-3.7256,4.0319,3.8644,63.0679,0.9856,0.5814,-0.149,72.4849
16:53:56:100,-2.6871,4.2066,4.7713,61.9752,0.1011,0.4153,0.3324,71.9784
