Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
20:27:05:945,-1.139,2.6465,9.5163,61.0648,-0.1738,0.0323,-0.1158,31.1107
20:27:05:976,-1.139,2.6465,9.5163,59.1988,0.1133,-0.1216,-0.0412,62.443
20:27:05:992,-1.139,2.6465,9.5163,58.5707,0.1133,-0.1216,-0.0412,62.735
20:27:06:014,-1.3807,2.7685,9.052,59.9689,0.1133,-0.1216,-0.0412,62.6038
20:27:06:036,-1.2754,2.6608,9.2028,58.9827,-0.1004,-0.0239,0.065,62.5494
20:27:06:056,-1.3495,2.6297,9.2387,59.872,-0.098,-0.0508,0.0626,62.5834
20:27:06:069,-1.2897,2.6584,9.2818,58.3063,-0.0626,-0.0997,0.0614,62.5639
20:27:06:088,-1.0863,2.6991,9.1095,60.0833,-0.0211,-0.0838,0.0675,62.3683
20:27:06:108,-1.127,2.7685,9.1214,60.137,-0.0381,-0.0129,0.0406,62.1203
20:27:06:131,-1.1653,2.7087,9.4373,58.9372,-0.1078,0.0017,0.0296,62.0487
20:27:06:146,-1.1366,2.6943,9.8824,60.2471,-0.1346,-0.0202,0.0235,62.0157
20:27:06:173,-1.2132,2.5388,9.8201,58.6158,-0.0504,0.0079,0.0211,62.1088
20:27:06:184,-1.194,2.5699,9.4062,59.9056,0.0779,0.0286,0.0333,62.0649
20:27:06:204,-0.9284,2.7182,9.0784,60.5887,0.1243,-0.0166,0.0663,61.8293
20:27:06:224,-0.8375,2.8499,8.9611,59.872,0.0694,-0.0117,0.0785,61.5239
20:27:06:242,-0.8519,2.7661,9.0425,61.1102,-0.0198,0.0127,0.0712,61.2668
20:27:06:266,-0.7849,2.8092,9.2865,58.926,-0.076,0.0017,0.0541,61.0429
20:27:06:283,-0.7274,2.723,9.3464,59.1988,-0.087,0.0225,0.0296,60.9125
20:27:06:302,-0.8877,2.7015,9.2124,60.137,-0.065,0.0579,0.0027,60.8302
20:27:06:323,-1.0193,2.747,9.2746,58.3254,-0.0381,0.0298,0.0052,60.7498
20:27:06:343,-0.8949,2.7135,9.1884,61.1102,0.0009,-0.0202,0.0296,60.6522
20:27:06:375,-0.725,2.7781,9.0736,59.3136,0.0352,-0.0593,0.0284,60.5091
20:27:06:383,-0.6867,2.747,9.0808,59.8277,0.0119,-0.0777,-0.018,60.4418
20:27:06:403,-0.8877,2.6106,9.1765,60.221,-0.0601,-0.0532,-0.0852,60.544
20:27:06:424,-1.0289,2.5196,9.1669,59.872,-0.109,-0.0264,-0.0962,60.6703
20:27:06:443,-0.9523,2.6632,9.1669,58.7606,-0.1102,-0.0007,-0.0693,60.6933
20:27:06:464,-1.0002,2.7087,9.1358,60.0936,-0.1237,0.0433,-0.062,60.6585
20:27:06:483,-0.9906,2.6273,9.1908,59.5858,-0.1554,0.0433,-0.0583,60.6985
20:27:06:502,-1.1007,2.6154,9.3033,60.4586,-0.1762,0.003,-0.051,60.7146
20:27:06:523,-1.1557,2.6536,9.2865,58.8032,-0.175,-0.0264,-0.0278,60.7454
20:27:06:543,-1.0457,2.6345,9.2171,61.3953,-0.1676,-0.0288,-0.0058,60.6762
20:27:06:563,-1.1222,2.5819,9.3583,60.8378,-0.1762,-0.0325,-0.0131,60.683
20:27:06:583,-1.1988,2.7159,9.9422,61.3128,-0.1786,-0.0508,-0.0022,60.663
20:27:06:603,-1.3352,2.8211,9.8943,59.5447,-0.0687,-0.0031,0.0406,60.5402
20:27:06:622,-1.5099,3.0126,9.4708,60.7395,0.0816,0.0127,0.0479,60.4254
20:27:06:644,-1.8831,3.0556,9.0138,60.2809,0.1549,-0.0117,0.0369,60.3718
20:27:06:675,-1.8975,3.125,8.9013,61.4924,0.1598,-0.0215,0.0724,60.2328
20:27:06:683,-1.6439,3.1322,9.8632,59.2774,0.1329,-0.0813,0.164,60.0676
20:27:06:702,-1.5697,3.1466,9.8273,61.3953,0.2453,-0.096,0.164,59.9055
20:27:06:722,-1.8521,3.3452,9.3631,59.2435,0.3833,-0.0874,0.1347,59.5905
20:27:06:742,-1.8855,3.3452,8.6261,61.0077,0.4286,-0.0936,0.12,59.4512
