Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
13:38:05:884,-1.9932,1.5769,9.2602,56.9528,-0.2872,-0.0022,-0.1856,84.5592
13:38:05:919,-2.1344,1.7468,9.521,56.859,-0.242,0.0699,-0.1624,97.6668
13:38:05:935,-1.7013,2.7326,8.9539,57.0764,-0.242,0.0699,-0.1624,94.9127
13:38:05:957,-1.4692,2.7733,9.1071,57.5057,-0.0466,-0.0131,0.3324,93.0625
13:38:05:974,-1.2012,2.7206,9.5833,57.6483,-0.1357,-0.007,0.3434,92.0685
13:38:05:992,-0.9308,2.5364,9.9565,60.5695,-0.1785,0.0357,0.3153,91.6077
13:38:06:011,-1.1438,2.321,9.8082,57.6612,-0.1052,0.1591,0.242,91.4034
13:38:06:031,-1.8042,2.4311,9.3081,59.0876,0.0133,0.2764,0.1772,90.9967
13:38:06:052,-1.8927,2.5268,8.7984,57.5972,0.0915,0.2691,0.2127,90.5868
13:38:06:070,-1.5147,2.522,8.4706,59.3755,0.0964,0.1872,0.3006,89.9686
13:38:06:089,-1.3232,2.4742,8.5783,57.291,0.0292,0.1066,0.3202,89.4194
13:38:06:110,-1.4931,2.3952,8.9324,58.501,-0.0979,0.0504,0.2542,89.0825
13:38:06:130,-1.7898,2.2038,9.411,57.005,-0.2103,0.0638,0.1907,89.0384
13:38:06:149,-2.1296,2.1655,9.7436,58.9305,-0.2542,0.087,0.1968,88.9525
13:38:06:170,-2.12,2.1583,9.813,58.2307,-0.2115,0.1017,0.2798,88.7977
13:38:06:190,-1.9119,2.2277,9.7723,59.0001,-0.1321,0.1029,0.3751,88.5041
13:38:06:211,-1.7228,2.3737,9.7436,57.4332,-0.0844,0.0687,0.4252,88.0338
13:38:06:253,-1.5027,2.5579,9.6718,57.1651,-0.0673,0.0296,0.4326,87.475
13:38:06:254,-1.4022,2.6871,9.5593,57.9081,-0.0637,0.0553,0.402,86.8577
13:38:06:274,-1.462,2.7733,9.4038,58.3305,-0.0795,0.0943,0.3422,86.2841
13:38:06:290,-1.6989,2.7805,9.277,57.291,-0.1186,0.098,0.2738,85.8043
13:38:06:310,-2.0219,2.8714,9.2578,57.3176,-0.1724,0.0834,0.2139,85.402
13:38:06:332,-2.2397,2.9767,9.4828,57.1865,-0.2176,0.1066,0.1907,84.9885
