Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
20:01:02:530,-0.4379,1.3185,9.5904,63.0367,-0.5344,0.1362,-0.6056,271.0246
20:01:02:560,-0.4379,1.3185,9.5904,63.0367,-0.8166,0.0434,-0.7302,54.9204
20:01:02:577,-0.4379,1.3185,9.5904,62.5598,-0.8166,0.0434,-0.7302,55.2018
20:01:02:596,-0.2584,1.1174,9.4277,62.5598,-0.8166,0.0434,-0.7302,55.6269
20:01:02:617,-0.2584,1.0409,9.5569,63.1296,0.0092,0.0251,0.0322,55.5231
20:01:02:634,-0.3541,1.0433,9.5904,60.7789,-0.025,-0.0214,0.0016,55.5428
20:01:02:657,-0.5551,1.048,9.5761,58.9848,-0.0103,-0.0312,-0.0191,55.7261
20:01:02:674,-0.6604,0.8997,9.6526,64.8115,-0.0005,-0.0092,-0.0081,56.0116
20:01:02:692,-0.8016,0.7992,9.8656,64.6519,-0.014,0.0092,-0.0057,56.4411
20:01:02:711,-0.9978,0.8853,10.002,63.9224,0.0007,0.0043,-0.0216,56.8087
20:01:02:730,-1.1007,1.084,9.8656,64.1914,0.0471,-0.0324,-0.0338,57.0337
20:01:02:749,-1.3328,1.2514,9.7795,63.7593,0.0752,-0.0568,-0.0436,57.2504
20:01:02:768,-1.6463,1.4046,9.7723,62.6115,0.0703,-0.0421,-0.0375,57.4557
20:01:02:797,-1.9573,1.4022,9.9422,64.5605,0.0532,-0.0006,0.004,57.6774
20:01:02:808,-2.1846,1.5362,10.3825,64.0287,0.0312,0.0776,0.0859,57.7625
20:01:02:826,-2.144,1.4429,10.7557,64.4695,0.0288,0.124,0.1922,57.7129
20:01:02:853,-1.8353,1.3424,10.9041,65.6924,0.0459,0.0617,0.2777,57.519
20:01:02:865,-1.517,1.4548,10.605,64.6651,0.1192,-0.0617,0.2863,57.2485
20:01:02:888,-1.2897,1.675,9.9852,64.9712,0.2597,-0.1851,0.2337,56.9911
20:01:02:919,-1.1246,2.01,9.0544,64.3365,0.3892,-0.3146,0.1568,56.7134
20:01:02:926,-0.9428,2.4766,8.3175,64.9151,0.4148,-0.3891,0.1091,56.3516
20:01:02:944,-0.9117,2.6536,7.8628,64.9151,0.3477,-0.3354,0.1238,55.9657
20:01:02:972,-0.926,2.7876,7.9825,62.96,0.2279,-0.1643,0.1812,55.4974
20:01:02:983,-1.0792,2.8092,8.4658,63.2027,0.0935,0.0739,0.2484,55.0099
20:01:03:007,-0.8782,2.2684,9.5713,62.8794,-0.0421,0.2437,0.2789,54.5867
20:01:03:036,-1.4931,2.333,10.1264,64.8208,-0.2339,0.0788,0.2105,54.3562
20:01:03:044,-1.4644,2.467,10.4231,62.2952,-0.2754,-0.0971,0.1873,54.1644
20:01:03:080,-1.1988,2.4048,10.0475,62.78,-0.1703,-0.1509,0.2301,53.8881
20:01:03:083,-0.9787,2.5029,9.2961,61.8834,0.0239,-0.0654,0.2704,53.5232
20:01:03:103,-1.0816,2.7685,8.6859,62.6349,0.2731,0.2083,0.2557,53.0794
20:01:03:123,-1.2371,3.1514,8.0758,62.7089,0.5297,0.6115,0.2863,52.4291
20:01:03:157,-1.2682,3.4768,7.2646,64.0287,0.7435,1.0452,0.3889,51.4854
20:01:03:163,-4.0391,3.8213,9.1286,64.3127,0.7655,1.4019,0.5123,50.6348
20:01:03:184,-2.5819,2.7565,8.8989,65.0717,0.6103,1.3982,0.8947,49.3381
20:01:03:202,-4.0223,4.3669,8.3246,63.6574,0.7142,1.3763,1.2453,47.5563
20:01:03:239,-5.1661,5.75,9.533,63.788,1.1088,1.8637,1.6082,45.1146
20:01:03:244,-2.1009,4.3765,9.1549,61.8788,1.6292,2.6982,2.2068,41.5476
20:01:03:274,0.938,1.4836,7.9992,62.7085,1.887,3.5863,2.4573,37.244
20:01:03:282,-0.9715,3.6634,9.0425,62.9402,1.3458,3.733,1.5202,33.6034
20:01:03:303,-1.3065,4.2449,9.454,64.3616,1.1662,2.9535,0.902,30.8368
20:01:03:322,-1.8161,3.8788,7.2096,64.9433,0.4649,1.7892,0.599,29.0049
20:01:03:342,-3.4026,4.4004,8.0638,62.7394,-0.2681,1.3591,0.1934,27.9611
20:01:03:362,0.6341,2.5484,10.0881,64.1597,-0.6273,1.2126,0.1177,26.8858
20:01:03:384,-3.2303,3.5294,11.6172,63.5054,-1.1392,-0.4759,-0.5848,27.8549
20:01:03:411,-2.7182,4.4291,12.1795,63.0824,-1.0927,-1.3934,-0.6434,29.1395
20:01:03:423,-1.9501,5.4054,14.7733,65.2316,-0.6981,-1.9847,-0.6178,30.4488
20:01:03:444,-2.5508,4.5727,12.7896,64.4332,-0.0641,-2.9156,-0.6874,32.3677
20:01:03:462,-3.259,3.7472,11.3444,64.6951,0.603,-3.3567,-0.6825,34.6098
20:01:03:482,-2.8881,4.599,10.0188,65.236,0.9744,-3.0952,-0.5408,36.5257
20:01:03:504,-1.529,4.5775,8.1835,63.4109,0.8938,-2.2828,-0.4003,37.8483
20:01:03:522,-0.2082,2.656,9.0186,63.6373,0.3208,-1.226,-0.2525,38.656
20:01:03:543,0.4618,1.7396,8.8822,65.228,-0.2314,-0.5479,-0.2549,39.1817
