Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
15:54:22:939,-1.127,3.8644,8.6596,64.9718,-0.0064,0.0549,0.1125,98.3397
15:54:22:957,-1.2132,4.0343,8.7386,64.1689,-0.0064,0.0549,0.1125,97.8285
15:54:22:976,-1.2778,4.0726,8.6596,63.6065,0.018,-0.0368,0.0441,97.4848
15:54:23:005,-1.3831,4.0582,8.7529,65.4876,-0.0333,0.0231,0.049,97.2687
15:54:23:016,-1.328,4.0128,8.9372,65.1536,-0.065,0.0145,0.0575,97.2465
15:54:23:034,-1.1486,3.9912,9.2531,63.8283,-0.0565,-0.0209,0.0636,97.4003
15:54:23:055,-1.2156,3.9266,9.119,63.1587,0.0009,-0.0502,0.0416,97.5308
15:54:23:082,-1.3017,3.9577,8.8798,65.1537,0.0547,-0.0893,0.0184,97.5511
15:54:23:092,-1.2419,3.9673,8.7864,65.0294,0.0388,-0.1052,0.0294,97.5255
15:54:23:113,-1.2778,3.9577,8.7601,62.6397,0.0095,-0.0844,0.0392,97.4987
15:54:23:132,-1.261,3.8548,9.2076,63.6065,-0.0223,-0.1113,0.0416,97.6724
15:54:23:149,-1.1581,3.8548,9.4158,64.7135,0.0022,-0.1626,0.0551,97.9064
15:54:23:168,-1.0026,3.9314,8.8295,65.1526,0.0852,-0.1443,0.066,97.9078
15:54:23:192,-1.0313,4.0319,8.4802,65.7297,0.095,-0.0942,0.0465,97.7687
15:54:23:211,-1.1462,3.9817,8.9013,63.6065,0.0131,-0.0722,0.0147,97.7946
15:54:23:226,-1.3376,3.8812,8.9157,64.942,-0.0308,-0.1113,-0.0109,97.8545
15:54:23:247,-1.3185,3.8931,8.7697,63.7236,-0.0211,-0.1858,0.0013,97.9085
15:54:23:276,-1.0457,3.9027,8.8606,65.0945,-0.037,-0.2591,0.0477,97.9996
15:54:23:293,-0.8064,3.9841,9.2004,64.5074,-0.0345,-0.253,0.0709,98.0519
15:54:23:309,-0.7561,3.9912,9.0592,64.9764,0.0119,-0.2102,0.0355,98.1593
15:54:23:324,-1.0935,4.0247,8.2481,64.7183,0.0681,-0.1711,-0.0317,98.1797
15:54:23:344,-1.0744,3.9841,7.858,64.9433,0.0058,-0.1846,-0.0329,98.1288
