Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
19:45:03:027,-0.5791,2.6632,9.7938,31.1482,-0.4731,0.0017,-0.1219,353.7791
19:45:03:037,-0.5791,2.6632,9.7938,31.2514,-0.456,0.2778,-0.0424,176.4484
19:45:03:055,-0.5791,2.6632,9.7938,31.4295,-0.456,0.2778,-0.0424,176.4028
19:45:03:073,-0.8782,2.7494,9.1047,31.1158,-0.456,0.2778,-0.0424,176.1176
19:45:03:093,-0.9356,2.7111,9.3655,29.8406,-0.153,0.086,0.0565,175.8337
19:45:03:112,-0.8949,2.6656,9.4229,30.5276,-0.1603,0.0982,0.0675,175.6949
19:45:03:132,-0.8231,2.7278,9.3153,30.5599,-0.131,0.0811,0.0724,175.5714
19:45:03:151,-0.6748,2.7757,9.2937,30.2127,-0.1151,0.064,0.0883,175.4421
19:45:03:170,-0.6126,2.8116,9.5282,30.5599,-0.1334,0.0408,0.0846,175.3959
19:45:03:189,-0.5958,2.68,9.6981,29.1335,-0.1371,0.0139,0.0479,175.4
19:45:03:209,-0.7131,2.5747,9.667,30.3559,-0.0992,0.0005,0.0052,175.423
19:45:03:229,-0.7489,2.5627,9.466,29.9952,-0.054,-0.008,-0.0058,175.4472
19:45:03:259,-0.658,2.5603,9.4564,31.5408,-0.0504,-0.0215,0.0101,175.4259
19:45:03:269,-0.5097,2.4574,9.4899,30.6052,-0.0711,-0.0154,0.0247,175.4158
19:45:03:289,-0.5456,2.5077,9.6072,29.3247,-0.0772,-0.0068,0.0247,175.4147
19:45:03:310,-0.7609,2.7015,9.734,31.2563,-0.0662,-0.0361,0.026,175.3909
19:45:03:330,-0.6485,2.601,9.5689,29.7811,-0.0137,-0.0703,0.0565,175.3109
19:45:03:361,-0.6724,2.6584,9.2674,30.5599,0.0498,-0.0471,0.0712,175.2351
19:45:03:371,-0.8136,2.7996,8.8726,30.7042,0.0755,0.0054,0.0809,175.1214
19:45:03:394,-0.9069,2.9503,8.8487,30.0372,0.0437,0.0457,0.1041,174.9383
19:45:03:412,-0.9811,2.9958,8.8726,30.8181,-0.0174,0.0225,0.1115,174.7488
19:45:03:429,-0.9165,2.9647,9.0497,29.7811,-0.0638,-0.0325,0.0883,174.616
19:45:03:451,-0.9834,2.9958,9.2028,30.7627,-0.0821,-0.096,0.0602,174.5351
19:45:03:480,-1.1701,3.0437,9.4349,29.2398,-0.0846,-0.0862,0.0211,174.4543
19:45:03:490,-1.3328,3.0006,9.5258,29.9952,-0.0821,-0.0679,-0.0009,174.3827
19:45:03:511,-1.3424,2.9121,9.3177,30.8344,-0.054,-0.0752,0.0162,174.2972
19:45:03:530,-1.1988,2.9193,9.0281,31.2584,-0.0296,-0.0374,0.0626,174.1486
19:45:03:550,-1.0696,3.1035,8.8487,30.7409,-0.0516,-0.0227,0.0822,173.9471
19:45:03:580,-0.8758,3.1561,8.9516,30.6052,-0.1249,-0.0679,0.0626,173.9068
19:45:03:589,-0.9715,3.1418,9.2507,30.7042,-0.2116,-0.1058,0.015,173.8936
19:45:03:611,-1.0217,3.1896,9.7268,31.8074,-0.2605,-0.1412,-0.0119,173.9175
19:45:03:631,-0.8662,3.1202,9.3894,30.5218,-0.1603,-0.14,0.0125,173.9218
19:45:03:668,-0.9476,3.2136,9.1837,30.2404,-0.098,0.0042,-0.0192,173.9139
19:45:03:675,-1.2012,3.2758,8.9731,29.6229,-0.0894,0.1117,-0.0534,173.9012
19:45:03:691,-1.4022,3.3284,8.9013,28.8884,-0.1212,0.1263,-0.0388,173.8026
19:45:03:709,-1.6271,3.4074,9.0018,31.6668,-0.1481,0.1044,0.0309,173.638
19:45:03:729,-1.675,3.539,9.1334,30.0722,-0.1249,0.0799,0.1151,173.3931
19:45:03:753,-1.2802,3.4098,8.942,31.2584,-0.0553,0.0311,0.1799,173.1028
19:45:03:770,-1.1246,3.3452,8.8271,30.8765,0.0205,0.0457,0.1823,172.7943
19:45:03:789,-1.2012,3.3715,8.8702,31.378,0.0669,0.1324,0.1445,172.5552
19:45:03:813,-1.3519,3.3858,9.1478,29.9942,0.062,0.1606,0.1164,172.3108
19:45:03:845,-1.2825,3.3308,9.3153,32.0245,0.0144,0.0481,0.1054,172.1117
19:45:03:849,-1.1246,3.2184,9.4684,30.649,-0.0491,-0.0887,0.098,171.9564
19:45:03:871,-1.0457,3.1035,9.8704,29.9998,-0.098,-0.1449,0.0822,171.8654
19:45:03:891,-1.005,2.9456,10.3729,30.2507,-0.109,-0.1913,0.0736,171.8392
19:45:03:911,-0.6508,2.7494,10.672,31.2584,-0.0613,-0.2609,0.0822,171.8318
19:45:03:929,-0.3876,2.5723,11.0764,29.5102,0.0229,-0.2951,0.0699,171.8431
19:45:03:950,-0.524,2.6034,11.4185,29.7918,0.117,-0.3122,0.0345,171.9025
19:45:03:974,-0.603,2.6728,11.1721,29.8343,0.2135,-0.3171,0.0321,171.9407
19:45:03:990,-0.3852,2.5579,10.3585,28.9064,0.3174,-0.2255,0.0809,171.9516
19:45:04:017,-0.1986,2.6393,9.7603,30.563,0.3882,-0.0154,0.109,171.819
19:45:04:029,-0.0263,2.7661,9.3966,29.4425,0.376,0.1349,0.0907,171.7097
19:45:04:054,0.1675,2.534,9.3248,31.5003,0.2526,0.1214,0.026,171.6569
19:45:04:073,0.4475,1.9238,10.0834,31.5101,0.0083,0.0079,-0.0901,171.824
19:45:04:091,0.6676,0.9141,12.0215,30.5309,-0.6246,-0.6617,-0.3369,172.8383
19:45:04:122,0.5719,0.9643,11.6507,29.907,-0.7809,-0.9304,-0.3137,173.4734
