Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
14:02:12:319,-0.2895,1.7133,8.6812,35.5516,-0.352,-0.2392,-0.8893,6.107
14:02:12:339,0.737,1.785,9.265,34.6178,-0.3385,-0.5153,-0.8967,148.564
14:02:12:359,0.737,1.785,9.265,34.8476,-0.3385,-0.5153,-0.8967,149.6239
14:02:12:369,1.3352,1.5051,10.593,36.36,-0.3385,-0.5153,-0.8967,150.772
14:02:12:388,1.1988,1.5721,10.7055,35.236,-0.0233,-0.1377,-0.375,151.1608
14:02:12:408,1.2945,1.608,10.5571,35.7047,0.1257,-0.1133,-0.3835,151.6566
14:02:12:426,1.5051,1.6798,10.0786,35.7047,0.2503,-0.0425,-0.3725,152.1475
14:02:12:450,1.7396,1.7037,9.4995,34.5492,0.2967,0.0797,-0.3505,152.5468
14:02:12:467,1.6965,1.8018,9.1286,35.9773,0.2112,0.1933,-0.3554,153.0024
14:02:12:485,1.5912,1.8568,9.1214,35.9773,0.0402,0.2581,-0.3823,153.45
14:02:12:503,1.4405,1.8521,9.3607,35.9773,-0.115,0.2874,-0.4165,153.9013
14:02:12:522,1.4142,1.9238,9.5617,35.9773,-0.1858,0.2923,-0.4361,154.3615
14:02:12:542,1.2443,2.0291,9.6861,35.9773,-0.1919,0.2788,-0.4361,154.8055
14:02:12:561,1.0289,2.1583,9.6311,35.9773,-0.176,0.2581,-0.4141,155.2103
14:02:12:580,0.7059,2.4622,9.3799,36.0181,-0.1589,0.2813,-0.3652,155.5364
14:02:12:600,0.548,2.6752,9.0497,35.3638,-0.1565,0.3265,-0.2931,155.7564
14:02:12:620,0.5551,2.7996,8.7721,32.983,-0.1638,0.3326,-0.2308,155.9135
14:02:12:648,0.6843,2.7733,8.7338,36.0181,-0.1773,0.2862,-0.1917,156.04
14:02:12:658,0.8638,2.7613,8.8917,36.0181,-0.2115,0.2617,-0.1722,156.1579
14:02:12:680,0.9476,2.6871,9.4828,36.0181,-0.2946,0.3008,-0.1783,156.2755
14:02:12:697,1.0696,2.4718,10.191,35.1155,-0.3544,0.3546,-0.1991,156.4374
14:02:12:718,1.0792,2.2516,10.6816,35.1155,-0.297,0.3631,-0.2369,156.6207
14:02:12:752,1.0289,2.0602,10.7581,34.7527,-0.1223,0.2898,-0.2858,156.87
14:02:12:755,0.8159,1.7946,10.4399,36.0391,0.0842,0.1615,-0.3395,157.1724
14:02:12:786,0.3063,1.5721,9.9422,35.1026,0.221,0.0675,-0.3713,157.5474
14:02:12:795,-0.1555,1.4644,9.6957,35.5119,0.2259,0.0199,-0.364,157.9079
14:02:12:816,-0.3206,1.0457,9.7795,33.9763,0.1062,-0.0412,-0.3359,158.2338
