Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
19:41:19:052,-0.7418,3.1561,9.4852,61.0378,-0.1579,0.2619,0.1237,71.8067
19:41:19:063,-0.7418,3.1561,9.4852,60.0423,-0.5952,-0.0948,0.3045,55.2443
19:41:19:077,-0.7418,3.1561,9.4852,60.9226,-0.5952,-0.0948,0.3045,54.7213
19:41:19:096,-0.5575,3.0197,9.3296,61.9253,-0.5952,-0.0948,0.3045,54.097
19:41:19:115,-0.5815,3.0102,9.5809,60.7858,-0.0613,-0.041,-0.0632,54.1778
19:41:19:134,-0.615,2.9432,9.6263,62.8136,-0.0516,-0.0374,-0.0705,54.4421
19:41:19:154,-0.6102,2.948,9.3488,60.9191,-0.0162,-0.0484,-0.073,54.5911
19:41:19:175,-0.5862,2.9527,9.2171,62.4471,-0.0186,-0.0398,-0.0718,54.5973
19:41:19:194,-0.5623,2.9408,9.3009,61.0373,-0.0491,-0.0215,-0.0803,54.7007
19:41:19:212,-0.7513,2.9551,9.265,61.549,-0.0577,0.0091,-0.0925,54.8911
19:41:19:231,-0.8159,2.9193,9.2674,61.9282,-0.0638,0.0066,-0.0901,55.1231
19:41:19:252,-0.7035,2.9384,9.4469,61.2931,-0.0662,-0.0312,-0.0657,55.2582
19:41:19:271,-0.7155,2.9886,9.2985,61.9379,-0.0308,-0.0422,-0.0498,55.3594
19:41:19:297,-0.6437,2.9743,9.0209,62.1817,-0.0076,-0.041,-0.0473,55.3531
19:41:19:311,-0.6604,3.003,9.0186,63.0853,-0.0394,-0.0398,-0.0473,55.3843
19:41:19:331,-0.5575,2.9408,9.3416,63.7164,-0.1053,-0.0276,-0.051,55.4307
19:41:19:354,-0.6461,2.9456,9.4732,62.4449,-0.1298,0.0262,-0.0559,55.494
19:41:19:373,-0.7346,2.9503,9.7149,60.9191,-0.1176,0.0616,-0.0571,55.622
19:41:19:394,-0.6724,2.9719,9.6455,62.4449,-0.0662,0.0579,-0.0376,55.6859
19:41:19:412,-0.5216,3.0126,9.3368,61.8149,0.0058,0.0347,-0.0315,55.6696
19:41:19:431,-0.5719,3.0054,9.2339,61.9253,0.0095,0.0042,-0.0437,55.6929
19:41:19:453,-0.6269,2.9527,9.2818,60.6603,-0.0308,-0.0093,-0.0486,55.7435
19:41:19:472,-0.6054,2.9503,9.478,62.1936,-0.0613,0.003,-0.0339,55.7798
19:41:19:493,-0.5695,2.924,9.4516,62.4449,-0.0565,0.0298,-0.0205,55.7795
19:41:19:512,-0.5145,2.9432,9.3823,62.4471,-0.0406,0.0262,-0.0131,55.7845
19:41:19:531,-0.4666,2.9408,9.4229,62.5627,-0.0259,0.0115,-0.0058,55.771
19:41:19:552,-0.4666,2.9815,9.344,61.9282,-0.0101,-0.0019,-0.018,55.7413
19:41:19:571,-0.5432,2.9456,9.2411,60.9191,0.0083,-0.0202,-0.0363,55.7622
19:41:19:591,-0.792,2.9288,8.9874,61.7056,0.0278,-0.0386,-0.051,55.8664
19:41:19:611,-0.9595,3.015,8.8271,62.461,0.029,-0.0447,-0.0412,55.9729
19:41:19:634,-1.0744,3.1585,8.8726,60.9216,-0.0149,-0.0105,-0.0095,56.0318
19:41:19:654,-1.1821,3.3332,9.1262,63.3407,-0.032,-0.0044,-0.007,56.0401
19:41:19:679,-1.0863,3.5366,9.2722,60.7894,-0.0137,-0.0105,0.0199,55.9928
19:41:19:693,-0.6843,3.661,9.1525,64.2381,0.0132,-0.0361,0.0748,55.7674
19:41:19:711,-0.3278,3.7113,9.332,62.7141,-0.0003,-0.0532,0.0956,55.5281
19:41:19:731,-0.402,3.6921,9.6718,63.3512,-0.0333,-0.0716,0.0528,55.395
19:41:19:753,-0.7155,3.7783,9.813,63.0853,-0.0125,-0.1094,-0.0082,55.3536
19:41:19:771,-0.9739,3.9218,9.5976,62.8161,0.073,-0.1278,-0.0339,55.3423
19:41:19:796,-1.0911,3.9936,8.8678,64.5115,0.1512,-0.1253,-0.0437,55.3191
19:41:19:812,-1.2802,4.0199,8.5567,63.8386,0.1366,-0.1473,-0.0864,55.3879
19:41:19:831,-1.5553,3.8501,8.7841,62.362,0.0352,-0.1766,-0.15,55.6428
19:41:19:855,-1.7779,3.618,9.2076,64.1691,-0.0699,-0.1791,-0.1976,56.0045
19:41:19:875,-2.0578,3.4863,9.3296,65.6965,-0.1114,-0.129,-0.2098,56.4149
19:41:19:892,-2.3426,3.4433,9.1143,66.9529,-0.076,-0.0093,-0.1744,56.772
19:41:19:911,-2.4096,3.5294,8.6166,66.9353,-0.0027,0.1056,-0.0742,56.9494
19:41:19:932,-2.2445,3.7256,8.0686,66.2752,0.0632,0.1557,0.0418,56.8907
19:41:19:952,-2.1703,3.9099,7.815,65.6965,0.0865,0.1569,0.1054,56.7198
19:41:19:971,-2.1751,4.1444,7.7934,66.3165,0.0742,0.1447,0.1469,56.4867
19:41:19:991,-1.9549,4.4483,7.9896,66.0345,0.0547,0.1141,0.2202,56.1371
19:41:20:014,-1.3376,4.6277,8.3151,65.9782,0.0352,0.0347,0.3118,55.653
19:41:20:032,-0.8566,4.8885,8.7218,64.7944,0.0339,-0.0422,0.3485,55.1202
19:41:20:051,-0.6987,4.9364,9.2195,66.3117,0.0425,-0.096,0.2947,54.6888
19:41:20:072,-0.8829,4.7474,9.4301,66.0345,0.0901,-0.1559,0.1884,54.4454
19:41:20:101,-1.0074,4.1731,9.7771,64.455,0.1146,-0.278,0.0675,54.3974
19:41:20:111,-0.8519,3.752,10.4542,65.3663,0.0523,-0.256,0.0541,54.5065
19:41:20:131,-0.6915,3.3643,11.1912,65.3614,-0.0015,-0.2817,0.0345,54.7207
19:41:20:155,-0.5216,3.1322,12.1532,65.3481,-0.0369,-0.3428,0.0321,54.9893
19:41:20:176,-0.1316,2.9336,12.7178,65.3663,0.0083,-0.366,0.0516,55.2602
19:41:20:191,0.1316,2.9862,12.0191,65.6548,0.1854,-0.3049,0.0663,55.452
19:41:20:211,0.3278,2.936,10.7318,64.7512,0.3406,-0.2597,0.0394,55.6002
19:41:20:231,0.4451,2.814,10.0881,65.9666,0.3051,-0.344,-0.0327,55.8443
19:41:20:251,0.3278,2.7015,10.0499,63.2347,0.1341,-0.4674,-0.1292,56.2743
19:41:20:276,0.5168,2.5364,10.4447,66.0219,-0.043,-0.4491,-0.1793,56.7588
19:41:20:293,1.0241,2.3761,10.727,64.7634,-0.1456,-0.3232,-0.1829,57.2004
19:41:20:313,1.2203,2.1464,10.873,65.7572,-0.1469,-0.1864,-0.2184,57.617
19:41:20:331,0.9691,2.1057,10.3992,65.4106,-0.0406,-0.0728,-0.2746,58.0679
19:41:20:353,0.5838,2.2086,9.2722,66.0219,0.1366,0.0262,-0.3002,58.4685
19:41:20:373,0.3852,2.2445,7.9992,65.1226,0.2673,0.0787,-0.2868,58.8023
19:41:20:394,0.4092,2.2851,7.212,66.0219,0.2575,0.0689,-0.2514,59.0739
19:41:20:411,0.6508,2.3809,7.1521,64.8179,0.1219,-0.0068,-0.211,59.2996
19:41:20:432,0.9691,2.5172,7.7312,65.4034,-0.0626,-0.0801,-0.1951,59.5215
19:41:20:453,1.0074,2.5723,8.3988,64.5569,-0.1872,-0.0557,-0.2257,59.7668
19:41:20:471,0.7418,2.613,8.8941,64.4893,-0.1982,-0.0312,-0.2843,60.1143
19:41:20:492,0.524,2.601,8.808,65.8903,-0.0919,-0.0752,-0.3125,60.4947
19:41:20:513,0.5958,2.7948,8.0734,63.9348,0.0779,-0.0887,-0.2856,60.8484
19:41:20:533,0.8447,2.9695,7.1234,65.0136,0.1793,-0.0471,-0.2465,61.0618
19:41:20:552,1.4022,3.3476,6.92,66.5656,0.0107,-0.052,-0.2562,61.2427
19:41:20:571,1.3926,3.5533,7.5757,65.2826,-0.1176,-0.0838,-0.2978,61.659
