Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
20:06:06:020,-1.0122,3.3595,9.1813,24.4066,-0.477,-0.2169,-0.305,178.6791
20:06:06:042,-1.0122,3.3595,9.1813,24.9118,-0.477,-0.2169,-0.305,179.0366
20:06:06:058,-1.1821,3.5055,9.4325,24.1005,-0.477,-0.2169,-0.305,179.3413
20:06:06:077,-1.273,3.4122,9.5163,23.3102,-0.1361,0.0214,0.0688,179.2048
20:06:06:101,-1.4022,3.3835,9.5545,24.9006,-0.0751,0.0409,0.0725,179.0447
20:06:06:117,-1.2275,3.2782,9.4899,26.0208,-0.0042,0.069,0.1042,178.9299
20:06:06:135,-1.0935,3.3117,9.3918,28.2137,0.0288,0.0947,0.1409,178.7272
20:06:06:156,-0.9787,3.2806,9.2219,26.6511,0.0117,0.1105,0.1726,178.5535
20:06:06:176,-0.8423,3.3763,9.0688,26.2441,-0.0409,0.1325,0.2117,178.3557
20:06:06:195,-0.6843,3.4122,8.9755,24.1393,-0.1007,0.1643,0.2423,178.1592
20:06:06:215,-0.6102,3.4983,9.1861,25.1626,-0.1459,0.1729,0.2423,177.8698
20:06:06:237,-0.4331,3.4265,9.2076,23.4459,-0.141,0.146,0.2056,177.6146
20:06:06:258,-0.6317,3.3452,8.8869,24.8024,-0.1044,0.1448,0.1335,177.4668
20:06:06:277,-0.7968,3.3595,8.9276,24.6557,-0.1117,0.1325,0.1018,177.3172
20:06:06:302,-0.6341,3.3619,9.198,23.9598,-0.1545,0.0507,0.1238,177.2149
20:06:06:328,-0.6006,3.326,9.0903,23.2036,-0.1312,0.0043,0.125,177.0803
20:06:06:334,-0.8495,3.3787,8.7745,24.8464,-0.0555,0.0153,0.103,176.9348
20:06:06:358,-0.8303,3.4481,8.6189,24.9067,-0.0274,-0.036,0.1165,176.7998
20:06:06:383,-0.5599,3.6012,8.7218,24.6093,-0.0689,-0.1118,0.1458,176.6592
20:06:06:394,-0.4355,3.6562,8.9037,24.5848,-0.13,-0.1216,0.1372,176.5342
20:06:06:414,-0.3852,3.7041,8.9635,23.0934,-0.1361,-0.0556,0.1177,176.3839
20:06:06:435,-0.3924,3.7376,9.0473,25.1778,-0.1129,-0.0299,0.0835,176.3247
20:06:06:457,-0.5408,3.7352,9.1813,23.0718,-0.0934,-0.091,0.0248,176.3436
20:06:06:485,-0.7705,3.6371,9.2076,25.2825,-0.0653,-0.1509,-0.0314,176.403
20:06:06:505,-1.0217,3.5988,9.3416,24.4633,-0.025,-0.1521,-0.0399,176.4457
20:06:06:514,-1.0265,3.7065,9.3775,24.0216,0.0068,-0.1362,0.0053,176.5123
20:06:06:535,-0.8758,3.7041,9.2937,23.9561,0.0495,-0.1093,0.0505,176.4534
20:06:06:557,-1.0146,3.807,9.1406,23.891,0.1228,-0.0739,0.0468,176.3492
20:06:06:576,-1.0696,3.7902,9.5522,23.9394,0.0777,-0.124,0.0395,176.3041
20:06:06:597,-1.1103,3.7041,10.0068,23.9598,0.0569,-0.1619,0.0419,176.2321
20:06:06:629,-1.0816,3.716,10.1815,25.2825,0.1155,-0.1765,0.0529,176.1904
20:06:06:635,-1.0385,3.8979,9.9661,23.2829,0.2047,-0.1827,0.0737,176.1385
20:06:06:656,-0.8662,4.118,9.5282,24.1237,0.2524,-0.168,0.0945,176.041
20:06:06:681,-0.3805,3.996,9.588,24.6263,0.2389,-0.0984,0.0908,175.97
20:06:06:696,-0.2967,3.74,9.7173,24.0183,0.2084,-0.0519,0.0322,175.924
20:06:06:716,-0.5408,3.7496,9.5785,25.0996,0.2377,-0.0092,-0.0314,175.9169
20:06:06:739,-0.4786,3.6227,9.387,24.1065,0.3049,0.0543,-0.0302,176.0229
20:06:06:785,0.0311,3.4624,9.21,27.2404,0.3244,0.0983,-0.0265,176.1111
20:06:06:785,0.9308,3.0126,9.2004,22.3978,0.2133,0.0751,-0.0472,176.2238
20:06:06:794,1.3448,2.5077,10.1839,25.2592,-0.0983,-0.1582,-0.1413,176.4993
20:06:06:814,1.2371,2.0961,11.5693,23.0934,-0.5637,-0.6775,-0.3429,177.1462
20:06:06:834,1.3208,1.5266,12.1747,22.3978,-0.9229,-1.0818,-0.5237,178.1665
20:06:06:855,1.06,1.5075,11.7655,25.0528,-0.9449,-0.9206,-0.5689,179.1031
20:06:06:874,0.8829,1.8138,10.8658,23.9847,-0.6493,-0.3818,-0.382,179.6444
20:06:06:895,1.4644,1.8114,9.9111,23.0934,-0.218,0.1374,-0.0094,179.5701
20:06:06:914,1.9501,2.2421,9.1597,24.4823,0.1656,0.3317,0.1885,179.3026
20:06:06:935,2.1392,2.4718,8.2935,25.0691,0.4417,0.2547,0.1128,179.1151
20:06:06:963,1.9334,2.4598,7.7599,24.3492,0.5737,0.1093,-0.1657,179.2918
20:06:06:978,1.2754,2.4359,7.7647,26.4473,0.5297,-0.0324,-0.4712,179.8286
20:06:06:997,0.67,2.2756,7.6451,24.4002,0.3709,-0.1912,-0.6618,180.5672
20:06:07:019,0.2393,2.3569,7.8317,24.3752,-0.0152,-0.3464,-0.6288,181.3791
20:06:07:036,0.2297,2.6488,7.8078,23.6633,-0.1826,-0.3121,-0.5139,182.7713
20:06:07:068,0.4235,2.9336,7.8508,24.3752,-0.2925,-0.1814,-0.3857,183.2321
20:06:07:078,0.4929,3.1298,7.7001,24.3752,-0.334,-0.0544,-0.3172,183.5467
20:06:07:094,0.5719,3.2518,7.858,25.7431,-0.3377,-0.0006,-0.3258,183.8509
20:06:07:114,0.5958,3.271,8.2098,24.3752,-0.3279,-0.0861,-0.371,184.2285
20:06:07:134,0.6628,3.204,8.5663,24.3863,-0.2852,-0.2327,-0.4076,184.6928
20:06:07:157,0.7801,3.216,8.5065,24.5299,-0.1777,-0.3097,-0.4064,185.2103
20:06:07:181,0.8207,3.2949,8.351,25.6856,-0.0201,-0.212,-0.3722,185.6446
20:06:07:204,0.8255,3.4839,8.2576,25.0653,0.1253,-0.0336,-0.3356,185.986
20:06:07:215,0.7418,3.7831,8.1499,24.4271,0.1693,0.0446,-0.3344,186.3134
