Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:33:45:434,-0.8829,2.2277,9.655,59.0562,0.0156,-0.0587,0.049,81.7943
16:33:45:439,-0.8829,2.2277,9.655,61.1943,0.0156,-0.0587,0.049,81.7478
16:33:45:461,-0.2584,2.333,9.8297,61.7434,0.0156,-0.0587,0.049,81.1596
16:33:45:476,-0.2919,2.3258,9.7292,60.6605,-0.098,-0.082,0.088,80.6077
16:33:45:491,-0.4451,2.3354,9.466,60.86,-0.0357,-0.1162,0.0379,80.2762
16:33:45:507,-0.3996,2.3402,9.2171,60.8524,-0.0272,-0.0966,0.0306,79.8511
16:33:45:525,-0.3948,2.3545,9.2913,61.5603,-0.0712,-0.0074,0.0428,79.4933
16:33:45:556,-0.4498,2.2756,9.3057,61.4069,-0.1176,0.0732,0.0465,79.2347
16:33:45:567,-0.4498,2.2349,9.2411,61.9069,-0.1469,0.1049,0.0502,79.0629
16:33:45:590,-0.3996,2.1655,9.6215,60.8415,-0.1811,0.0817,0.0404,79.062
16:33:45:606,-0.3111,2.053,9.8321,61.1517,-0.1762,0.0133,0.0208,79.2029
16:33:45:626,-0.457,2.0483,9.6861,60.2682,-0.1053,-0.0233,-0.0048,79.2729
16:33:45:644,-0.4881,2.0674,9.454,62.999,-0.0553,-0.0233,-0.0097,79.2718
16:33:45:665,-0.3374,2.0913,9.4038,61.6569,-0.0602,-0.0111,0.0037,79.2117
16:33:45:691,-0.3302,2.0483,9.5139,61.1517,-0.0919,0.0219,0.005,79.2096
16:33:45:710,-0.4092,2.0674,9.5713,61.0393,-0.1053,0.0585,0.0001,79.153
16:33:45:726,-0.402,2.0148,9.5186,62.2956,-0.1139,0.0414,0.0001,79.1316
16:33:45:745,-0.3422,1.9908,9.7125,61.0393,-0.1225,0.0219,0.0025,79.1253
16:33:45:783,-0.3302,1.998,9.8728,62.673,-0.1163,0.0011,0.0013,79.136
16:33:45:789,-0.4116,2.0052,9.7675,60.6,-0.0748,-0.0221,-0.0134,79.1374
16:33:45:810,-0.4714,2.0506,9.5689,61.9741,-0.0345,-0.0197,-0.0134,79.0489
16:33:45:828,-0.4881,2.0818,9.5186,62.0394,-0.0357,-0.0001,-0.0036,78.9597
16:33:45:850,-0.4953,2.0626,9.545,60.2015,-0.0528,0.0011,0.0001,78.9009
16:33:45:878,-0.469,2.0842,9.5402,62.1125,-0.0662,-0.0099,0.0013,78.8105
16:33:45:894,-0.4714,2.0842,9.533,62.2956,-0.076,-0.0038,0.0013,78.7573
16:33:45:908,-0.4953,2.0961,9.6861,61.2823,-0.0797,0.0109,-0.0011,78.6991
