Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
15:58:09:264,-0.9236,3.6538,8.4227,48.3359,-0.3741,0.1709,0.1772,154.2792
15:58:09:283,0.1196,3.8477,9.1454,47.7319,-0.3741,0.1709,0.1772,155.4227
15:58:09:300,0.335,3.8142,9.0808,47.7754,-0.3986,-0.1614,0.0147,156.2907
15:58:09:325,0.0933,3.6873,9.2195,48.7939,-0.4071,-0.0746,-0.0439,156.728
15:58:09:341,0.0694,3.6419,9.143,48.7638,-0.4157,-0.0343,-0.1013,157.0295
15:58:09:367,-0.0311,3.5892,9.1621,48.445,-0.4205,0.0903,-0.1025,157.1873
15:58:09:381,-0.2153,3.527,9.0544,50.108,-0.3815,0.2332,-0.0512,157.2136
15:58:09:399,-0.1651,3.5103,9.3224,49.1966,-0.3204,0.2112,-0.0219,157.198
15:58:09:419,-0.2153,3.4983,9.0305,49.3706,-0.1958,0.0512,-0.0415,157.2045
15:58:09:447,-0.1531,3.6467,8.9539,49.0195,-0.0944,-0.1076,-0.0781,157.3087
15:58:09:461,-0.0957,3.6203,9.052,48.5754,-0.1066,-0.2444,-0.1013,157.4999
15:58:09:478,-0.1651,3.4983,9.3009,47.5619,-0.1151,-0.176,-0.0964,157.6493
15:58:09:498,-0.0933,3.5868,9.052,48.2853,-0.0662,-0.06,-0.0695,157.7338
15:58:09:521,-0.1795,3.7807,8.5807,50.8969,-0.0186,0.0231,-0.0622,157.7037
15:58:09:552,-0.3183,3.9482,8.4395,49.0736,-0.0125,0.0866,-0.0561,157.6259
15:58:09:560,-0.0479,4.0822,8.3533,48.6101,-0.0516,0.0158,-0.0439,157.6366
15:58:09:590,0.1747,4.1587,8.4036,51.6681,-0.1408,-0.0978,-0.0671,157.7526
15:58:09:598,0.055,4.1779,8.93,50.3383,-0.2251,-0.0441,-0.116,157.8474
15:58:09:621,-0.0502,4.1803,9.3607,49.991,-0.2568,0.0268,-0.1331,157.9802
15:58:09:642,-0.0144,4.2018,9.0497,50.8113,-0.2043,-0.0135,-0.1319,158.0922
15:58:09:659,0.0263,4.3573,8.4371,48.5964,-0.1335,-0.0465,-0.1441,158.2096
15:58:09:678,-0.0526,4.4578,8.5113,50.6248,-0.1835,-0.0697,-0.1685,158.3635
15:58:09:698,-0.0885,4.4028,9.0832,51.6361,-0.2862,-0.121,-0.1734,158.5255
15:58:09:719,-0.2632,4.2927,9.0975,49.6058,-0.2666,-0.1308,-0.1844,158.6891
15:58:09:758,-0.536,4.2808,8.9396,51.0433,-0.1835,-0.1088,-0.2064,158.8389
15:58:09:760,-0.6915,4.3693,8.7458,51.4854,-0.1335,-0.1223,-0.1661,158.9087
15:58:09:779,-0.6078,4.4554,8.6525,50.6413,-0.12,-0.1174,-0.0903,158.9341
15:58:09:799,-0.5791,4.2903,8.7577,53.4783,-0.1628,-0.1382,-0.0341,158.917
15:58:09:840,-0.2632,3.7735,9.3105,50.6565,-0.2581,-0.1308,0.0819,158.7828
15:58:09:841,0.0048,3.4768,9.4277,50.4315,-0.2361,-0.0856,0.1357,158.6345
15:58:09:861,0.3422,3.1801,9.6646,51.0433,-0.2153,-0.0514,0.1833,158.5605
15:58:09:880,0.658,2.8929,10.1097,52.4625,-0.1701,-0.0392,0.1943,158.5098
15:58:09:900,0.8519,2.6201,10.5117,51.6361,-0.0467,-0.0416,0.1564,158.4923
15:58:09:921,0.8495,2.4814,10.8156,51.6736,0.1598,-0.0453,0.0844,158.588
15:58:09:950,0.682,2.5747,10.1958,52.3016,0.4053,-0.082,-0.0268,158.7795
15:58:09:959,0.481,2.9025,9.1621,54.3068,0.5605,-0.082,-0.1038,158.986
15:58:09:979,0.6269,3.1107,8.9396,54.3145,0.4163,-0.0453,-0.1111,159.1797
15:58:09:999,1.1198,2.8307,10.1312,52.8663,0.04,-0.0734,-0.1319,159.4813
15:58:10:033,1.7563,2.3186,11.6698,53.7038,-0.2935,-0.2835,-0.2381,160.0298
15:58:10:039,2.2373,2.0267,12.6891,54.9561,-0.4071,-0.5682,-0.3958,160.9105
15:58:10:063,2.2253,1.9573,13.0481,52.7185,-0.3191,-0.7209,-0.5472,161.9414
15:58:10:082,1.9095,2.1799,12.3541,53.1133,-0.0712,-0.6085,-0.6548,163.0059
15:58:10:099,1.718,2.5412,10.6433,55.5987,0.2159,-0.3898,-0.6658,163.9541
15:58:10:120,1.6152,2.9695,8.9348,53.6728,0.3381,-0.2408,-0.6389,164.7979
15:58:10:141,1.4118,3.5366,7.8556,56.0496,0.2807,-0.1638,-0.6157,165.5809
15:58:10:160,1.3902,3.6969,7.3842,56.7479,0.1378,-0.2151,-0.5888,166.3411
15:58:10:179,1.127,3.7448,7.2814,56.3862,0.0193,-0.3556,-0.6034,167.137
15:58:10:198,0.95,3.7256,7.1474,56.2248,-0.0455,-0.5181,-0.6193,168.006
15:58:10:223,0.9547,3.5701,7.5517,54.4733,-0.0931,-0.6415,-0.5925,168.8759
15:58:10:241,0.7633,3.3811,7.7719,53.9802,-0.0944,-0.7405,-0.568,169.7434
