Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:41:52:164,-0.5695,3.8357,9.2722,73.4132,0.0449,0.4483,0.1992,232.694
16:41:52:183,-0.5695,3.8357,9.2722,65.3224,-0.0467,0.5521,0.1662,66.07
16:41:52:202,-0.5695,3.8357,9.2722,65.4139,-0.0467,0.5521,0.1662,65.4681
16:41:52:218,-0.603,3.8094,8.9755,64.5166,-0.0467,0.5521,0.1662,64.6791
16:41:52:237,-0.6054,3.7854,9.0377,63.8383,-0.0455,0.0085,0.0135,64.6014
16:41:52:259,-0.6628,3.7783,9.0186,63.9202,-0.043,-0.0025,0.0159,64.5515
16:41:52:285,-0.6389,3.7783,8.8343,66.5036,-0.0333,0.0097,0.0282,64.4419
16:41:52:297,-0.6174,3.8357,8.808,65.8265,-0.0467,0.0439,0.0453,64.2219
16:41:52:317,-0.5551,3.8189,8.8822,63.432,-0.0577,0.0536,0.0526,63.9687
16:41:52:337,-0.5671,3.8835,8.7721,65.0441,-0.0406,0.0402,0.0514,63.7017
16:41:52:369,-0.5025,3.8501,8.6477,63.533,-0.0357,0.0158,0.0514,63.459
16:41:52:387,-0.4881,3.8524,8.7123,64.1889,-0.0699,0.0072,0.0477,63.2714
16:41:52:397,-0.5216,3.8261,8.9492,65.9168,-0.1151,-0.0001,0.0404,63.1993
16:41:52:418,-0.5288,3.7854,9.1334,63.8122,-0.1457,-0.0233,0.0392,63.1761
16:41:52:437,-0.5432,3.7543,9.2315,65.9445,-0.1408,-0.0258,0.0441,63.2322
16:41:52:478,-0.5719,3.7783,9.2483,66.4059,-0.1139,-0.0062,0.0575,63.2036
16:41:52:480,-0.5336,3.7759,9.1502,63.1726,-0.076,0.0011,0.0685,63.1655
16:41:52:500,-0.5288,3.7878,8.9755,63.3379,-0.0479,-0.0038,0.077,63.0234
16:41:52:519,-0.5958,3.7926,8.9061,64.1496,-0.037,0.0109,0.0758,62.9148
16:41:52:538,-0.7298,3.8333,8.8415,63.795,-0.0321,0.0317,0.077,62.791
16:41:52:572,-0.8255,3.8357,8.729,64.0239,-0.0223,0.0353,0.0868,62.6421
16:41:52:577,-0.8566,3.7783,8.6022,64.6912,-0.037,-0.0013,0.1015,62.537
16:41:52:602,-0.9428,3.7376,8.5256,63.2512,-0.0809,-0.0197,0.1186,62.4199
16:41:52:626,-1.0696,3.6586,8.6118,63.8728,-0.142,0.0255,0.1454,62.3322
16:41:52:638,-1.1055,3.6993,8.6812,64.1496,-0.1664,0.0903,0.1858,62.1628
16:41:52:659,-1.1629,3.7352,8.6668,62.6319,-0.1335,0.1343,0.2249,61.9339
16:41:52:687,-1.1294,3.7998,8.418,64.4982,-0.0724,0.1086,0.2444,61.6143
16:41:52:697,-1.1222,3.862,8.2529,65.5886,-0.0418,0.0487,0.2395,61.2693
16:41:52:718,-1.0385,3.8931,8.1236,64.5921,-0.1359,0.0524,0.2017,60.9954
16:41:52:739,-1.048,3.996,8.2624,64.6195,-0.2287,0.1453,0.1797,60.3332
16:41:52:759,-0.9978,4.0367,8.5735,64.3453,-0.3057,0.2345,0.1564,59.9952
16:41:52:779,-0.8638,3.9721,8.7386,63.9079,-0.3411,0.2222,0.1051,59.718
16:41:52:797,-0.9069,3.8955,8.8271,64.5864,-0.3741,0.144,0.0257,59.5402
16:41:52:818,-0.9667,3.7376,9.0879,64.4982,-0.434,0.0878,-0.0353,59.5151
16:41:52:838,-1.0409,3.6012,9.4899,63.6444,-0.4841,0.1111,-0.0573,59.5803
16:41:52:875,-1.0768,3.4768,9.7843,63.9578,-0.4474,0.2137,-0.0402,59.591
16:41:52:879,-1.2634,3.5773,9.5928,63.0583,-0.3167,0.265,-0.0097,59.5471
16:41:52:910,-1.2156,3.6227,9.265,62.9716,-0.208,0.1501,0.0184,59.4269
16:41:52:916,-1.005,3.6275,9.1717,62.4583,-0.1738,-0.0135,0.049,59.3322
16:41:52:937,-0.7849,3.5749,9.265,63.3089,-0.1909,-0.1296,0.0734,59.2353
16:41:52:972,-0.4092,3.4576,9.5378,63.8652,-0.2299,-0.2127,0.0941,59.1374
16:41:52:977,-0.0742,3.4002,9.7436,63.5162,-0.2348,-0.2774,0.0954,59.0714
16:41:53:004,0.3924,3.2518,9.746,63.538,-0.1945,-0.3177,0.0758,58.9841
16:41:53:018,0.4881,3.3667,9.6503,65.8434,-0.1163,-0.3104,0.0184,58.9344
16:41:53:038,0.4164,3.4839,9.2531,64.9223,-0.015,-0.2835,-0.0622,58.9436
16:41:53:063,0.2728,3.539,8.9922,64.0667,0.0412,-0.3153,-0.1429,59.0266
16:41:53:080,0.1699,3.5486,8.8534,64.0272,0.0388,-0.4143,-0.2039,59.2473
16:41:53:098,0.1388,3.5701,8.9109,65.1513,0.0144,-0.5059,-0.2516,59.5788
16:41:53:119,0.0526,3.5533,9.0808,65.4815,-0.0296,-0.5658,-0.3017,59.989
16:41:53:137,-0.1986,3.5677,9.2243,63.951,-0.0797,-0.5963,-0.3457,60.5079
16:41:53:159,-0.6078,3.7998,9.332,64.6481,-0.1408,-0.5926,-0.3591,61.0563
16:41:53:178,-0.0838,3.685,9.801,66.168,-0.3949,-0.6268,-0.2797,62.0105
16:41:53:199,0.3829,3.2614,11.0381,62.1015,-0.6429,-0.6782,-0.2797,62.5758
16:41:53:217,0.2776,2.8594,12.2728,63.1178,-0.7797,-0.6342,-0.3261,63.2284
16:41:53:238,0.0622,2.4957,12.6652,65.2762,-0.693,-0.5768,-0.3615,63.9861
16:41:53:264,-0.0909,2.3497,12.2895,62.501,-0.4658,-0.4705,-0.3273,64.6693
16:41:53:283,0.0981,2.2301,11.9426,61.9995,-0.2471,-0.3165,-0.2296,65.1745
16:41:53:297,0.4618,2.1272,11.9593,63.8581,-0.0553,-0.209,-0.1319,65.5345
16:41:53:317,0.8542,2.0124,11.7153,63.2704,0.1915,-0.2506,-0.0891,65.8466
16:41:53:336,1.2586,1.9765,10.7892,63.8757,0.5153,-0.4143,-0.0915,66.1592
16:41:53:358,1.6941,1.9813,9.4469,63.116,0.8011,-0.5719,-0.1331,66.519
16:41:53:378,2.0195,1.9741,8.3007,63.6066,0.9221,-0.6085,-0.2174,66.9542
16:41:53:398,2.1918,2.053,7.6235,61.949,0.8708,-0.5316,-0.3383,67.4883
16:41:53:418,2.0411,2.0506,7.3244,65.0957,0.712,-0.3837,-0.4898,68.1241
16:41:53:438,1.663,1.9573,7.1785,64.0941,0.5006,-0.2371,-0.6438,68.9269
16:41:53:461,1.2323,1.9238,7.3436,62.1985,0.2526,-0.1541,-0.7513,69.8272
16:41:53:478,0.8758,1.797,7.9059,63.6863,-0.0101,-0.1162,-0.7892,70.8201
16:41:53:497,0.5168,1.6893,8.7841,64.3884,-0.2067,-0.0759,-0.7708,71.8545
16:41:53:518,0.0502,1.7085,9.1813,63.1179,-0.2471,0.0085,-0.6914,72.8218
16:41:53:539,-0.2728,2.0243,8.8295,66.1009,-0.1347,0.1049,-0.5399,73.508
16:41:53:560,-0.0742,2.3521,8.1332,62.6603,0.0119,0.1159,-0.3347,73.9514
16:41:53:582,0.2919,2.6512,7.4776,63.8916,0.095,0.0622,-0.1661,74.1503
16:41:53:598,0.5097,3.0221,7.1952,65.5963,0.0803,-0.0099,-0.0585,74.19
16:41:53:619,0.8566,3.4098,7.5039,63.0429,-0.1127,-0.2041,0.0208,74.1881
16:41:53:638,0.9404,3.5486,7.724,62.9633,-0.2055,-0.2701,0.0172,74.1433
16:41:53:657,1.0816,3.5533,8.1117,65.2051,-0.3057,-0.2774,0.0135,74.1895
16:41:53:682,1.0863,3.5007,8.674,62.7761,-0.4022,-0.2408,-0.0085,74.242
16:41:53:697,0.9165,3.3499,9.2148,62.9207,-0.4768,-0.1797,-0.0329,74.3513
16:41:53:717,0.7107,3.3332,9.6479,64.124,-0.4914,-0.0722,-0.0195,74.4221
16:41:53:736,0.4666,3.4648,9.6933,63.575,-0.4144,0.0732,0.0392,74.3703
16:41:53:760,0.2513,3.6826,9.2339,63.9792,-0.2593,0.199,0.1174,74.1829
16:41:53:777,0.2632,3.8788,8.5926,63.5103,-0.1115,0.2381,0.2017,73.8146
16:41:53:798,0.3541,3.9553,8.2552,64.2049,-0.0467,0.2161,0.2664,73.359
16:41:53:817,0.3829,4.0558,8.2457,63.5103,-0.0602,0.2014,0.3043,72.8604
16:41:53:837,0.2393,4.075,8.6285,64.4446,-0.0992,0.2345,0.3116,72.3651
16:41:53:859,0.0024,4.0295,9.3655,63.685,-0.1176,0.2674,0.2994,71.9108
16:41:53:880,-0.2177,3.9482,9.8919,65.7314,-0.0772,0.2479,0.2994,71.4912
16:41:53:896,-0.335,3.8261,10.5236,64.6158,-0.0113,0.1807,0.3153,71.1089
16:41:53:916,-0.1531,3.5246,11.2774,64.3582,0.04,0.1074,0.3434,70.7689
16:41:53:936,0.0694,3.3619,11.8517,64.8558,0.1255,0.133,0.3837,70.3902
