Time,Cell_Type,Cell_ID,Cell_RSSI
16:27,"['Lte', 'Lte']","[477, 483]","[-87, -123]"
16:27,"['Lte', 'Lte']","[477, 483]","[-88, -123]"
16:27,"['Lte', 'Lte']","[477, 483]","[-88, -123]"
16:27,"['Lte', 'Lte']","[477, 483]","[-89, -123]"
16:27,"['Lte', 'Lte']","[477, 483]","[-88, -123]"
16:27,"['Lte', 'Lte']","[477, 483]","[-83, -123]"
16:27,"['Lte', 'Lte']","[477, 483]","[-88, -123]"
16:27,"['Lte', 'Lte']","[477, 483]","[-87, -123]"
16:27,"['Lte', 'Lte']","[477, 483]","[-87, -123]"
16:27,"['Lte', 'Lte']","[477, 483]","[-91, -123]"
16:27,"['Lte', 'Lte']","[477, 483]","[-86, -123]"
16:27,"['Lte', 'Lte']","[477, 483]","[-87, -123]"
16:27,"['Lte', 'Lte']","[477, 483]","[-88, -123]"
16:27,"['Lte', 'Lte', 'Lte']","[477, 473, 483]","[-88, -99, -123]"
16:27,"['Lte', 'Lte', 'Lte']","[477, 473, 483]","[-86, -93, -123]"
16:27,"['Lte', 'Lte', 'Lte']","[477, 473, 483]","[-85, -96, -123]"
16:27,"['Lte', 'Lte', 'Lte']","[477, 473, 483]","[-88, -91, -123]"
16:27,"['Lte', 'Lte', 'Lte']","[477, 473, 483]","[-78, -93, -123]"
16:27,"['Lte', 'Lte', 'Lte']","[477, 473, 483]","[-79, -93, -123]"
16:27,"['Lte', 'Lte', 'Lte']","[477, 473, 483]","[-82, -93, -123]"
16:27,"['Lte', 'Lte', 'Lte']","[477, 473, 483]","[-78, -93, -123]"
16:27,"['Lte', 'Lte', 'Lte']","[477, 473, 483]","[-71, -93, -123]"
16:27,"['Lte', 'Lte', 'Lte']","[477, 473, 483]","[-73, -93, -123]"
16:27,"['Lte', 'Lte', 'Lte']","[477, 473, 483]","[-75, -93, -123]"
16:27,"['Lte', 'Lte']","[477, 483]","[-85, -123]"
16:28,"['Lte', 'Lte']","[477, 483]","[-86, -123]"
16:28,"['Lte', 'Lte']","[477, 483]","[-88, -123]"
16:28,"['Lte', 'Lte']","[477, 483]","[-88, -123]"
16:28,"['Lte', 'Lte']","[477, 483]","[-85, -123]"
16:28,"['Lte', 'Lte']","[477, 483]","[-87, -123]"
16:28,"['Lte', 'Lte']","[477, 483]","[-77, -123]"
16:28,"['Lte', 'Lte']","[477, 483]","[-81, -123]"
16:28,"['Lte', 'Lte']","[477, 483]","[-84, -123]"
16:28,"['Lte', 'Lte']","[477, 483]","[-84, -123]"
16:28,"['Lte', 'Lte']","[477, 483]","[-82, -123]"
16:28,"['Lte', 'Lte']","[477, 483]","[-87, -123]"
16:28,"['Lte', 'Lte']","[477, 483]","[-84, -123]"
16:28,"['Lte', 'Lte', 'Lte']","[477, 473, 483]","[-87, -98, -123]"
