Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
19:34:23:536,-0.9571,2.7135,6.9679,21.3128,-0.7458,-0.3659,-0.1951,353.2874
19:34:23:562,-0.9452,2.2612,9.6933,24.057,-0.7458,-0.3659,-0.1951,179.2852
19:34:23:575,-1.0863,2.2995,9.4947,22.1583,-0.7458,-0.3659,-0.1951,180.0815
19:34:23:593,-1.2227,2.3545,9.2124,21.3713,0.0715,0.0995,-0.1181,180.4695
19:34:23:612,-1.4213,2.4861,8.9563,22.3203,0.1449,0.124,-0.09,180.6476
19:34:23:632,-1.6917,2.5627,8.8582,23.3175,0.1852,0.1167,-0.0766,180.7739
19:34:23:651,-1.931,2.7326,9.0305,22.4528,0.1742,0.1057,-0.0704,180.8455
19:34:23:670,-1.9143,2.7972,9.1669,23.9187,0.1253,0.0788,-0.057,180.8655
19:34:23:692,-1.8544,2.7206,9.0832,22.4174,0.0972,0.0543,-0.0265,180.8796
19:34:23:708,-1.919,2.6345,9.0353,24.328,0.1009,0.0482,-0.0106,180.8741
19:34:23:728,-2.0985,2.7398,9.0138,23.2666,0.0886,0.0299,-0.0118,180.9424
19:34:23:753,-2.3091,2.9527,8.9013,23.2332,0.0557,0.0153,-0.0057,180.9601
19:34:23:774,-2.2636,3.1729,8.6357,23.7207,0.03,0.0128,0.0187,180.9007
19:34:23:786,-2.0315,3.2758,8.4347,22.994,0.0141,0.0031,0.0773,180.7387
19:34:23:818,-1.8138,3.1896,8.4826,23.217,-0.0311,-0.0055,0.125,180.6036
19:34:23:824,-1.7109,3.0269,8.9204,22.2481,-0.1312,0.0092,0.1177,180.4395
19:34:23:855,-1.8185,2.9839,9.5809,22.1406,-0.2656,-0.0055,0.0761,180.4141
19:34:23:864,-2.0746,2.9982,9.7531,22.1406,-0.3438,-0.0385,0.0309,180.3915
19:34:23:890,-2.1464,3.1083,9.3846,22.1406,-0.2974,-0.0531,0.0028,180.3928
19:34:23:902,-2.0172,3.2255,8.7386,22.4388,-0.0005,-0.0434,0.0847,180.2449
