Time,Cell_Type,Cell_ID,Cell_RSSI
20:01,['Lte'],[473],[-89]
20:01,['Lte'],[473],[-91]
20:01,['Lte'],[473],[-88]
20:01,['Lte'],[473],[-83]
20:01,['Lte'],[473],[-88]
20:01,['Lte'],[473],[-91]
20:01,['Lte'],[473],[-86]
20:01,['Lte'],[473],[-89]
20:01,['Lte'],[473],[-80]
20:01,['Lte'],[473],[-89]
20:01,['Lte'],[473],[-88]
20:01,['Lte'],[473],[-91]
20:01,['Lte'],[473],[-85]
20:01,['Lte'],[473],[-84]
20:01,['Lte'],[473],[-79]
20:01,['Lte'],[473],[-82]
20:01,['Lte'],[473],[-81]
20:01,['Lte'],[473],[-87]
20:01,['Lte'],[473],[-84]
20:01,"['Lte', 'Lte']","[473, 309]","[-87, -101]"
20:01,"['Lte', 'Lte']","[473, 309]","[-77, -92]"
20:01,"['Lte', 'Lte']","[473, 309]","[-79, -95]"
20:01,"['Lte', 'Lte']","[473, 309]","[-85, -107]"
20:01,"['Lte', 'Lte']","[473, 309]","[-93, -108]"
20:01,"['Lte', 'Lte']","[473, 309]","[-89, -101]"
20:01,"['Lte', 'Lte']","[473, 309]","[-90, -110]"
20:01,"['Lte', 'Lte', 'Lte']","[473, 309, 474]","[-95, -115, -105]"
20:01,"['Lte', 'Lte', 'Lte']","[473, 474, 309]","[-93, -109, -113]"
20:02,"['Lte', 'Lte', 'Lte']","[473, 474, 309]","[-98, -99, -116]"
20:02,"['Lte', 'Lte', 'Lte']","[473, 474, 309]","[-97, -98, -117]"
20:02,"['Lte', 'Lte', 'Lte']","[473, 474, 309]","[-100, -100, -117]"
20:02,"['Lte', 'Lte', 'Lte']","[473, 474, 309]","[-95, -95, -121]"
20:02,"['Lte', 'Lte', 'Lte']","[473, 474, 309]","[-92, -99, -108]"
20:02,"['Lte', 'Lte']","[473, 474]","[-95, -95]"
20:02,"['Lte', 'Lte']","[473, 474]","[-87, -95]"
20:02,"['Lte', 'Lte']","[473, 474]","[-95, -96]"
20:02,"['Lte', 'Lte']","[473, 474]","[-95, -102]"
20:02,"['Lte', 'Lte']","[473, 474]","[-96, -102]"
20:02,"['Lte', 'Lte']","[473, 474]","[-93, -101]"
20:02,"['Lte', 'Lte']","[473, 474]","[-99, -106]"
20:02,"['Lte', 'Lte', 'Lte']","[473, 474, 477]","[-92, -104, -98]"
20:02,"['Lte', 'Lte', 'Lte']","[473, 477, 474]","[-98, -100, -112]"
20:02,"['Lte', 'Lte', 'Lte']","[473, 477, 474]","[-97, -99, -107]"
20:02,"['Lte', 'Lte', 'Lte']","[473, 477, 474]","[-103, -100, -109]"
20:02,"['Lte', 'Lte', 'Lte']","[473, 477, 474]","[-105, -108, -114]"
20:02,"['Lte', 'Lte', 'Lte']","[477, 473, 474]","[-98, -108, -111]"
20:02,"['Lte', 'Lte', 'Lte', 'Lte']","[477, 473, 481, 480]","[-97, -112, -114, -126]"
20:02,"['Lte', 'Lte', 'Lte', 'Lte']","[477, 473, 481, 480]","[-96, -104, -108, -124]"
20:02,"['Lte', 'Lte', 'Lte', 'Lte']","[477, 473, 481, 480]","[-94, -105, -109, -120]"
20:02,"['Lte', 'Lte', 'Lte', 'Lte']","[477, 473, 481, 480]","[-101, -101, -119, -115]"
20:02,"['Lte', 'Lte', 'Lte', 'Lte']","[477, 473, 481, 480]","[-94, -103, -115, -120]"
20:02,"['Lte', 'Lte', 'Lte', 'Lte']","[477, 473, 481, 0]","[-100, -97, -117, 0]"
20:02,"['Lte', 'Lte', 'Lte', 'Lte']","[477, 473, 481, 124]","[-93, -102, -106, -123]"
20:02,"['Lte', 'Lte', 'Lte', 'Lte']","[477, 473, 481, 124]","[-95, -99, -109, -123]"
20:02,"['Lte', 'Lte', 'Lte', 'Lte']","[477, 473, 481, 124]","[-105, -95, -113, -130]"
20:02,"['Lte', 'Lte', 'Lte']","[473, 477, 124]","[-94, -102, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[473, 477, 124]","[-84, -103, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[473, 477, 124]","[-90, -105, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[473, 477, 124]","[-85, -103, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[473, 477, 124]","[-83, -100, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[473, 477, 124]","[-80, -99, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[473, 477, 124]","[-85, -102, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[473, 477, 124]","[-97, -93, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[473, 477, 124]","[-98, -95, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[473, 477, 124]","[-102, -96, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-93, -101, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-85, -102, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-81, -102, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-89, -105, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-80, -99, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-82, -99, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-74, -99, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-76, -99, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-80, -99, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-85, -103, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-84, -102, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-79, -103, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-77, -103, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-79, -103, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-85, -97, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-86, -97, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-87, -101, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-85, -97, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-80, -98, -130]"
20:03,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-82, -98, -130]"
20:04,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-85, -95, -130]"
20:04,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-88, -94, -130]"
20:04,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-85, -88, -130]"
20:04,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-88, -89, -130]"
20:04,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-92, -89, -130]"
20:04,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-91, -90, -130]"
20:04,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-90, -94, -130]"
20:04,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-90, -93, -130]"
20:04,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-86, -94, -130]"
20:04,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-92, -98, -130]"
20:04,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-92, -104, -130]"
20:04,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-93, -99, -130]"
20:04,"['Lte', 'Lte', 'Lte']","[477, 473, 124]","[-93, -108, -130]"
20:04,"['Lte', 'Lte', 'Lte', 'Lte']","[477, 474, 473, 124]","[-93, -103, -109, -130]"
20:04,"['Lte', 'Lte', 'Lte', 'Lte']","[477, 474, 473, 124]","[-95, -105, -114, -130]"
20:04,"['Lte', 'Lte', 'Lte', 'Lte']","[477, 474, 473, 124]","[-95, -97, -112, -130]"
20:04,['Lte'],[477],[-92]
20:04,['Lte'],[477],[-93]
20:04,['Lte'],[477],[-85]
20:04,['Lte'],[477],[-82]
20:04,['Lte'],[477],[-85]
20:04,['Lte'],[477],[-79]
20:04,['Lte'],[477],[-82]
20:04,['Lte'],[477],[-83]
20:04,['Lte'],[477],[-82]
20:04,['Lte'],[477],[-84]
