Time,Cell_Type,Cell_ID,Cell_RSSI
16:53,"['Lte', 'Lte']","[473, 481]","[-88, -136]"
16:53,"['Lte', 'Lte']","[473, 481]","[-83, -136]"
16:53,"['Lte', 'Lte']","[473, 481]","[-84, -136]"
16:54,"['Lte', 'Lte']","[473, 481]","[-86, -136]"
16:54,"['Lte', 'Lte']","[473, 481]","[-90, -136]"
16:54,"['Lte', 'Lte']","[473, 481]","[-82, -136]"
16:54,"['Lte', 'Lte']","[473, 481]","[-73, -136]"
16:54,"['Lte', 'Lte']","[473, 481]","[-72, -136]"
16:54,"['Lte', 'Lte']","[473, 481]","[-76, -136]"
16:54,"['Lte', 'Lte']","[473, 481]","[-80, -136]"
16:54,"['Lte', 'Lte']","[473, 481]","[-85, -136]"
16:54,"['Lte', 'Lte']","[473, 481]","[-84, -136]"
16:54,"['Lte', 'Lte']","[473, 481]","[-75, -136]"
16:54,"['Lte', 'Lte']","[473, 481]","[-72, -136]"
16:54,"['Lte', 'Lte']","[473, 481]","[-81, -136]"
16:54,"['Lte', 'Lte']","[473, 481]","[-82, -136]"
16:54,"['Lte', 'Lte']","[473, 481]","[-82, -136]"
16:54,"['Lte', 'Lte']","[473, 481]","[-84, -136]"
16:54,"['Lte', 'Lte']","[473, 481]","[-81, -136]"
16:54,"['Lte', 'Lte']","[473, 481]","[-75, -136]"
16:54,"['Lte', 'Lte']","[473, 481]","[-79, -136]"
16:54,"['Lte', 'Lte']","[473, 481]","[-89, -136]"
16:54,"['Lte', 'Lte', 'Lte']","[473, 309, 481]","[-88, -102, -136]"
16:54,"['Lte', 'Lte', 'Lte']","[473, 309, 481]","[-85, -103, -136]"
16:54,"['Lte', 'Lte', 'Lte']","[473, 309, 481]","[-90, -112, -136]"
16:54,"['Lte', 'Lte', 'Lte']","[473, 309, 481]","[-93, -112, -136]"
16:54,"['Lte', 'Lte', 'Lte']","[473, 309, 481]","[-94, -110, -136]"
16:54,"['Lte', 'Lte', 'Lte']","[473, 309, 481]","[-95, -114, -136]"
16:54,"['Lte', 'Lte', 'Lte']","[473, 309, 481]","[-94, -112, -136]"
16:54,"['Lte', 'Lte', 'Lte', 'Lte']","[473, 309, 474, 481]","[-94, -111, -96, -136]"
16:54,"['Lte', 'Lte', 'Lte', 'Lte']","[473, 474, 309, 481]","[-92, -94, -113, -136]"
16:54,"['Lte', 'Lte', 'Lte', 'Lte']","[473, 474, 309, 481]","[-92, -103, -115, -136]"
