Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
10:59:51:932,-0.2991,2.7709,9.6359,36.5282,-0.2172,-0.0761,0.4101,354.549
10:59:51:957,-0.2991,2.7709,9.6359,36.1543,-0.4346,-0.0272,0.338,174.8497
10:59:51:974,-0.2991,2.7709,9.6359,33.6998,-0.4346,-0.0272,0.338,174.5215
10:59:51:997,-0.6126,2.5819,9.4086,35.1102,-0.4346,-0.0272,0.338,174.1277
10:59:52:017,-0.3948,2.8068,9.454,33.885,0.0748,-0.0907,0.046,174.0761
10:59:52:032,-0.2369,2.9408,9.3464,34.5642,0.0638,-0.0748,0.1315,173.9956
10:59:52:051,-0.1747,2.8666,9.2961,35.0967,0.021,-0.0248,0.167,173.8734
10:59:52:070,-0.2919,2.7422,9.1047,35.9661,-0.029,-0.0089,0.145,173.7401
10:59:52:089,-0.4211,2.6656,9.0951,35.0476,-0.0706,0.0094,0.1291,173.6396
10:59:52:110,-0.4618,2.7757,9.2865,35.2352,-0.0999,0.0522,0.156,173.4815
10:59:52:129,-0.0694,2.8953,9.3177,35.1083,-0.1329,0.0327,0.1963,173.3032
10:59:52:148,0.1196,2.8211,9.4229,35.2352,-0.1842,0.0204,0.1719,173.1473
10:59:52:167,0.0096,2.7182,9.7173,36.5622,-0.2086,0.0314,0.0827,173.1212
10:59:52:187,0.0239,2.6441,9.5593,35.8304,-0.161,-0.0284,-0.0004,173.1831
10:59:52:207,0.0622,2.5508,9.4923,35.1865,-0.0608,-0.0614,-0.0664,173.3212
10:59:52:247,-0.0335,2.6297,9.4445,37.907,0.0149,-0.0968,-0.1213,173.5476
10:59:52:251,0.0096,2.5627,9.3799,36.7054,0.0381,-0.1653,-0.1531,173.7975
10:59:52:269,0.0933,2.4646,9.2028,35.0967,0.0296,-0.2312,-0.1726,174.0677
10:59:52:288,0.2177,2.4646,9.3368,36.0538,0.0015,-0.2618,-0.18,174.3819
10:59:52:307,0.2201,2.3761,9.6144,36.0293,-0.0474,-0.2496,-0.1824,174.6748
10:59:52:332,0.2153,2.2301,9.7412,35.2913,-0.106,-0.2398,-0.1971,174.9271
10:59:52:350,0.1723,2.2134,9.7484,36.3996,-0.1463,-0.2349,-0.2032,175.2051
10:59:52:368,0.3781,2.388,9.7029,35.9015,-0.1549,-0.2325,-0.1763,175.4714
10:59:52:387,0.591,2.5579,9.3775,35.2352,-0.1463,-0.2483,-0.125,175.676
10:59:52:409,0.6508,2.79,9.1525,35.1591,-0.1378,-0.1848,-0.0725,175.8336
10:59:52:430,0.7849,3.0556,9.1119,36.5021,-0.1317,-0.07,-0.0297,175.9174
10:59:52:448,0.9045,3.1537,9.1071,35.8304,-0.1207,0.0058,-0.015,175.9559
10:59:52:476,0.8471,3.1059,9.0951,33.6988,-0.1023,0.0314,-0.0505,176.0209
10:59:52:488,0.524,3.2016,9.0975,35.7882,-0.0901,-0.004,-0.1103,176.158
10:59:52:513,0.3446,3.2495,8.942,36.4208,-0.0962,-0.0687,-0.1372,176.3091
10:59:52:544,0.5886,3.1585,9.052,36.4208,-0.1182,-0.1054,-0.1177,176.4694
10:59:52:551,0.9212,3.1298,9.143,35.1573,-0.1561,-0.1762,-0.1042,176.6439
10:59:52:570,1.1821,3.1537,9.2674,35.7477,-0.2111,-0.2667,-0.1079,177.0732
10:59:52:589,1.1342,3.0078,9.7962,35.7703,-0.2819,-0.2239,-0.1409,177.3048
10:59:52:627,1.0696,3.0221,9.7388,37.1305,-0.255,-0.1445,-0.1397,177.5125
10:59:52:629,1.0816,3.0867,9.4373,36.3953,-0.1744,-0.0089,-0.0981,177.6221
10:59:52:659,1.2562,3.1418,9.5354,36.34,-0.0645,0.1451,-0.0664,177.674
10:59:52:667,1.5147,3.0939,9.5713,36.4703,0.0259,0.1316,-0.0883,177.7603
10:59:52:688,1.596,2.9599,9.6407,36.3611,0.065,-0.0138,-0.1543,177.927
10:59:52:708,1.3472,2.9001,9.9063,36.3469,0.0553,-0.1298,-0.2362,178.2288
10:59:52:742,1.0217,2.8116,10.215,35.6875,0.0247,-0.1909,-0.296,178.606
10:59:52:748,0.9188,2.601,10.3609,36.4548,0.0198,-0.1958,-0.2887,178.9561
10:59:52:769,0.8183,2.5029,10.392,36.3469,0.0638,-0.1384,-0.2484,179.2271
10:59:52:789,0.6676,2.4622,10.1791,36.5724,0.1408,-0.1005,-0.2105,179.464
10:59:52:812,0.3805,2.4909,9.7579,37.6911,0.2116,-0.0797,-0.1702,179.6096
10:59:52:829,0.1364,2.6034,9.533,35.0477,0.2495,0.0094,-0.1091,179.6846
10:59:52:848,0.1125,2.6369,9.7364,37.0715,0.2532,0.1463,-0.0346,179.6477
10:59:52:867,-0.1101,2.7135,9.9852,36.3943,0.2385,0.1695,-0.0126,179.5656
10:59:52:887,-0.4522,2.412,9.7938,35.6734,0.2214,0.0461,-0.0529,179.5648
10:59:52:912,-0.8734,2.1966,9.3703,36.2818,0.2031,-0.0675,-0.0957,179.6357
10:59:52:931,-1.0385,2.1488,8.918,37.1181,0.1591,-0.0223,-0.0761,179.6909
10:59:52:947,-0.9332,2.1033,8.8654,35.0476,0.0614,0.1512,0.013,179.5615
10:59:52:968,-0.8399,1.9884,9.2698,37.7643,-0.0742,0.2721,0.0704,179.3578
10:59:52:989,-1.1557,2.0626,9.7627,36.4426,-0.2013,0.1292,0.0668,179.2082
10:59:53:011,-1.2802,2.2253,10.2054,36.9863,-0.2587,-0.2483,0.0729,179.1442
10:59:53:030,-0.8686,2.2062,9.533,37.177,-0.1989,-0.6161,0.1548,179.1292
10:59:53:050,-0.3159,2.4311,8.8582,37.1369,-0.0437,-0.5232,0.2708,178.9458
10:59:53:070,0.536,2.3019,9.2315,36.6653,0.197,0.1585,0.2806,178.5709
10:59:53:087,0.3517,2.3833,9.8441,37.3719,0.2434,0.1218,0.101,178.0275
10:59:53:111,0.3135,2.1248,9.5522,36.5724,0.2361,-0.1982,-0.0639,178.1001
10:59:53:133,0.1172,1.9406,8.9922,36.0293,0.1505,-0.4059,-0.1739,178.3663
10:59:53:151,-0.134,2.0195,8.8199,34.7043,0.0186,-0.2862,-0.1836,178.5831
10:59:53:170,-0.5145,2.2899,8.7051,36.7458,-0.0999,-0.0321,-0.0737,178.6084
10:59:53:199,-0.5767,2.6321,8.5328,36.6443,-0.172,0.1902,0.0998,178.3773
10:59:53:213,-0.5719,2.9982,8.3605,36.1923,-0.1915,0.3552,0.244,177.9526
10:59:53:227,-0.5838,3.1824,8.1117,37.1144,-0.1842,0.4823,0.3087,177.4098
10:59:53:250,-0.615,3.3021,8.394,37.3149,-0.1707,0.5556,0.3148,176.8269
10:59:53:266,-0.5982,3.4217,8.6835,36.3133,-0.1402,0.481,0.305,176.2726
10:59:53:288,-0.4762,3.4672,8.8941,37.5874,-0.0718,0.3222,0.2879,175.8063
10:59:53:306,-0.5551,3.3763,8.7625,36.7619,0.0003,0.2306,0.2195,175.4062
10:59:53:326,-0.8016,3.216,8.7745,37.5144,0.0467,0.2562,0.1364,175.0943
10:59:53:347,-0.7825,3.0556,9.2076,36.4561,0.0516,0.2709,0.0949,174.8257
10:59:53:368,-0.5886,2.9121,9.3224,37.9307,0.0247,0.1194,0.0925,174.6262
10:59:53:389,-0.4427,2.9312,9.5306,37.7818,-0.0217,-0.07,0.0973,174.4741
10:59:53:412,-0.1436,2.9336,9.5856,38.1325,-0.062,-0.1604,0.101,174.3596
10:59:53:430,-0.0502,2.9384,9.7867,39.2767,-0.1011,-0.059,0.1083,174.1936
10:59:53:450,0.1962,2.8116,10.1384,37.1602,-0.1402,0.1475,0.1254,173.9657
10:59:53:467,0.3517,2.5316,10.6217,37.5144,-0.183,0.2892,0.123,173.6786
10:59:53:487,0.4451,2.278,10.7916,37.1286,-0.2172,0.2269,0.0973,173.4583
10:59:53:512,0.5121,2.3091,11.2343,40.957,-0.1854,-0.219,0.1181,173.2914
10:59:53:530,1.0768,2.4909,11.0668,40.8188,-0.1146,-0.3852,0.1975,173.2326
10:59:53:552,1.6032,2.4335,10.8586,37.6802,-0.0523,-0.3253,0.2415,172.8561
10:59:53:567,1.6941,2.0506,10.9256,39.1159,-0.0547,-0.1579,0.1816,172.6679
10:59:53:588,1.3543,1.3328,11.3707,38.9955,-0.1365,-0.1323,0.0289,172.6331
10:59:53:608,1.0265,0.7585,11.878,38.6357,-0.2783,-0.4377,-0.1348,172.8434
10:59:53:628,1.1868,0.5336,11.9569,38.3938,-0.4041,-0.9264,-0.158,173.1841
10:59:53:648,1.5506,0.6485,11.476,39.0103,-0.4139,-1.15,-0.0248,173.4333
10:59:53:668,1.9908,1.017,10.4112,38.8594,-0.2697,-0.8299,0.145,173.4016
10:59:53:689,2.0985,1.2012,9.1119,41.1507,-0.0278,-0.1469,0.2464,173.096
10:59:53:709,2.1009,1.3735,8.4897,40.1215,0.1994,0.5458,0.2378,172.6627
10:59:53:727,2.144,1.7204,8.0327,39.9336,0.3582,0.828,0.1731,172.2534
10:59:53:747,1.9501,2.1488,7.8413,40.5047,0.4181,0.7302,0.0802,171.9473
10:59:53:769,1.7946,2.2062,7.6499,39.0103,0.3717,0.4688,-0.0712,171.8621
10:59:53:795,1.529,1.8664,7.6235,38.6356,0.2483,0.2037,-0.2948,172.0806
10:59:53:807,0.9882,1.5673,7.7432,40.8188,0.076,-0.0113,-0.5172,172.5958
10:59:53:829,0.3709,1.5984,8.0925,41.7462,-0.128,-0.1518,-0.6186,173.2595
10:59:53:848,0.189,1.6343,8.339,40.3848,-0.3125,-0.1787,-0.5453,173.8393
10:59:53:868,0.5192,1.6391,8.406,39.8239,-0.4249,-0.0748,-0.3913,174.2052
10:59:53:889,0.871,1.9023,8.6142,40.3498,-0.4518,0.0937,-0.2557,174.3894
10:59:54:010,1.2802,2.0985,8.9731,40.2095,-0.4114,0.222,-0.1763,174.4933
10:59:54:030,1.474,2.1583,9.1502,40.5932,-0.3271,0.233,-0.18,174.5889
10:59:54:031,1.4501,2.0913,9.3129,40.6527,-0.2184,0.1634,-0.2692,174.8024
10:59:54:031,0.8782,2.2373,9.4852,40.9948,-0.0266,0.0009,-0.3987,175.1692
10:59:54:031,0.9141,2.3641,9.5234,41.7056,0.0345,-0.0186,-0.3425,175.605
10:59:54:032,0.6796,2.6632,9.7197,41.7056,0.0626,0.0156,-0.2924,176.2281
10:59:54:032,0.3996,3.0867,10.0068,43.0807,0.0675,0.095,-0.2484,176.4365
10:59:54:048,0.3039,3.3595,10.1719,41.8158,0.0711,0.1243,-0.1898,176.5739
10:59:54:069,0.5456,3.3858,10.4973,41.7947,0.0724,0.1206,-0.1445,176.6707
10:59:54:091,0.7585,3.2686,11.2008,40.6022,0.076,0.0791,-0.158,176.785
10:59:54:107,0.7633,2.9862,11.5741,43.3089,0.0858,-0.059,-0.2362,177.0121
10:59:54:127,0.4451,2.5555,11.5526,43.6018,0.1298,-0.1518,-0.3486,177.3696
10:59:54:146,-0.5001,2.1823,11.5119,43.5857,0.2116,-0.0419,-0.4365,177.7949
10:59:54:167,-1.8927,2.278,11.5047,43.6866,0.3033,0.1463,-0.4145,178.1403
10:59:54:187,-2.3976,2.668,10.6385,43.0177,0.3827,0.31,-0.2191,178.2203
10:59:54:208,-1.8664,2.7829,9.7914,43.4746,0.4267,0.6008,0.1083,177.8801
10:59:54:229,-0.8136,2.5149,9.9589,44.209,0.3851,0.8036,0.3405,177.2575
10:59:54:249,-0.4953,1.8161,10.66,42.5944,0.2458,0.4309,0.272,176.8109
10:59:54:270,-1.6008,1.0696,11.007,44.3091,0.0785,-0.3644,-0.0541,176.9008
10:59:54:289,-2.8331,0.6461,10.404,44.2561,0.0235,-0.9166,-0.2936,177.3846
10:59:54:308,-3.1274,0.469,9.1573,43.7492,0.1432,-0.7505,-0.1165,177.6355
10:59:54:327,-2.1272,0.7633,8.6237,44.4181,0.3167,-0.004,0.4174,177.1156
