Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
10:55:37:526,-2.077,2.6058,8.9492,57.3163,-0.0559,-0.0333,0.0607,78.8711
10:55:37:551,-2.077,2.6058,8.9492,56.6861,-0.0559,-0.0333,0.0607,78.7893
10:55:37:568,-1.8185,2.6656,9.131,55.9108,-0.0559,-0.0333,0.0607,78.5417
10:55:37:583,-1.7898,2.6082,9.0808,59.6644,-0.0462,0.0058,0.079,78.4606
10:55:37:598,-1.8831,2.5819,9.2124,58.299,-0.1084,0.0217,0.0375,78.534
10:55:37:617,-2.0722,2.4933,9.4756,54.6889,-0.1781,0.0534,0.0167,78.893
10:55:37:636,-2.1894,2.388,9.7316,54.6889,-0.2025,0.0717,0.0216,79.3552
10:55:37:658,-2.1464,2.3258,9.9206,58.6733,-0.1634,0.0644,0.057,79.6919
10:55:37:675,-2.0363,2.2445,9.734,56.7184,-0.0608,0.0546,0.1034,79.8721
10:55:37:694,-2.0124,2.3761,9.3177,59.0588,0.0284,0.0608,0.1364,79.7769
10:55:37:713,-1.8736,2.4455,8.9731,57.9097,0.0284,0.0522,0.1621,79.54
10:55:37:732,-1.7372,2.5268,8.9874,56.9444,-0.0486,0.0522,0.1743,79.1194
10:55:37:751,-1.596,2.5555,9.0592,58.6236,-0.1414,0.051,0.1621,78.6792
10:55:37:782,-1.407,2.5316,9.454,56.6277,-0.1805,0.0461,0.1242,78.3948
10:55:37:790,-1.4716,2.4383,9.7412,56.8842,-0.1475,0.0204,0.0643,78.3039
10:55:37:818,-1.6726,2.3952,9.679,56.4783,-0.0107,0.0107,0.0106,78.3286
10:55:37:829,-1.8401,2.3713,9.2937,56.8731,0.1102,-0.026,-0.0138,78.3721
10:55:37:848,-1.8185,2.4096,9.0257,56.9444,0.1359,-0.0504,0.0081,78.3481
10:55:37:868,-1.6199,2.5723,8.9898,57.8192,0.0687,-0.0333,0.0521,78.1479
10:55:37:888,-1.3328,2.6225,9.1454,56.2444,-0.0327,-0.0186,0.0546,77.9163
10:55:37:908,-1.2897,2.5196,9.4421,57.7463,-0.1036,-0.0248,-0.0138,77.8768
10:55:37:928,-1.5123,2.4933,9.6526,57.1819,-0.1121,-0.048,-0.0981,77.9322
10:55:37:946,-1.7013,2.3928,9.6526,57.6742,-0.0742,-0.0785,-0.1458,78.1238
10:55:37:968,-1.8209,2.412,9.4134,58.9578,-0.0327,-0.0541,-0.1384,78.2807
10:55:37:987,-1.8497,2.4479,9.0616,56.4783,-0.0144,0.007,-0.0786,78.3492
10:55:38:018,-1.7228,2.4957,8.7745,57.0259,-0.0144,0.0498,-0.0273,78.2871
10:55:38:032,-1.6343,2.5771,8.7745,57.2127,-0.0254,0.0449,-0.0175,78.1648
10:55:38:049,-1.6558,2.6201,8.8247,56.9814,-0.029,-0.0089,-0.0444,78.1155
10:55:38:066,-1.7204,2.6321,9.0425,57.6742,-0.04,-0.0956,-0.081,78.1487
10:55:38:087,-1.7635,2.5914,9.2985,57.3509,-0.073,-0.1946,-0.1042,78.2369
10:55:38:108,-1.9334,2.5316,9.3846,58.0844,-0.1023,-0.208,-0.0896,78.3266
10:55:38:134,-1.5027,2.5531,9.5306,56.0812,-0.1353,-0.1543,-0.0224,78.3602
