Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:49:08:106,-0.3709,3.1705,11.6028,39.8432,-0.1591,0.0023,0.0905,307.0521
16:49:08:119,-0.3709,3.1705,11.6028,40.5694,0.0254,0.1782,0.143,177.0001
16:49:08:137,-0.3709,3.1705,11.6028,40.5869,0.0254,0.1782,0.143,176.8136
16:49:08:159,0.8686,2.053,11.0477,41.4288,0.0254,0.1782,0.143,177.1004
16:49:08:177,1.0026,1.943,10.9759,39.9276,0.1744,-0.4082,0.0551,177.3314
16:49:08:197,0.9141,1.9573,10.3513,40.7565,0.3381,-0.3177,-0.0121,177.5278
16:49:08:218,0.7178,1.9549,9.3105,41.3109,0.4823,-0.3092,-0.1086,177.7218
16:49:08:237,0.5145,2.0339,8.4323,40.671,0.5079,-0.3324,-0.1942,178.0378
16:49:08:257,0.7442,2.1799,7.8508,40.8583,0.3858,-0.3642,-0.2467,178.4478
16:49:08:278,1.3639,2.2493,7.6307,40.7084,0.1585,-0.3043,-0.265,178.873
16:49:08:297,1.328,2.3809,8.1523,39.9958,-0.0931,-0.1113,-0.3322,179.3241
16:49:08:317,0.5647,2.5627,9.0664,42.7321,-0.2752,-0.0025,-0.4483,179.7928
16:49:08:338,-0.0311,2.7278,9.2818,42.0385,-0.2837,-0.0685,-0.5008,180.2677
16:49:08:359,-0.1196,2.9001,8.8989,41.9389,-0.175,-0.1418,-0.4593,180.7483
16:49:08:377,0.0096,3.125,8.1141,41.9346,-0.0846,-0.1638,-0.3823,181.1754
16:49:08:401,0.2632,3.2423,7.6355,42.0126,-0.1481,-0.1467,-0.3212,181.582
16:49:08:418,0.4116,3.2973,8.2289,41.9679,-0.3301,-0.0685,-0.2809,181.934
16:49:08:438,0.6293,3.2351,8.9731,41.9127,-0.4438,0.017,-0.2675,182.2355
16:49:08:469,0.5551,3.1705,9.2865,42.5867,-0.3876,0.0634,-0.2821,182.5269
16:49:08:487,0.5838,3.0915,8.9779,42.5763,-0.2446,0.006,-0.3004,182.8526
16:49:08:499,0.6006,3.1298,8.5352,43.2629,-0.1298,-0.0832,-0.3053,183.209
16:49:08:519,0.4355,3.1298,8.2337,42.5861,-0.0919,-0.0869,-0.3151,183.5894
16:49:08:543,0.3829,3.1442,8.1691,41.9032,-0.1053,-0.016,-0.3004,183.9249
16:49:08:570,0.414,3.2901,8.1787,41.939,-0.1017,0.0695,-0.2614,184.1705
16:49:08:577,0.481,3.5581,7.8628,42.5966,-0.0101,0.1196,-0.2357,184.3936
16:49:08:598,0.5049,3.7208,7.5972,41.9153,0.0315,0.1062,-0.2381,184.8673
16:49:08:619,0.6676,3.9075,7.5924,43.9259,0.0229,0.0793,-0.2577,185.1298
16:49:08:643,0.9595,3.9505,8.0447,43.9812,-0.0553,0.072,-0.2956,185.4388
16:49:08:662,0.9404,4.0343,9.0568,43.2812,-0.1115,0.1562,-0.3615,185.8145
16:49:08:681,0.6915,3.9625,10.258,43.2812,-0.0785,0.2601,-0.4409,186.2006
16:49:08:703,0.1747,3.7759,10.4686,43.3503,0.1097,0.3224,-0.5069,186.5981
16:49:08:716,-0.3541,3.8883,9.9565,43.9697,0.3442,0.2772,-0.4764,186.9485
16:49:08:739,-0.3039,4.1874,9.5474,46.7161,0.4297,0.0988,-0.3469,187.2126
16:49:08:769,-0.469,4.6038,9.9063,45.9757,0.2905,0.0243,-0.243,187.41
16:49:08:778,-0.7513,4.4363,10.7701,45.9866,0.0877,0.1049,-0.2223,187.5159
16:49:08:809,-1.0265,3.8477,12.0598,44.7624,-0.0785,0.0231,-0.243,187.6553
16:49:08:820,-1.7635,3.2279,13.2634,45.3626,-0.1286,-0.2628,-0.2467,187.8768
