Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:06:17:463,-0.926,5.2738,8.3557,63.0487,-0.2397,0.298,0.3202,251.7933
16:06:17:476,-0.926,5.2738,8.3557,53.0409,-0.0125,0.2809,0.187,67.1927
16:06:17:494,-0.926,5.2738,8.3557,53.7289,-0.0125,0.2809,0.187,66.7722
16:06:17:513,-1.1773,5.0824,9.0903,52.9967,-0.0125,0.2809,0.187,68.2705
16:06:17:535,-1.017,5.0656,9.2171,51.52,-0.3851,-0.0062,0.4521,68.6441
16:06:17:553,-0.6102,5.0369,9.1932,52.3189,-0.2813,0.0414,0.5266,68.2003
16:06:17:571,-0.4905,4.9795,9.399,53.0684,-0.186,0.1306,0.5462,67.8595
16:06:17:592,-0.615,4.8048,9.1262,53.8039,-0.0992,0.166,0.5315,67.4414
16:06:17:610,-1.0289,4.9819,8.6189,52.7855,-0.0308,0.1306,0.5279,66.8271
16:06:17:630,-0.9619,4.9412,8.5113,52.5039,-0.0443,0.1086,0.5841,66.0708
16:06:17:659,-0.7777,4.8335,9.2076,53.9506,-0.1041,0.1282,0.6684,65.5481
16:06:17:675,-0.6461,4.6038,9.7364,52.9462,-0.1029,0.1111,0.7185,65.3539
16:06:17:690,-0.4953,4.2138,9.7197,51.8151,0.0278,0.0866,0.7466,65.2114
16:06:17:710,-0.5504,4.2425,9.1478,53.2423,0.161,0.0756,0.7343,64.8153
16:06:17:730,-0.6676,4.4841,8.7218,52.21,0.1915,0.0891,0.7148,64.242
16:06:17:750,-0.5695,4.386,8.4395,52.0501,0.0987,0.0988,0.7123,63.5546
16:06:17:775,-0.4834,4.2209,8.4203,51.8151,-0.0357,0.1391,0.6745,62.9918
16:06:17:795,-0.7346,4.0032,8.8917,54.428,-0.219,0.1624,0.6036,62.6979
16:06:17:810,-0.993,3.6323,9.5593,50.3075,-0.3766,0.2076,0.5584,62.7444
16:06:17:831,-1.0887,3.3595,9.7819,52.7562,-0.4022,0.298,0.5816,62.7577
16:06:17:868,-1.0313,3.3763,9.5258,52.5521,-0.2678,0.4641,0.6244,62.4671
16:06:17:873,-1.2538,3.7424,8.8846,54.075,-0.0748,0.6462,0.6317,61.7815
