Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
20:08:13:355,-0.2225,1.6981,9.0011,56.3743,-0.2895,0.2055,0.6375,51.2031
20:08:13:374,-0.0897,1.4898,9.5829,55.6958,-0.4517,0.0074,0.6905,51.2031
20:08:13:395,0.4454,1.2432,9.9899,59.4738,-0.4567,-0.215,0.654,51.2031
20:08:13:418,1.0081,1.2025,9.9851,57.3634,-0.3372,-0.3437,0.5257,166.0625
20:08:13:438,1.1841,1.3342,9.6523,57.5662,-0.1454,-0.3421,0.3709,165.2969
20:08:13:456,0.7447,1.5688,9.1831,56.9094,0.0088,-0.2004,0.3041,164.625
20:08:13:472,0.382,1.722,8.8539,56.6873,0.0799,-0.0417,0.3163,164.1406
20:08:13:492,0.3161,1.7328,8.6216,56.5031,0.0961,0.0002,0.3283,163.8281
20:08:13:513,0.2479,1.7903,8.5773,56.6347,0.0751,-0.0153,0.3038,163.4844
20:08:13:540,0.1821,1.9184,8.5319,58.5288,0.0352,-0.0267,0.2854,162.9219
20:08:13:557,0.0983,2.1207,8.4828,57.3392,-0.0453,-0.0632,0.2942,162.5938
20:08:13:572,0.0935,2.232,8.6611,56.035,-0.1313,-0.084,0.3185,162.2656
20:08:13:591,0.0695,2.238,8.9269,58.2139,-0.2152,-0.0361,0.3512,161.9375
20:08:13:611,0.0025,2.1326,9.2657,57.9438,-0.2879,0.0622,0.3816,161.5938
20:08:13:630,-0.0178,1.9962,9.6296,58.0495,-0.3236,0.1285,0.3624,161.4062
20:08:13:654,-0.207,1.9674,10.0785,58.4016,-0.2767,0.2002,0.3131,160.9844
20:08:13:669,-0.4883,2.0213,10.5202,56.326,-0.1169,0.2966,0.3065,160.5469
20:08:13:689,-0.6571,2.1518,10.5933,57.9816,0.1276,0.2878,0.3461,160.1719
20:08:13:709,-0.7086,2.3697,9.8032,57.0399,0.33,0.1429,0.4196,159.8125
20:08:13:728,-0.4871,2.748,8.5103,56.9963,0.3209,0.005,0.5142,159.4219
20:08:13:755,-0.0657,3.076,7.5395,56.2109,0.0964,-0.0891,0.6117,158.9844
20:08:13:769,0.4179,3.2435,7.5011,57.547,-0.1603,-0.1652,0.6556,158.4531
20:08:13:789,0.6693,3.2639,8.1201,58.2634,-0.2879,-0.2662,0.6497,157.7969
20:08:13:810,0.6956,3.2699,9.0035,56.543,-0.241,-0.3024,0.6524,156.75
20:08:13:828,1.0296,3.2962,9.5087,58.4988,-0.082,-0.2233,0.646,156.0312
20:08:13:856,1.4342,3.3034,9.3782,55.947,0.069,-0.1405,0.5712,155.3125
20:08:13:867,1.6773,3.3752,9.1065,59.0379,0.1465,-0.075,0.4396,154.625
20:08:13:891,1.7168,3.4135,9.0622,56.8224,0.1715,-0.0195,0.2985,153.9844
20:08:13:907,1.7048,3.398,9.1268,56.5448,0.1816,0.002,0.1573,153.4844
20:08:13:926,1.779,3.3417,9.0191,58.6479,0.147,0.0337,0.0042,153.1406
20:08:13:945,1.6509,3.2232,9.1412,58.7985,0.0637,0.0971,-0.1181,152.9531
20:08:13:965,1.8089,2.8485,9.535,57.8404,-0.0032,0.1797,-0.2443,152.9531
20:08:13:988,1.8484,2.9263,10.3395,58.4486,0.021,0.3565,-0.3202,153.0781
20:08:14:006,1.7886,2.7839,10.6172,57.674,0.1031,0.4558,-0.3508,153.3281
20:08:14:024,1.7742,2.7073,10.106,58.9672,0.061,0.1602,-0.3844,153.6562
20:08:14:045,1.7646,2.8401,9.3746,58.149,-0.1329,-0.2518,-0.4355,153.6562
20:08:14:067,1.4582,3.1825,9.0538,56.2788,-0.4173,-0.3655,-0.4006,154.0156
20:08:14:089,1.3624,3.4088,9.6164,58.1058,-0.6511,0.0042,-0.2904,154.4219
20:08:14:108,1.5635,2.9072,11.0099,57.6177,-0.6418,0.5403,-0.2717,154.9531
20:08:14:125,1.6713,2.1219,11.6204,57.4793,-0.4437,0.6774,-0.3687,155.4375
20:08:14:144,1.5647,1.7999,11.4145,56.9848,-0.1819,0.3466,-0.4808,155.7812
20:08:14:164,1.4043,2.0536,10.5035,58.049,0.0032,-0.0672,-0.4904,156.0469
20:08:14:189,1.5264,2.5181,9.3902,57.3341,0.0016,-0.1626,-0.4717,156.9531
20:08:14:208,1.6892,2.6905,8.8946,57.8847,-0.073,0.0026,-0.4379,156.9531
20:08:14:224,1.7898,2.6079,9.0131,57.2086,-0.0911,0.2074,-0.4025,157.4844
20:08:14:243,1.8197,2.2332,9.1424,57.2154,-0.0469,0.3091,-0.3846,158.0469
20:08:14:263,2.0723,1.9483,9.0322,56.8024,-0.0075,0.3219,-0.4368,158.5469
20:08:14:289,2.1944,1.6885,9.0765,57.017,0.0442,0.3171,-0.5663,158.9844
20:08:14:306,2.0208,1.6813,9.1771,57.9847,0.1502,0.2566,-0.7101,159.3906
20:08:14:324,1.6378,1.7364,8.8371,57.9847,0.2924,0.0987,-0.807,159.875
20:08:14:346,1.3026,1.9938,7.9896,58.5666,0.3467,0.0023,-0.8307,160.5
20:08:14:363,1.1685,2.1961,7.3695,56.9977,0.2674,0.0295,-0.8182,161.2656
20:08:14:384,0.9434,2.3074,7.6113,58.4748,0.1502,0.0636,-0.8067,162.2031
20:08:14:410,0.5927,2.2715,8.2649,56.1993,0.0985,0.0774,-0.7748,163.6406
20:08:14:429,0.1893,2.3673,8.8647,56.2249,0.0969,0.1131,-0.7266,164.5156
20:08:14:444,-0.3207,2.5373,9.2513,58.1428,0.0956,0.1376,-0.6217,165.4219
20:08:14:464,-0.9265,2.6761,9.2681,57.9628,0.0141,0.1605,-0.4403,166.2812
20:08:14:492,-1.282,2.663,9.4716,58.9458,-0.1228,0.1259,-0.2142,167.0312
20:08:14:511,-1.0593,2.4618,9.7649,57.3508,-0.2123,0.0154,-0.0395,167.6406
20:08:14:527,-0.7529,2.2667,9.9277,56.3681,-0.2338,-0.0675,0.0636,168
