Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
13:03:56:364,-0.2225,1.1211,7.7813,55.1559,0.2306,-0.3913,-0.1977,71.6406
13:03:56:383,-0.0574,1.2264,7.8902,55.4939,0.1324,-0.5727,-0.2808,71.6406
13:03:56:403,0.1773,1.4383,8.235,54.0782,0.1103,-0.7796,-0.3852,183.3281
13:03:56:432,0.5448,1.6394,8.2984,55.5175,0.1249,-1.007,-0.517,183.625
13:03:56:450,0.7854,1.6251,8.3966,54.6128,0.1427,-1.2608,-0.6605,184.0469
13:03:56:463,0.6513,1.5042,8.4876,54.5246,0.0852,-1.4433,-0.738,184.6406
13:03:56:489,0.0875,1.3857,8.6588,54.436,-0.0668,-1.3732,-0.6478,185.8281
13:03:56:503,0.4957,0.7823,8.7461,52.4023,-0.2735,-0.9581,-0.4637,186.8125
13:03:56:533,0.6513,0.4531,9.0287,54.2797,-0.4693,-0.3575,-0.2227,187.6719
13:03:56:550,0.3952,0.7464,9.5482,54.9388,-0.5582,0.3277,0.0114,188.2812
13:03:56:563,0.1725,1.0421,10.0282,52.4703,-0.4887,0.8548,0.1528,188.5938
13:03:56:580,0.2336,1.1271,10.5789,54.199,-0.2615,0.9706,0.1693,188.5938
13:03:56:601,0.1905,1.1103,10.8889,54.0646,0.0269,0.6518,0.099,188.375
13:03:56:620,-0.2896,1.0576,10.9081,51.4638,0.2501,0.3301,0.0758,188.1406
13:03:56:645,-0.5649,1.2061,11.0972,54.2747,0.3808,0.369,0.1256,187.9844
13:03:56:659,-0.5278,1.3797,11.612,53.2875,0.4109,0.6146,0.127,187.9219
13:03:56:682,-0.7385,1.4048,11.6431,52.5272,0.3795,0.7802,0.1073,187.7969
13:03:56:700,-0.9671,1.3533,11.2612,53.3259,0.3731,0.92,0.1382,187.5938
13:03:56:727,-0.602,1.2755,10.8746,54.1156,0.4227,1.0258,0.1347,187.4062
13:03:56:746,-1.5118,1.1534,10.3263,53.4023,0.5353,0.9432,0.3035,187.1875
13:03:56:760,-1.8805,1.9076,10.0534,52.7038,0.5848,0.6244,0.5786,186.9531
13:03:56:782,-1.5382,2.3565,10.1384,52.2279,0.5236,-0.113,0.6918,186.4062
13:03:56:800,-0.5565,1.8034,10.695,52.2013,0.489,-0.3498,0.5512,185.6875
13:03:56:817,0.0289,1.0995,10.3539,53.7011,0.518,-0.003,0.38,184.9688
13:03:56:837,-0.8403,1.2097,9.237,53.7967,0.5768,0.4092,0.4274,184.3906
13:03:56:857,-1.8386,1.7029,7.5454,53.4866,0.5523,0.3895,0.6772,183.9688
13:03:56:880,-1.8195,1.9531,6.7578,53.3128,0.3963,0.091,0.8551,183.4688
13:03:56:897,-1.2245,2.0608,7.8423,52.6827,0.224,0.0598,0.8205,183.4688
13:03:56:919,-1.1491,1.983,9.1005,52.4315,0.2157,0.0729,0.7643,182.6562
13:03:56:936,-1.3047,2.3182,9.5889,52.4739,0.2927,0.0436,0.6623,181.6719
13:03:56:957,-1.0952,2.5133,8.6575,53.0348,0.31,-0.2254,0.4652,180.7812
13:03:56:979,-0.4787,2.5959,7.5131,52.55,0.1382,-0.5799,0.2162,179.8906
13:03:56:999,-0.5793,2.8796,7.6651,50.9644,-0.0722,-0.7146,0.054,179.1406
13:03:57:016,-0.7816,2.742,8.4756,52.3337,-0.1934,-0.6851,0.0271,178.6406
13:03:57:037,-1.3694,2.5002,9.0813,53.0255,-0.2431,-0.4393,0.1118,178.6094
13:03:57:057,-1.0378,2.0668,9.201,50.3742,-0.2591,-0.1738,0.1821,178.6406
13:03:57:078,-0.5589,2.2966,8.6192,51.6762,-0.2876,0.083,0.1832,178.625
13:03:57:097,-0.3207,2.5181,7.8651,54.3247,-0.3561,0.1893,0.1445,178.5
13:03:57:120,-0.6152,2.8258,7.7825,53.0886,-0.4027,0.1549,0.1057,178.2969
13:03:57:135,-0.3087,2.7815,7.8723,53.5002,-0.3622,-0.1492,0.0324,178.1875
13:03:57:156,-0.0825,2.6965,8.1272,53.5611,-0.2897,-0.431,-0.064,178
13:03:57:181,-0.019,2.5205,8.3331,51.0929,-0.2237,-0.6438,-0.1167,177.875
13:03:57:201,-0.1316,2.305,8.6492,52.2477,-0.1582,-0.875,-0.0965,177.8594
13:03:57:215,-0.0143,2.1674,9.0933,52.6645,-0.0549,-1.0768,-0.031,177.9844
13:03:57:237,0.4382,2.2176,10.4532,52.4179,0.1284,-0.7157,-0.0041,178.4219
13:03:57:255,0.7842,2.8677,10.8925,52.2106,0.376,-0.059,-0.0086,178.4219
13:03:57:277,1.4271,3.2016,10.276,52.2106,0.4868,0.205,-0.1444,178.5938
13:03:57:297,1.5492,3.0161,9.2705,52.844,0.4458,0.2241,-0.2968,178.6719
13:03:57:315,1.2152,2.663,9.1208,53.6477,0.2943,-0.0017,-0.3332,178.6719
13:03:57:335,0.4383,2.39,10.0582,53.1291,0.159,-0.2422,-0.179,178.9062
13:03:57:359,0.3545,2.1674,11.3774,52.8084,0.1334,-0.2358,0.0881,179.2344
13:03:57:381,0.8848,2.3218,12.0693,54.448,0.2091,-0.0377,0.2801,179.5781
13:03:57:396,1.2666,2.4822,11.5988,52.7394,0.3089,0.0713,0.3712,179.6562
13:03:57:416,1.3301,2.7563,10.8375,51.4929,0.347,-0.0997,0.4117,179.4531
13:03:57:437,1.7694,3.0556,11.0087,53.0087,0.3851,-0.4784,0.2037,179.0625
13:03:57:456,2.0041,3.046,11.4396,52.4296,0.4535,-0.8513,-0.1191,178.5625
13:03:57:480,1.3816,2.7192,12.0118,51.9913,0.5601,-0.9903,-0.2717,178.2031
13:03:57:496,1.0452,2.2667,11.7425,53.8017,0.6498,-0.8553,-0.2419,178.25
13:03:57:516,1.1673,2.1482,10.4245,52.8657,0.5923,-0.5743,-0.1868,178.625
13:03:57:538,1.542,2.2093,8.6444,52.8459,0.3308,-0.3527,-0.2198,179.0625
13:03:57:555,1.1266,2.5361,7.5311,53.7582,-0.0226,-0.2222,-0.2259,179.3438
13:03:57:576,1.0248,2.572,7.1372,54.5815,-0.2967,-0.1791,-0.2134,179.625
13:03:57:597,0.7124,2.6761,7.2474,52.0555,-0.4035,-0.1684,-0.2147,179.9219
13:03:57:617,0.7519,2.8054,7.1696,52.2706,-0.3707,-0.1783,-0.2067,180.2188
13:03:57:637,0.8405,2.9096,6.9038,53.4045,-0.2799,-0.1104,-0.2139,180.3594
13:03:57:658,0.7531,3.0317,6.559,52.138,-0.2117,0.0066,-0.2693,180.8438
13:03:57:681,0.5663,3.0891,6.3053,53.6431,-0.1798,0.0468,-0.3388,181.125
13:03:57:699,0.4778,3.0137,6.2011,53.105,-0.2003,0.0289,-0.3846,181.4219
13:03:57:719,0.3197,2.9598,6.4333,53.0162,-0.2549,-0.0382,-0.3971,181.7812
13:03:57:742,0.358,3.0448,6.893,53.1684,-0.2999,-0.0968,-0.3663,182.2188
13:03:57:755,0.534,3.1203,7.1085,53.8372,-0.2943,-0.0941,-0.3165,182.6562
13:03:57:775,0.7411,3.2938,7.2534,55.622,-0.2778,-0.0278,-0.3066,183.1406
13:03:57:798,0.7519,3.41,7.4257,53.5723,-0.3366,0.1075,-0.3434,183.5781
13:03:57:818,0.5209,3.3956,8.0039,53.7005,-0.5049,0.34,-0.3953,183.9688
13:03:57:836,-0.025,3.3764,8.8515,54.4692,-0.7031,0.6212,-0.4123,184.3438
13:03:57:856,-0.5769,3.4507,9.5674,53.2772,-0.8032,0.863,-0.3777,184.7656
13:03:57:881,-0.5518,3.5093,10.525,54.2303,-0.8061,0.9339,-0.3138,185.2188
13:03:57:900,-0.0993,3.6278,11.6359,53.1967,-0.7047,0.9118,-0.2318,185.6094
13:03:57:916,0.0109,3.6865,12.1986,52.6721,-0.4682,0.7895,-0.1726,185.9219
13:03:57:936,-0.031,3.3214,11.6264,52.2765,-0.1158,0.5003,-0.1891,186.25
13:03:57:956,-0.5398,2.6259,10.8925,52.218,0.1127,0.0982,-0.26,186.3594
13:03:57:981,-0.7601,2.2643,11.2553,51.7014,0.0365,-0.1974,-0.2616,186.5312
13:03:57:998,-0.4811,1.8418,12.0262,52.9965,-0.1915,-0.2768,-0.2054,186.8125
13:03:58:015,-0.2249,1.418,11.8071,52.6689,-0.3449,-0.1769,-0.1873,187.1094
13:03:58:037,-0.292,1.0983,11.9628,51.352,-0.5191,-0.1141,-0.2001,187.3906
13:03:58:057,-0.5266,0.6458,12.9432,52.8518,-0.6906,-0.1282,-0.1881,187.6406
13:03:58:082,-1.2389,0.0688,12.9994,51.7971,-0.661,-0.1074,-0.1375,187.8906
13:03:58:096,-1.6507,-0.3238,11.6599,51.1787,-0.4812,0.0332,0.0319,188.1406
13:03:58:116,-1.4615,-0.1119,10.1839,49.812,-0.3529,0.1733,0.3097,188.25
13:03:58:136,-0.9504,0.1682,9.1532,50.7741,-0.3111,0.103,0.543,188.3594
13:03:58:157,-0.5314,0.2795,8.8239,51.6558,-0.3433,-0.1152,0.653,188.1719
13:03:58:181,-0.0262,0.3969,8.4864,49.1651,-0.3505,-0.2856,0.7395,187.6875
13:03:58:198,0.303,0.6123,7.9058,48.9,-0.2903,-0.4379,0.7629,187
13:03:58:216,0.5137,0.6794,7.2055,49.0098,-0.2482,-0.4827,0.7382,185.8594
13:03:58:236,0.631,0.6782,6.4621,48.6423,-0.2663,-0.4145,0.7009,185.0312
13:03:58:256,0.5292,0.8697,6.2634,48.8311,-0.3691,-0.3618,0.6671,184.2344
13:03:58:281,0.4598,0.8733,6.9158,48.2035,-0.5308,-0.4238,0.6386,183.4688
13:03:58:336,0.5687,0.6458,7.8866,48.1471,-0.5254,-0.5945,0.6404,182.7812
13:03:58:336,0.394,0.4292,8.8551,46.2686,-0.2911,-0.5314,0.6998,182.1094
13:03:58:347,0.1665,0.3861,9.0933,46.5746,-0.0687,-0.4385,0.7885,180.8125
13:03:58:355,0.2336,0.6734,8.8108,47.1401,0.0019,-0.3943,0.833,180.8125
13:03:58:375,0.7112,0.9966,8.5881,46.2445,-0.0842,-0.4185,0.78,180.0625
13:03:58:396,1.1362,1.163,9.5949,46.8863,-0.1569,-0.4017,0.642,179.1719
13:03:58:415,1.2882,0.8087,10.871,45.4577,-0.1411,-0.3088,0.4918,178.2344
13:03:58:435,1.378,0.3753,11.6383,45.2495,-0.1204,-0.2534,0.401,177.4062
13:03:58:456,1.8329,-0.0389,12.0849,45.4334,-0.1827,-0.1612,0.3126,176.1562
