Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
13:29:06:877,-3.7229,1.8441,8.241,56.4969,-0.029,-0.1133,-0.293,56.8906
13:29:06:939,-1.8626,2.3385,10.5322,56.661,0.1143,-0.1761,0.1698,57.375
13:29:06:954,-2.1918,2.0153,9.729,57.0995,0.2828,-0.3863,0.0527,57.375
13:29:06:972,-2.248,1.8238,9.6571,56.0506,0.3899,-0.7386,0.0194,57.375
13:29:06:991,-1.6172,1.5556,9.7996,57.5201,0.3457,-0.8246,-0.0049,183.1875
13:29:07:018,-1.428,1.248,9.7984,56.4861,0.1547,-0.6715,0.0564,183.2031
13:29:07:035,-1.6124,1.2456,9.8762,55.8871,-0.0341,-0.3871,0.2433,183.375
13:29:07:051,-1.2916,1.4898,9.541,56.2813,-0.0935,-0.0861,0.4316,183.5
13:29:07:070,-1.0785,1.8429,8.8036,57.2657,-0.0549,0.0111,0.5611,183.4219
13:29:07:091,-0.9061,2.1817,8.302,56.2769,0.0258,-0.2201,0.5739,183.0469
13:29:07:122,-0.5769,2.299,8.63,56.4851,0.1127,-0.5098,0.4476,182.4688
13:29:07:138,-0.1028,2.1494,9.28,55.0348,0.168,-0.5924,0.2319,181.8125
13:29:07:155,0.2276,1.9471,9.7804,55.2294,0.1425,-0.5746,-0.003,181.2969
13:29:07:169,0.194,1.6909,10.5214,55.0423,0.0842,-0.541,-0.1681,180.9844
13:29:07:190,0.3736,1.4036,10.9715,56.0537,0.0868,-0.3828,-0.2427,180.9531
13:29:07:209,0.4849,1.1893,10.8267,55.3109,0.1736,-0.1644,-0.2456,181.125
13:29:07:234,0.7208,1.005,10.2736,55.2923,0.3095,0.0524,-0.2611,181.4531
13:29:07:250,0.6382,1.1666,9.705,56.6926,0.3995,0.2337,-0.3221,181.7812
13:29:07:267,0.5185,1.2169,8.9999,56.8838,0.3947,0.2939,-0.3734,182.0781
13:29:07:288,0.1845,1.2647,8.3786,56.5628,0.3119,0.2593,-0.3844,182.5469
13:29:07:307,-0.3099,1.5413,8.0363,56.5628,0.1854,0.1631,-0.3319,182.9375
13:29:07:327,-0.5913,1.9998,7.8423,57.6291,0.0509,0.0585,-0.2722,183.3281
13:29:07:352,-0.7002,2.4738,8.0351,56.8655,-0.0724,-0.0558,-0.2486,183.6875
13:29:07:366,-0.7984,2.7839,8.4983,58.4099,-0.1454,-0.166,-0.2933,184
13:29:07:388,-0.9683,2.7851,8.9855,56.3993,-0.1864,-0.2267,-0.3617,184.1406
13:29:07:406,-1.2461,2.7108,9.3603,55.8696,-0.2045,-0.157,-0.3471,184.4375
13:29:07:426,-1.4185,2.7336,9.371,57.8584,-0.1843,-0.0813,-0.2704,184.8438
13:29:07:451,-1.3837,2.9263,9.1328,55.7998,-0.1542,-0.0539,-0.2043,185.2969
13:29:07:464,-1.2018,3.0987,8.867,56.3665,-0.1364,-0.1069,-0.1828,185.6562
