Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
20:53:41:540,-3.2081,2.9718,9.2154,60.2932,0.1819,0.0257,0.1685,179.9375
20:53:41:597,-3.9072,2.4044,8.5211,61.0142,0.3984,-0.9019,-0.0813,179.5
20:53:41:622,-3.6558,2.4164,8.2865,59.1927,0.2999,-0.9738,-0.0491,179.5
20:53:41:636,-3.2512,2.4283,8.3212,61.4154,0.172,-0.9298,-0.0328,197.5625
20:53:41:666,-3.2237,2.5899,8.63,60.1213,0.073,-0.8225,-0.0352,197.8594
20:53:41:680,-3.1758,2.4223,8.4888,59.3441,-0.0448,-0.8153,-0.044,198.0938
20:53:41:696,-3.2476,2.3565,8.7114,59.3842,-0.1457,-0.7636,-0.0219,198.2969
20:53:41:722,-3.1878,2.1267,8.9113,56.8233,-0.2013,-0.8156,0.0023,198.5469
20:53:41:735,-3.3913,1.886,9.7385,58.7207,-0.1673,-0.6193,0.0929,198.6562
20:53:41:755,-3.2632,1.6323,10.6723,59.5677,0.0048,-0.0749,0.2415,198.75
20:53:41:782,-3.1686,1.8824,10.0438,59.934,0.1523,0.1831,0.3565,198.7031
20:53:41:794,-2.9376,2.2428,8.8144,58.8966,0.188,0.1115,0.3826,198.4531
20:53:41:819,-2.7843,2.5277,8.0686,58.2004,0.134,-0.1319,0.3557,198.0469
20:53:41:835,-2.5713,2.6115,7.8758,57.1789,0.021,-0.2353,0.3219,197.625
20:53:41:853,-2.4611,2.6019,7.8962,59.4074,-0.1076,-0.2259,0.3232,197.2812
20:53:41:873,-2.4025,2.6031,8.0758,58.0768,-0.2195,-0.1234,0.348,196.9531
20:53:41:902,-2.2493,2.6654,8.3547,57.8962,-0.2847,0.014,0.3826,196.5938
20:53:41:918,-2.108,2.7288,8.4588,59.5553,-0.2746,0.0787,0.4031,196.1875
20:53:41:936,-2.1678,2.7934,8.2781,59.0598,-0.1939,-0.0179,0.4391,195.7188
20:53:41:952,-2.2864,2.8473,8.1751,59.3545,-0.0892,-0.1684,0.5139,195.2031
20:53:41:972,-2.09,2.8629,8.1584,60.002,0.0003,-0.2499,0.5877,194.6719
20:53:42:002,-1.8338,3.0508,8.1703,57.4303,0.0583,-0.2837,0.6569,194.6719
20:53:42:020,-1.7189,3.2364,8.1655,58.9128,0.089,-0.369,0.7073,193.8281
20:53:42:036,-1.5825,3.3417,8.2158,57.9125,0.0711,-0.52,0.7336,193.8281
20:53:42:055,-1.112,3.4411,8.478,56.4181,0.0333,-0.5993,0.7083,192.7969
20:53:42:071,-0.5027,3.7212,8.7701,57.4047,-0.0048,-0.5594,0.6218,192.0625
20:53:42:092,-0.043,3.981,8.8946,56.6658,-0.0341,-0.456,0.4878,191.3438
20:53:42:115,0.1414,4.1557,8.8228,57.3993,-0.0589,-0.3836,0.3461,190.6406
20:53:42:136,0.3401,4.1953,8.6623,58.853,-0.1017,-0.3378,0.1874,190.0156
20:53:42:150,0.0911,4.3197,8.5666,58.4128,-0.1542,-0.3474,0.087,189.5625
20:53:42:171,0.0169,4.1569,8.6791,58.9737,-0.1774,-0.4065,0.0444,189.2188
20:53:42:200,-0.1603,3.9822,9.0873,57.3957,-0.1534,-0.4566,0.0516,189.0625
20:53:42:217,-0.1854,4.0396,9.7373,57.6749,-0.0618,-0.4859,0.0995,189
20:53:42:235,-0.0023,4.1438,10.0881,58.7643,0.0418,-0.4891,0.1344,189
20:53:42:251,0.4131,4.0348,10.0749,57.6117,0.0791,-0.528,0.1459,189
20:53:42:272,0.8548,3.6649,10.0749,58.1722,0.0149,-0.4784,0.1382,188.9688
20:53:42:295,0.6813,3.1227,10.3431,58.2453,-0.2131,-0.2555,0.2069,188.8125
20:53:42:313,0.7088,2.8521,11.1834,57.0746,-0.4722,-0.0566,0.3017,188.7344
20:53:42:331,1.5061,2.6689,12.3207,58.2194,-0.5414,0.0923,0.2708,188.6562
20:53:42:355,2.2734,2.4463,12.7708,57.4151,-0.3545,0.1781,0.1089,188.375
20:53:42:370,2.3871,2.3182,12.3901,58.5874,-0.0344,0.1243,-0.0861,188
20:53:42:391,2.1465,2.1745,11.2169,56.9009,0.2519,-0.0377,-0.2496,187.7188
20:53:42:413,1.9705,2.0477,9.8546,56.4073,0.3987,-0.2869,-0.3591,187.6875
20:53:42:430,2.0603,1.9626,8.8551,57.9183,0.3952,-0.6015,-0.4416,187.875
20:53:42:451,2.3392,1.837,8.5654,57.5183,0.2937,-0.8358,-0.542,188.2656
20:53:42:474,2.3201,1.6957,8.6288,55.889,0.1534,-0.884,-0.6438,188.7969
20:53:42:497,1.876,1.5317,8.7162,57.4865,0.0368,-0.7772,-0.673,189.4844
20:53:42:513,1.3983,1.4623,8.5666,56.7447,-0.0573,-0.5085,-0.6097,190.3125
20:53:42:532,1.0248,1.5461,8.1021,57.3609,-0.1451,-0.1714,-0.496,191.2188
20:53:42:552,1.3696,1.8837,7.6292,56.7225,-0.2282,0.1496,-0.4616,191.6094
20:53:42:574,0.9805,2.42,7.6245,57.7529,-0.2663,0.3839,-0.4704,192.3906
20:53:42:598,0.558,2.7563,7.8172,57.6049,-0.2162,0.4558,-0.3945,192.9844
20:53:42:615,0.6202,2.8713,7.8363,58.3624,-0.1174,0.3554,-0.3822,193.4844
20:53:42:631,0.528,3.0448,7.901,58.4689,-0.0432,0.1586,-0.4355,194.1406
20:53:42:651,0.4742,3.1071,8.0147,58.6591,-0.0296,0.0063,-0.4869,194.4844
20:53:42:672,0.4658,2.9407,8.4265,58.5182,-0.0786,-0.0536,-0.5362,194.8906
20:53:42:697,0.3054,2.7887,8.7737,57.4461,-0.1398,-0.0707,-0.5583,195.4062
20:53:42:715,0.1342,2.639,9.043,57.8023,-0.1542,-0.023,-0.5215,196
20:53:42:732,0.1342,2.7348,9.0801,57.5583,-0.0977,0.0641,-0.4187,196.6406
20:53:42:750,0.2922,3.0017,8.8323,58.1968,0.0104,0.1331,-0.276,197.2344
20:53:42:771,0.5616,3.3513,8.648,56.4673,0.1137,0.1171,-0.1553,197.7812
20:53:42:791,0.6849,3.6757,8.6396,57.9701,0.2051,0.0713,-0.0938,198.1562
20:53:42:815,0.7459,3.9846,8.9233,57.2738,0.2844,0.0303,-0.0786,198.375
20:53:42:832,0.8309,4.2324,8.7042,58.4634,0.3763,0.0015,-0.0965,198.5
20:53:42:850,0.5915,4.3832,8.4792,58.6486,0.3872,-0.047,-0.1758,198.5938
