Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
15:40:03:730,2.3775,3.8577,10.0821,58.6304,0.4272,-0.4901,0.2937,71.7031
15:40:03:777,1.208,4.6729,8.3978,58.0842,0.2927,0.1661,0.152,71.0312
15:40:03:795,1.3528,4.5472,8.4109,59.3781,0.261,0.2388,0.2015,71.0312
15:40:03:814,1.226,4.3018,8.6228,57.2908,0.2005,0.3331,0.2223,71.0312
15:40:03:846,1.2535,4.139,8.9784,56.7544,0.1254,0.316,0.2223,198.7969
15:40:03:864,1.2595,4.0444,9.4955,59.089,0.0791,0.1951,0.1781,198.4531
15:40:03:874,1.2906,4.3413,9.8559,58.6816,0.1047,0.1602,0.16,198.0781
15:40:03:893,1.0607,4.558,9.4393,58.3578,0.1726,0.2273,0.2085,197.7812
15:40:03:913,-0.298,4.3545,8.4516,57.2032,0.0594,0.703,0.3371,197.5312
15:40:03:933,-1.6507,3.4088,8.8156,58.8363,-0.5169,1.6732,0.6063,197.2656
15:40:03:963,-1.1108,2.1243,12.4512,57.2162,-1.1049,1.8844,0.7254,196.8438
15:40:03:979,-0.6774,1.6718,15.5457,57.838,-0.8687,0.8662,0.4745,196.0156
15:40:03:991,-1.2473,1.9806,14.3569,58.653,0.0533,-0.4129,0.2266,194.6562
15:40:04:011,-1.6818,2.493,10.5478,57.7897,0.8738,-0.6907,0.3168,193.5469
15:40:04:031,-0.7912,2.8736,6.8978,57.1762,1.1406,-0.2417,0.6018,193.1719
15:40:04:051,0.7136,3.1669,5.0902,57.3982,0.8565,0.3786,0.7906,193.0938
15:40:04:082,1.5911,3.131,5.2626,56.7104,0.281,0.7371,0.7736,192.6719
15:40:04:091,1.1769,3.1298,6.7003,55.4888,-0.2724,0.5783,0.5637,191.2656
15:40:04:115,0.0193,3.0999,8.7282,58.6758,-0.5864,0.2982,0.4324,190.125
15:40:04:129,-0.9205,2.985,10.0438,57.5554,-0.5231,0.0944,0.5355,189.3125
15:40:04:152,-0.5925,2.9371,10.0558,57.8149,-0.2176,0.0902,0.7882,188.7969
15:40:04:179,0.6944,2.9024,9.2094,57.5972,0.0743,0.2691,0.9419,188.1719
15:40:04:188,1.8113,3.0831,8.3679,57.3695,0.2298,0.4388,0.8623,187.75
15:40:04:216,1.9442,3.3669,7.7777,58.2313,0.2477,0.4939,0.6194,186.6875
15:40:04:228,1.1458,3.8062,7.6041,58.128,0.1995,0.458,0.3741,185.5625
15:40:04:249,0.2455,4.2862,7.5406,59.1493,0.1808,0.3421,0.2982,184.5469
15:40:04:282,-0.1184,4.6466,7.2905,58.0504,0.1744,0.2659,0.3808,183.8438
