Time,Cell_Type,Cell_ID,Cell_RSSI
20:59,"['Lte', 'Lte', 'Lte']","[473, 475, 473]","[-76, -91, -78]"
20:59,"['Lte', 'Lte', 'Lte']","[473, 475, 473]","[-71, -89, -78]"
20:59,"['Lte', 'Lte', 'Lte']","[473, 475, 473]","[-67, -86, -78]"
20:59,"['Lte', 'Lte', 'Lte']","[473, 475, 473]","[-70, -91, -78]"
20:59,"['Lte', 'Lte', 'Lte']","[473, 475, 473]","[-66, -82, -78]"
20:59,"['Lte', 'Lte', 'Lte']","[473, 475, 473]","[-62, -82, -78]"
20:59,"['Lte', 'Lte', 'Lte']","[473, 475, 473]","[-68, -82, -78]"
20:59,"['Lte', 'Lte', 'Lte']","[473, 475, 473]","[-72, -85, -78]"
20:59,"['Lte', 'Lte', 'Lte']","[473, 475, 473]","[-80, -100, -78]"
20:59,"['Lte', 'Lte', 'Lte']","[473, 475, 473]","[-80, -100, -78]"
20:59,"['Lte', 'Lte', 'Lte']","[473, 475, 473]","[-82, -103, -78]"
20:59,"['Lte', 'Lte', 'Lte', 'Lte']","[473, 172, 163, 172]","[-75, -129, -134, -120]"
20:59,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 474, 172, 163, 172]","[-79, -106, -128, -135, -126]"
20:59,"['Lte', 'Lte', 'Lte']","[473, 172, 172]","[-79, -123, -128]"
20:59,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 475, 474, 172, 163, 172]","[-83, -109, -116, -130, -133, -127]"
20:59,"['Lte', 'Lte', 'Lte', 'Lte']","[473, 172, 163, 172]","[-84, -128, -130, -133]"
20:59,"['Lte', 'Lte']","[473, 473]","[-84, -82]"
20:59,"['Lte', 'Lte']","[473, 473]","[-81, -82]"
20:59,"['Lte', 'Lte']","[473, 473]","[-78, -82]"
20:59,"['Lte', 'Lte']","[473, 473]","[-79, -82]"
20:59,"['Lte', 'Lte']","[473, 473]","[-81, -82]"
20:59,"['Lte', 'Lte']","[473, 473]","[-93, -82]"
20:59,['Lte'],[473],[-90]
20:59,"['Lte', 'Lte']","[473, 144]","[-90, -135]"
20:59,"['Lte', 'Lte', 'Lte']","[473, 144, 149]","[-88, -133, -123]"
20:59,"['Lte', 'Lte', 'Lte']","[473, 144, 149]","[-85, -127, -120]"
20:59,"['Lte', 'Lte', 'Lte']","[473, 144, 149]","[-88, -126, -128]"
20:59,"['Lte', 'Lte', 'Lte', 'Lte']","[473, 144, 149, 473]","[-85, -126, -128, -78]"
21:00,"['Lte', 'Lte', 'Lte', 'Lte']","[473, 144, 149, 473]","[-79, -125, -123, -79]"
21:00,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 144, 149, 170, 473]","[-75, -125, -129, -128, -70]"
21:00,"['Lte', 'Lte', 'Lte', 'Lte']","[473, 144, 149, 473]","[-80, -130, -132, -68]"
21:00,"['Lte', 'Lte', 'Lte']","[473, 144, 473]","[-80, -130, -74]"
21:00,"['Lte', 'Lte', 'Lte']","[473, 144, 473]","[-83, -133, -83]"
21:00,"['Lte', 'Lte', 'Lte']","[473, 144, 473]","[-80, -137, -74]"
21:00,"['Lte', 'Lte', 'Lte']","[473, 144, 473]","[-85, -136, -83]"
21:00,"['Lte', 'Lte', 'Lte']","[473, 144, 473]","[-83, -136, -83]"
