Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
20:02:48:124,-2.9771,2.742,7.5993,54.4609,0.3108,-1.1115,-0.9482,111.2656
20:02:48:143,-2.345,3.0712,7.6819,54.235,0.1457,-1.0145,-0.9002,111.2656
20:02:48:159,-1.8674,3.325,8.1212,55.3083,0.0083,-0.806,-0.8704,111.2656
20:02:48:182,-1.8398,3.5081,8.2853,55.1156,0.0168,-0.6728,-0.9093,156.8906
20:02:48:195,-2.0697,3.4518,8.0698,53.5983,0.0927,-0.6797,-0.9673,157.5
20:02:48:222,-2.2804,3.3705,7.8088,54.6039,0.1196,-0.758,-0.9932,158.6406
20:02:48:240,-2.8239,3.1945,8.4421,54.3174,0.0874,-0.7612,-0.9753,160.3594
20:02:48:254,-3.323,3.0748,9.1651,53.7183,0.1097,-0.2321,-0.8257,161.6406
20:02:48:278,-3.5038,3.2878,8.7593,54.4869,0.1712,0.1751,-0.6214,162.9375
20:02:48:293,-3.5266,3.5201,8.1883,54.5012,0.2043,0.2377,-0.5103,164.0312
20:02:48:314,-3.7947,3.4686,8.2206,54.314,0.1686,0.0135,-0.4789,164.8906
20:02:48:349,-3.5852,3.1945,8.9999,55.109,0.1326,-0.2403,-0.4296,165.5156
20:02:48:353,-3.7708,2.8186,9.6847,53.4196,0.1396,-0.2662,-0.4227,166.0938
20:02:48:372,-3.7791,2.651,9.6284,54.3377,0.1803,-0.0646,-0.3029,166.625
20:02:48:392,-3.5852,2.7839,9.0777,54.837,0.1795,0.0947,-0.186,167.2031
20:02:48:411,-3.1985,2.791,8.9185,52.6621,0.1025,0.0348,-0.1465,167.6875
20:02:48:439,-3.0944,2.6223,9.2884,55.0064,-0.0072,-0.1825,-0.1854,167.9688
20:02:48:450,-3.1794,2.1063,9.8535,52.6865,-0.0676,-0.3871,-0.2222,168.1562
20:02:48:470,-3.3147,1.6095,10.1084,53.8364,-0.025,-0.4528,-0.17,168.3594
20:02:48:490,-3.3278,1.4599,9.8199,54.3945,0.0802,-0.345,-0.0177,168.625
20:02:48:511,-3.1842,1.6837,9.1508,56.0038,0.1654,-0.2017,0.1658,169.0469
20:02:48:538,-2.8035,2.0668,8.4481,53.3096,0.1907,-0.1583,0.2793,169.1406
20:02:48:557,-2.4958,2.4487,7.974,54.01,0.1353,-0.2156,0.2873,169.0156
20:02:48:570,-2.339,2.6881,7.9692,54.0515,0.0352,-0.3306,0.2242,168.7656
20:02:48:589,-2.254,2.6582,8.308,52.4069,-0.0639,-0.3879,0.1057,168.5
20:02:48:609,-2.3318,2.5025,8.7557,54.3463,-0.1318,-0.2986,0.0117,168.2969
20:02:48:628,-2.1188,2.0812,8.7761,53.4755,-0.1207,-0.1442,-0.0539,168.25
20:02:48:652,-2.7437,2.4559,8.6695,53.5904,-0.0666,-0.018,-0.1418,168.25
20:02:48:667,-2.9352,2.4894,8.2769,54.3064,-0.0264,0.0548,-0.1402,168.3281
20:02:48:689,-2.764,2.3804,8.0303,52.1506,-0.0045,0.0486,-0.1487,168.3906
20:02:48:708,-3.1315,2.6869,8.2769,53.619,0.0232,-0.0044,-0.2387,168.5312
20:02:48:728,-2.8107,2.5085,9.1735,54.0191,0.1217,-0.0235,-0.2344,168.7031
20:02:48:747,-2.6982,2.4259,9.5961,53.1672,0.3571,0.0441,-0.3348,168.9062
20:02:48:770,-3.0154,2.22,8.4217,53.9139,0.5031,0.164,-0.4406,169.1875
20:02:48:786,-3.3242,1.9339,7.1995,52.4123,0.3507,0.1924,-0.4485,169.5312
20:02:48:807,-3.6594,2.1506,7.0977,54.4374,0.0218,0.1919,-0.4416,170.3281
20:02:48:825,-4.0341,2.6103,6.8846,54.735,-0.277,0.4423,-0.2025,170.8438
20:02:48:847,-3.1734,2.6665,7.6496,54.7876,-0.5281,0.3943,-0.1029,171.3281
20:02:48:871,-3.2141,2.7635,8.2469,53.8989,-0.6037,0.3576,-0.1066,171.4219
20:02:48:885,-3.1686,2.657,9.0921,54.1478,-0.5356,0.1442,-0.0688,171.375
20:02:48:906,-3.1255,2.5708,9.7577,54.5414,-0.318,-0.1117,-0.0054,171.3281
