Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
13:14:09:371,-0.0083,3.8098,8.8647,52.643,-0.1846,0.0955,0.0351,176.2969
13:14:09:392,-0.0657,3.7751,9.0251,51.1967,-0.1571,0.059,0.0037,176.2969
13:14:09:410,-0.0753,3.8014,8.9903,53.9102,-0.1393,0.0867,-0.028,176.2969
13:14:09:429,-0.0262,3.8002,9.1208,56.1084,-0.102,0.12,-0.0698,151.7812
13:14:09:451,0.0085,3.8086,9.1017,52.8828,-0.0549,0.1248,-0.0893,151.75
13:14:09:470,0.1414,3.7284,8.982,54.183,-0.0314,0.1397,-0.0997,151.7656
13:14:09:494,0.3569,3.726,8.8024,52.3471,-0.0317,0.156,-0.1039,151.8906
13:14:09:513,0.4011,3.6973,8.7473,54.8938,-0.0578,0.149,-0.1298,151.9688
13:14:09:527,0.4933,3.7056,8.8455,53.494,-0.0828,0.0393,-0.1729,152.0156
13:14:09:548,0.4011,3.647,8.867,53.4352,-0.0948,0.026,-0.1561,152.0938
13:14:09:577,0.3928,3.6961,8.7988,54.7089,-0.1028,0.0984,-0.1231,152.25
13:14:09:592,0.3353,3.6171,8.5833,54.0047,-0.1244,0.1762,-0.1013,152.4375
13:14:09:609,0.449,3.5309,8.4229,54.5077,-0.1494,0.2207,-0.1021,152.5781
13:14:09:627,0.388,3.5201,8.2553,52.7879,-0.1795,0.2803,-0.0994,152.6719
13:14:09:646,0.2826,3.4207,8.041,54.5026,-0.2535,0.3637,-0.0834,152.7344
13:14:09:678,0.2946,3.2926,7.9118,55.1115,-0.3665,0.3855,-0.1013,152.7969
13:14:09:694,0.1258,3.2148,8.1272,53.344,-0.4658,0.3895,-0.1165,152.8125
13:14:09:714,-0.0705,3.1646,8.4253,53.6841,-0.538,0.5173,-0.1034,152.8281
13:14:09:724,-0.122,3.1669,8.958,53.452,-0.5396,0.6303,-0.1199,152.8438
13:14:09:744,-0.3913,2.9371,9.3363,54.0932,-0.4618,0.4433,-0.1223,152.875
13:14:09:764,-0.7086,2.9311,9.3172,55.1927,-0.4384,0.2785,-0.0587,152.8594
13:14:09:788,-1.1479,2.8725,9.0705,55.7057,-0.5084,0.1842,0.1267,152.8438
13:14:09:806,-0.9264,2.4642,9.1974,55.1391,-0.4988,0.173,0.2713,152.8594
13:14:09:824,-0.195,2.5528,8.7725,53.2002,-0.5755,0.2215,0.3475,152.7812
