Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
15:45:11:165,2.6254,4.2336,8.4385,59.4611,-0.0298,-0.1032,0.148,61.5156
15:45:11:193,2.6445,4.4347,8.478,60.6516,-0.02,-0.1658,0.1227,61.5156
15:45:11:210,2.8684,4.528,8.5833,57.5983,-0.0133,-0.2193,0.1142,61.5156
15:45:11:228,3.1928,4.4095,8.5977,59.5922,-0.0402,-0.2417,0.1238,166.0938
15:45:11:243,3.5232,4.1893,9.0622,58.6209,-0.1443,-0.2361,0.1049,166.0625
15:45:11:263,3.9912,3.7906,9.9648,60.49,-0.2314,-0.3064,0.0503,165.9844
15:45:11:293,4.5144,3.6063,10.4544,60.3283,-0.1851,-0.6089,-0.0693,165.9375
15:45:11:310,4.7394,3.7499,10.3371,60.6416,-0.0535,-0.822,-0.2009,165.9375
15:45:11:328,4.8172,4.0205,9.7984,59.6048,0.0298,-0.7778,-0.325,166.0938
15:45:11:341,4.567,4.2539,9.3662,60.6828,0.0056,-0.6877,-0.448,166.4531
15:45:11:365,4.0427,4.2635,9.3028,59.9408,-0.1145,-0.5293,-0.5141,166.9531
15:45:11:380,3.3185,4.0923,9.6547,59.1498,-0.3169,-0.3397,-0.5375,167.5781
15:45:11:414,2.5272,3.5069,10.689,59.988,-0.5718,-0.1058,-0.5082,168.2812
15:45:11:420,2.6469,2.5169,12.1926,60.2381,-0.7092,-0.0318,-0.5037,169.0469
15:45:11:447,2.8157,1.7089,12.9743,58.8986,-0.5297,-0.4289,-0.6491,169.7969
15:45:11:461,2.6732,1.801,11.8837,60.2381,-0.0573,-1.035,-0.8672,170.5156
15:45:11:479,2.368,2.3302,9.5039,59.8736,0.3587,-1.0281,-0.9668,171.2969
15:45:11:508,2.4733,2.7491,7.2462,59.9847,0.5199,-0.57,-0.9836,173.0781
15:45:11:527,2.611,2.8557,6.1496,59.5982,0.3646,0.0457,-1.0017,174.3594
15:45:11:539,2.2195,2.8425,6.3639,59.0016,0.0399,0.308,-1.0797,175.4688
15:45:11:564,1.3971,2.821,7.6747,58.6206,-0.2346,0.2942,-1.1008,176.5156
15:45:11:578,0.8417,2.718,9.1136,59.3424,-0.2788,0.1397,-1.0179,177.6562
15:45:11:597,0.9003,2.6713,9.6069,59.015,-0.1097,0.0406,-0.8664,178.8281
15:45:11:625,1.3887,2.5947,9.0634,58.2393,0.0916,0.0348,-0.7399,180
15:45:11:637,1.6892,2.5337,8.2194,59.1884,0.1878,0.055,-0.6856,181.0156
15:45:11:658,1.8269,2.4391,7.324,58.8441,0.1872,-0.0193,-0.6627,181.7812
15:45:11:678,1.882,2.6019,6.6464,58.4229,0.1145,-0.0992,-0.6621,182.5156
15:45:11:696,1.7838,2.7779,6.3064,58.7707,0.0128,-0.0744,-0.6419,182.8906
15:45:11:722,1.6832,3.046,6.3962,57.5071,-0.0865,0.0857,-0.5963,183.6406
15:45:11:736,1.4666,3.2807,6.6476,57.6187,-0.1673,0.2862,-0.5473,184.375
15:45:11:757,1.2655,3.4937,7.1265,60.1877,-0.2384,0.4449,-0.4773,185.0938
15:45:11:777,1.2559,3.7858,7.5945,59.0625,-0.2815,0.5104,-0.4246,185.7031
15:45:11:795,1.0272,4.0803,7.998,58.2615,-0.3028,0.434,-0.3971,186.4062
15:45:11:815,0.7663,4.443,8.2673,57.2701,-0.3167,0.3565,-0.3386,186.7812
15:45:11:834,0.3976,4.874,8.6396,57.171,-0.3316,0.2678,-0.2179,187.1406
15:45:11:858,0.1294,5.2846,9.0921,56.6519,-0.3499,0.2782,-0.0137,187.4375
15:45:11:878,0.2778,5.1757,9.565,58.3808,-0.4008,0.2508,0.1752,187.6562
15:45:11:896,0.6657,5.1074,10.7932,57.0036,-0.5143,0.1805,0.2133,187.6562
15:45:11:914,0.3952,4.8345,11.9639,55.627,-0.5776,-0.0635,0.1485,187.6406
15:45:11:933,-0.4907,4.4742,12.602,59.5739,-0.5265,-0.2566,0.1589,187.4062
15:45:11:956,-1.0138,4.1294,12.8295,57.6941,-0.3987,-0.1495,0.3238,187.1875
15:45:11:974,-1.1814,3.5751,12.6978,56.9211,-0.2069,-0.0113,0.5446,187.0469
15:45:11:992,-0.9731,3.1897,12.1004,57.0901,-0.0301,0.1203,0.7637,187.0469
15:45:12:012,-0.7732,2.7204,11.545,57.5936,0.0035,0.3717,0.9475,186.7969
15:45:12:032,-0.5218,2.086,11.5665,57.7589,-0.0799,0.532,1.0127,186.2031
15:45:12:056,-0.6846,1.6861,11.5749,57.1339,-0.0658,0.2795,0.9621,185.2969
15:45:12:073,-1.0964,1.8561,10.7238,57.3267,0.1286,-0.0515,0.964,183.5312
15:45:12:093,-1.0809,2.1338,9.3243,57.0724,0.3097,0.0723,1.1057,182.2969
15:45:12:112,-0.6679,2.1674,8.1512,57.6815,0.2746,0.5395,1.2639,181.1875
15:45:12:144,-0.219,1.9184,7.7118,56.994,0.0141,0.8705,1.3353,179.3594
15:45:12:161,0.1964,1.6215,7.883,57.4742,-0.3073,0.8777,1.3153,179.3594
15:45:12:172,0.4945,1.4443,8.4277,55.6955,-0.5095,0.7192,1.2231,177.75
15:45:12:192,0.7687,1.3988,8.715,59.0265,-0.4693,0.4966,1.1028,176.0156
15:45:12:212,0.8489,1.5628,8.4636,57.776,-0.2178,0.4087,0.9938,174.4219
15:45:12:232,0.7148,1.7771,7.664,56.8626,0.1007,0.5142,0.9297,172.9219
15:45:12:255,0.6645,2.0369,6.6799,56.8626,0.3324,0.6407,0.9171,170.4219
15:45:12:273,0.9542,2.4415,5.6923,57.8816,0.4128,0.6175,0.895,169.2969
15:45:12:292,1.0751,2.9323,5.1991,58.9355,0.3489,0.5173,0.8271,168.6875
15:45:12:312,1.3576,3.5656,5.5499,58.6354,0.2189,0.5123,0.7408,167.4688
15:45:12:332,1.3181,4.2611,6.6536,56.3085,0.1462,0.6127,0.589,166.3125
15:45:12:353,0.6214,4.789,8.0602,58.8861,0.179,0.772,0.4668,165.3125
15:45:12:376,-0.3351,5.2343,9.1927,58.2477,0.306,0.8561,0.5081,164.4219
15:45:12:392,-0.3902,5.3205,10.1144,56.6598,0.4101,0.8676,0.7539,163.6562
15:45:12:412,0.6406,5.1434,10.7621,57.0788,0.4328,0.6521,0.9619,162.9688
15:45:12:434,2.0508,4.8836,11.2409,55.8174,0.3324,0.2939,0.9869,162.0312
15:45:12:459,3.1006,4.7435,12.0609,56.315,0.1784,-0.0659,0.8242,160.8125
15:45:12:476,3.3221,4.6238,13.2161,55.587,0.1723,-0.2933,0.6058,159.5938
15:45:12:500,3.4992,4.4239,13.507,56.7014,0.3792,-0.4134,0.462,159
15:45:12:513,4.2654,4.5304,12.7409,56.571,0.5398,-0.3282,0.3336,158.0625
15:45:12:533,4.5718,4.704,12.1962,56.8747,0.4317,-0.0448,0.1248,157.4219
15:45:12:563,4.2582,4.3509,12.7385,57.3418,0.094,0.3925,-0.1031,156.7656
15:45:12:575,3.3149,3.1382,14.0122,57.1713,-0.2112,0.5751,-0.3511,156.4844
15:45:12:593,2.2267,1.9232,14.8178,57.6469,-0.1883,0.0124,-0.5524,156.3906
15:45:12:613,1.7934,1.4898,13.6112,56.8586,0.2554,-1.0244,-0.6496,156.5312
15:45:12:633,2.2148,1.6957,10.6232,56.7953,0.7313,-1.4518,-0.6211,156.9844
15:45:12:658,2.939,1.9124,7.6759,55.2848,0.8999,-1.2403,-0.6201,157.8125
15:45:12:678,3.7422,2.1135,5.8599,54.0383,0.7263,-0.749,-0.7383,158.7656
15:45:12:694,3.6585,1.9327,5.3895,53.4642,0.3606,-0.2033,-0.9703,159.7031
15:45:12:714,2.8588,1.8429,5.8982,54.9388,0.0477,0.0612,-1.2179,160.625
15:45:12:733,1.6749,1.9303,6.7853,53.7273,-0.073,0.1213,-1.3737,161.6406
15:45:12:758,0.6884,2.1326,7.4581,53.2672,-0.0027,0.1094,-1.4052,162.8281
15:45:12:775,0.0971,2.311,7.7645,50.826,0.1822,0.116,-1.3471,164.2969
15:45:12:793,-0.365,2.4211,7.5466,51.1947,0.3997,0.043,-1.255,165.875
15:45:12:813,-0.6104,2.5875,7.1504,52.1141,0.5726,-0.1048,-1.1364,167.3594
15:45:12:833,-0.6523,2.7875,6.6129,51.4949,0.6679,-0.2952,-1.0046,168.7969
15:45:12:860,-0.6451,3.0293,6.1831,50.6671,0.6741,-0.4297,-0.8624,170.75
15:45:12:881,-0.7122,3.3309,6.0383,50.5336,0.6235,-0.4427,-0.6946,171.875
15:45:12:899,-0.4285,3.5428,5.7558,50.5204,0.5435,-0.4081,-0.4944,172.9531
15:45:12:912,0.0408,3.7822,5.6313,50.326,0.3707,-0.2808,-0.3351,173.8438
15:45:12:934,0.2946,3.9642,6.0024,49.4487,0.0903,-0.1287,-0.2448,174.4688
15:45:12:960,0.467,4.0468,6.7697,49.4691,-0.2013,-0.1146,-0.1865,174.9219
15:45:12:978,0.6226,4.0959,7.6364,47.9333,-0.4394,-0.2691,-0.1447,175.2344
15:45:12:995,0.637,4.1402,8.3535,49.1294,-0.6509,-0.341,-0.1021,175.375
15:45:13:012,0.6705,4.1725,9.4548,48.5772,-0.8698,-0.2715,-0.0776,175.6406
15:45:13:034,0.7423,3.969,11.0637,49.0021,-1.0059,-0.1088,-0.1343,175.9375
15:45:13:061,-0.0765,3.4315,11.8083,49.0807,-0.9529,-0.072,-0.2118,176.2188
15:45:13:078,-0.6475,3.2986,11.624,47.818,-0.8554,-0.0763,-0.1769,176.4688
15:45:13:143,-0.7852,3.3034,10.9979,47.6541,-0.897,-0.0845,-0.0872,176.7812
15:45:13:143,-0.6858,3.0568,10.9344,46.6493,-1.1015,-0.0851,0.017,177.2656
15:45:13:144,-0.28,2.6163,11.952,47.5723,-1.3351,-0.0172,0.0468,177.4531
15:45:13:159,-0.3087,2.2811,13.3466,47.3241,-1.3183,-0.0869,-0.0493,177.5625
15:45:13:172,-0.9157,2.3685,13.9416,45.7839,-0.923,-0.096,-0.1234,177.625
15:45:13:192,-1.8614,2.6546,13.112,46.3429,-0.3105,0.0404,-0.0472,177.8281
15:45:13:211,-2.1834,2.8294,11.1499,46.8371,0.191,0.3549,0.1778,178.0625
15:45:13:232,-1.7225,2.8725,9.1544,45.6284,0.3555,0.6454,0.4042,178.125
15:45:13:256,-1.1719,2.8138,7.8842,44.1087,0.2128,0.7445,0.5435,177.8281
15:45:13:275,-0.4584,2.6426,7.5478,46.4538,-0.074,0.601,0.5856,177.2188
15:45:13:294,0.3628,2.384,7.6927,46.4586,-0.3502,-0.1282,0.4189,176.4062
15:45:13:312,0.4071,2.5145,7.7753,46.3372,-0.183,-0.2672,0.3331,176
15:45:13:332,0.2886,2.7575,7.3719,46.586,0.1366,-0.1266,0.3166,174.9688
15:45:13:357,0.3748,3.1514,6.5878,45.1387,0.4314,0.1714,0.3496,174.2656
