Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
21:04:27:646,-2.2911,0.7416,8.6815,64.3269,0.4083,-1.6425,0.1898,77.8125
21:04:27:676,-1.8398,0.8506,9.1831,62.5372,0.4144,-1.4987,0.115,77.8125
21:04:27:695,-1.5549,0.9415,8.7198,61.4384,0.3305,-1.4233,0.0644,77.8125
21:04:27:709,-1.2054,1.1402,8.387,63.3233,0.1606,-1.5314,0.0148,192.6094
21:04:27:725,-0.869,1.2444,8.4732,60.3117,-0.0139,-1.6971,-0.1356,192.625
21:04:27:746,-1.124,1.0289,10.0749,62.9293,-0.1068,-1.3453,-0.2978,192.6875
21:04:27:765,0.194,0.7799,11.3989,60.9645,0.0368,-0.5088,-0.4179,192.8438
21:04:27:796,-0.3411,0.3681,10.9739,62.7867,0.302,-0.3112,-0.3828,193.1875
21:04:27:814,-0.9145,0.5369,10.2413,61.6612,0.5215,-0.2409,-0.2413,193.6562
21:04:27:823,-1.2018,0.7679,10.519,60.2457,0.763,-0.0334,-0.122,194.1719
21:04:27:847,-0.4225,0.5668,10.1791,59.1437,0.9718,-0.3359,-0.129,194.5469
21:04:27:864,-0.9097,1.1582,9.0023,60.5156,0.9263,-0.8198,-0.1042,194.7656
21:04:27:896,-0.8738,1.1953,8.6755,60.326,0.7758,-0.8904,-0.0302,194.9375
21:04:27:913,-0.6523,1.1881,8.9939,60.3998,0.6376,-0.8142,0.0383,195.1562
21:04:27:922,-0.1555,1.5125,9.5278,60.9484,0.5465,-0.6305,-0.0054,195.3438
21:04:27:946,-0.4859,1.9662,9.8451,58.7826,0.5009,-0.5868,-0.0219,195.4375
21:04:27:966,0.0683,2.0105,10.0163,60.033,0.4634,-0.5764,-0.0882,195.4844
21:04:27:982,0.1497,1.9962,10.2365,58.57,0.4567,-0.492,-0.1724,195.625
21:04:28:004,0.0719,1.9232,10.3239,58.8627,0.5041,-0.3911,-0.194,195.7969
21:04:28:034,-0.0585,1.9495,10.1791,59.5241,0.5766,-0.2411,-0.1678,196.0312
