Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
15:34:55:827,3.5651,1.5951,8.8587,59.8864,-0.1784,-0.0968,1.0761,229
15:34:55:840,3.6321,1.1031,8.8742,58.8668,-0.2871,-0.0534,1.2261,229
15:34:55:860,4.4581,0.9451,8.9712,59.1544,-0.3974,0.0374,1.1731,169.7188
15:34:55:879,4.6927,0.7572,9.699,59.994,-0.355,-0.0917,1.074,168.5
15:34:55:910,4.1684,-0.0006,10.1994,59.6734,-0.306,-0.1104,0.9169,167.1875
15:34:55:927,4.8436,0.1658,9.9193,59.6706,-0.3223,0.0478,0.5781,166
15:34:55:944,4.2211,0.2436,10.4352,60.1261,-0.2573,0.1437,0.3235,164.9219
15:34:55:959,3.2227,0.6015,10.8854,60.0087,-0.0373,0.3174,0.3456,164.1562
15:34:55:979,2.7547,1.0624,11.0446,59.9199,0.3001,0.7365,0.5081,163.75
15:34:56:003,2.9773,1.1702,10.0905,58.9144,0.4948,1.0452,0.5467,163.2188
15:34:56:020,3.6261,1.1151,8.8634,60.5188,0.4746,0.8697,0.348,162.5469
15:34:56:039,3.8069,1.078,7.6113,59.089,0.2661,0.201,0.0457,161.7656
15:34:56:057,3.522,1.4922,6.7733,58.8411,-0.1111,-0.2246,-0.1838,161.2188
15:34:56:077,2.3775,1.8729,6.9541,61.6453,-0.4735,-0.2611,-0.1061,161.1094
15:34:56:097,2.2962,2.1817,8.0853,60.9597,-0.6061,-0.4315,0.029,161.3594
15:34:56:125,2.3488,2.1853,8.5175,59.9276,-0.5936,-0.7128,0.1951,161.4844
15:34:56:136,2.2387,2.2284,8.1093,57.9204,-0.612,-1.0832,0.4418,161.6562
15:34:56:159,2.0017,2.0153,7.901,58.4152,-0.6962,-1.3863,0.829,161.6875
15:34:56:176,3.018,1.1079,8.7605,61.2481,-0.7659,-0.9506,1.1842,161.5
15:34:56:195,5.3811,0.7356,9.8487,60.5836,-0.5995,-0.2853,1.2058,160.9844
15:34:56:220,6.4848,-0.2173,10.4209,60.4815,-0.2325,-0.1487,0.9866,160.0625
15:34:56:237,6.6835,-0.7715,10.8818,60.4378,0.155,-0.0036,0.7193,158.8281
15:34:56:255,6.8535,-0.9643,10.8016,61.7557,0.4655,-0.0227,0.3773,157.6562
15:34:56:275,6.1867,-0.9846,10.4915,60.6361,0.6613,-0.1588,0.1493,156.6875
15:34:56:295,5.7163,-0.8158,9.7158,60.6962,0.6964,-0.1436,0.0612,155.7656
15:34:56:314,5.7019,-0.6039,8.9149,62.4141,0.5412,-0.0459,0.0244,155.4219
15:34:56:337,6.2071,-0.5549,8.3738,61.0063,0.274,-0.1399,-0.1239,155.1719
15:34:56:353,6.741,-0.3992,7.8471,59.5315,-0.102,-0.2824,-0.4105,155.0156
15:34:56:373,5.933,-0.3107,7.5335,60.1806,-0.5721,-0.4049,-0.5979,155.0781
15:34:56:392,5.3045,-0.0712,7.9812,62.1745,-0.9436,-0.4297,-0.6853,155.5781
15:34:56:413,4.7753,-0.5381,9.2597,62.1745,-1.0674,-0.1551,-0.6139,156.375
15:34:56:438,4.8747,-0.4184,11.4684,59.1974,-0.7625,0.3717,-0.5636,157.4219
15:34:56:452,4.7729,-0.7895,12.019,60.3506,-0.0796,0.3392,-0.5647,158.4375
15:34:56:472,4.7897,-0.4232,11.1475,59.8822,0.5934,0.0175,-0.6307,159.25
15:34:56:492,4.3097,0.3729,9.4069,60.733,0.9736,0.2074,-0.5745,159.9219
15:34:56:512,3.9865,1.2264,7.8184,59.9916,1.0685,0.7778,-0.4227,159.9219
15:34:56:531,4.913,1.0098,6.9026,62.1335,0.9223,1.0838,-0.4336,160.4844
15:34:56:556,5.4206,0.7428,7.4557,59.6538,0.7862,1.0369,-0.7189,160.875
15:34:56:573,4.6497,0.5525,8.4564,59.5028,0.8006,0.544,-1.0169,161.0469
15:34:56:591,2.9198,0.9032,9.7134,58.7959,0.9928,0.1869,-1.1101,161.2812
15:34:56:610,2.0567,1.3138,10.4245,61.4286,1.1955,0.2931,-0.9865,161.8594
15:34:56:630,2.9103,1.6442,10.0103,58.8567,1.3401,0.4745,-0.9197,162.7656
15:34:56:650,3.4262,1.9028,9.0035,58.9603,1.2884,0.647,-1.0249,163.7969
15:34:56:671,3.2131,2.1949,8.1069,58.6613,1.0504,0.6953,-1.1972,164.6406
15:34:56:692,2.781,2.5217,8.1153,58.5268,0.7758,0.6742,-1.4113,165.3125
15:34:56:710,1.2978,3.2136,8.4648,59.2862,0.5175,0.7062,-1.4584,166.125
15:34:56:731,-0.6188,3.4914,9.4189,57.8491,0.4184,0.4124,-1.2419,167.1875
15:34:56:752,-1.7129,3.1203,9.5841,57.064,0.449,-0.0142,-0.8587,168.5469
15:34:56:775,-1.2054,3.2807,9.0179,59.7793,0.4061,-0.1239,-0.4715,169.9375
15:34:56:791,-0.3028,3.5345,8.4804,57.0607,0.2871,-0.1732,-0.2262,171.7344
