Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
13:15:20:926,1.7395,3.7176,6.6979,58.1515,0.7055,-2.0784,0.3033,78.7812
13:15:20:941,1.4043,3.4662,8.2793,59.309,0.2461,-1.814,-0.056,78.7812
13:15:20:960,1.3864,2.6618,9.7038,58.1725,-0.253,-1.0723,-0.3801,78.7812
13:15:20:980,0.0564,2.4918,10.3909,57.6249,-0.5982,-0.2222,-0.4709,78.7812
13:15:21:007,0.2072,2.5492,10.5741,59.4776,-0.7601,0.5685,-0.2675,220.5938
13:15:21:025,1.0081,2.797,11.0146,60.0069,-0.7388,1.1283,-0.1615,221.2969
13:15:21:044,1.5204,3.076,10.9751,58.2659,-0.5771,1.3824,-0.3045,221.2969
13:15:21:060,0.9602,2.9431,10.3347,59.197,-0.4695,0.6127,-0.5913,221.5469
13:15:21:082,0.4382,2.2344,12.0011,58.9649,-0.5004,-0.7783,-0.758,221.5781
13:15:21:110,0.5125,1.3497,13.6842,59.2426,-0.257,-0.8885,-0.7663,221.5781
13:15:21:127,0.2048,1.3737,13.106,59.4556,0.2352,-0.2984,-0.6821,222.6562
13:15:21:145,0.0564,1.8896,10.7704,59.6078,0.6631,0.2478,-0.4406,223.25
13:15:21:161,0.5675,2.5576,7.877,57.1223,0.7092,0.0769,-0.2001,224.3906
13:15:21:180,1.299,2.8018,7.4162,58.8219,0.3446,-0.6379,-0.2083,225.2188
13:15:21:214,1.9514,2.6211,9.1232,59.4799,-0.025,-0.9815,-0.394,225.5625
13:15:21:219,2.1178,2.2966,11.114,58.8084,-0.1422,-0.9711,-0.582,225.6875
13:15:21:248,1.7335,1.9435,11.1427,59.4784,0.0234,-0.5682,-0.6824,226.0469
13:15:21:260,1.1876,1.7951,9.5566,58.098,0.2248,-0.1021,-0.6637,226.75
13:15:21:280,0.7363,2.0165,7.6831,58.1168,0.298,-0.039,-0.5612,227.7188
13:15:21:304,0.2743,2.5337,6.7877,58.918,0.2453,-0.431,-0.3687,228.6562
13:15:21:322,0.2312,3.1143,7.3324,59.1745,0.2333,-0.9242,-0.1489,229.375
13:15:21:341,0.4514,3.708,8.8132,60.16,0.3838,-1.308,0.0468,230.2656
13:15:21:363,1.7694,3.8553,9.225,60.16,0.6493,-1.3517,0.0585,230.7344
13:15:21:386,1.9083,3.7559,7.7873,59.5457,0.7212,-1.1988,-0.2051,231.0781
13:15:21:404,2.3488,3.6027,6.5926,56.7291,0.4599,-1.043,-0.4408,231.3125
13:15:21:423,1.1721,3.5823,6.3663,59.0502,0.0826,-0.7935,-0.6318,231.6562
13:15:21:440,0.394,3.6506,7.0247,60.232,-0.2839,-0.5714,-0.6283,232.25
13:15:21:462,0.4478,3.3992,8.0159,58.0539,-0.5188,-0.3354,-0.5585,233.1406
13:15:21:487,0.8022,3.1897,8.4385,58.637,-0.5957,-0.0989,-0.5513,234.1562
13:15:21:503,0.7507,2.9993,8.2613,58.8977,-0.5987,0.0606,-0.5543,235.0625
13:15:21:522,0.1617,3.3597,8.6384,57.6668,-0.5872,0.1719,-0.4901,235.8438
13:15:21:540,-0.1531,3.9055,9.802,58.6039,-0.4807,0.2944,-0.2944,236.5938
13:15:21:560,0.4227,4.1306,10.9871,58.533,-0.2376,0.7688,-0.1207,237.2969
13:15:21:581,1.0021,4.0851,11.2625,58.7928,0.0642,1.3267,-0.166,237.7656
13:15:21:603,0.9183,3.878,10.276,56.2801,0.2903,1.4889,-0.3529,237.8906
13:15:21:621,0.3616,3.6961,9.6978,59.2016,0.3119,1.287,-0.4936,237.7031
13:15:21:642,-0.5984,3.3381,9.9217,59.0537,0.2032,1.013,-0.5074,237.5938
13:15:21:661,-1.5896,3.0281,10.5837,57.3721,0.1241,0.8044,-0.3601,237.5
13:15:21:689,-1.9404,2.9898,10.5514,55.3774,0.0732,0.7006,-0.0946,237.6875
13:15:21:705,-1.5968,3.1921,10.6136,59.2779,-0.0823,0.3749,0.1414,237.9062
13:15:21:722,-0.5685,3.1885,12.1196,57.4666,-0.2914,-0.0667,0.2154,237.9062
13:15:21:740,-0.049,2.6773,13.9715,58.8412,-0.2573,-0.2238,0.1235,237.6719
13:15:21:764,-0.4285,1.8058,13.2113,57.8229,0.0727,0.1376,0.0226,237.4062
13:15:21:788,-1.3658,1.2935,10.6842,58.4661,0.408,0.6513,0.0974,237.3125
13:15:21:805,-2.0577,1.345,8.0458,57.8531,0.5912,0.5909,0.368,237.2812
13:15:21:822,-1.9679,2.2224,7.6496,57.5695,0.5513,-0.1351,0.7233,237.0938
13:15:21:840,-0.3913,2.469,8.399,57.1771,0.457,-0.7812,0.8884,236.5469
13:15:21:861,0.8309,2.6582,9.3938,58.6094,0.4642,-1.1477,0.7912,235.8281
13:15:21:880,1.4115,2.7875,9.8535,59.5975,0.5446,-0.978,0.5837,234.9688
13:15:21:906,1.1888,2.499,8.1284,57.5856,0.5236,-0.3402,0.3589,234.2969
13:15:21:972,0.3712,2.6809,5.7749,56.768,0.2597,0.079,0.2431,233.6562
13:15:21:973,-0.0454,2.9,4.5838,57.2788,-0.224,0.2018,0.2063,233.2969
13:15:21:973,0.6525,2.985,4.9693,58.2992,-0.7044,0.1946,0.0849,232.9531
13:15:21:985,0.4203,2.7635,5.4397,57.2307,-1.0045,0.1581,-0.1617,232.6875
13:15:22:010,0.1593,2.475,5.7079,58.2651,-1.2227,0.1006,-0.2938,232.625
13:15:22:020,-0.2262,2.0967,5.9689,58.0057,-1.3713,0.1504,-0.3045,232.8906
13:15:22:043,-0.6774,1.9184,6.7506,59.1228,-1.4344,-0.0289,-0.227,233.3438
13:15:22:061,-0.4356,1.7735,7.9477,58.3709,-1.3601,-0.3136,-0.0808,233.8281
13:15:22:086,0.0791,1.8118,9.705,57.749,-1.1281,-0.4512,0.0162,234.2812
13:15:22:105,0.3952,1.9543,11.2971,56.3533,-0.735,-0.2148,0.0375,234.4844
13:15:22:121,0.2216,2.2464,12.013,57.9002,-0.2274,0.014,0.0063,234.7656
13:15:22:139,0.1102,2.2966,12.2489,57.7522,0.3049,-0.0278,-0.0001,234.9531
13:15:22:160,0.5185,2.232,12.2728,56.8963,0.7611,-0.3964,-0.0728,235.0156
13:15:22:188,0.9111,1.9686,11.7844,57.0146,0.898,-0.8078,-0.2477,235
13:15:22:212,0.7483,2.0034,11.7437,58.5983,0.7324,-0.9823,-0.2488,235.0625
