Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
19:31:46:473,0.2299,4.0061,8.8874,55.3332,0.0301,0.3522,0.2764,62.4062
19:31:46:490,0.5568,4.2312,9.0586,55.4172,-0.0035,0.1882,0.2362,62.4062
19:31:46:516,0.4239,4.2312,8.9963,55.1903,0.0498,0.189,0.1738,62.4062
19:31:46:529,0.1928,4.3485,8.7832,55.1075,0.0908,0.2273,0.1677,195.7812
19:31:46:562,0.2228,4.3581,8.642,54.7111,0.0823,0.2452,0.2055,195.5312
19:31:46:574,0.1761,4.3377,8.5761,54.2003,0.0248,0.2428,0.23,195.2812
19:31:46:588,0.0683,4.3126,8.6192,54.6377,-0.0506,0.198,0.2553,195
19:31:46:612,0.0528,4.3221,8.6456,55.9157,-0.1246,0.1251,0.2817,194.6719
19:31:46:630,0.0827,4.3413,8.6863,54.8168,-0.1704,0.0596,0.3001,194.3438
19:31:46:647,0.1354,4.3533,8.6623,57.1104,-0.18,0.0119,0.3121,194
19:31:46:675,0.139,4.4191,8.539,56.0679,-0.1566,-0.0257,0.3216,193.6406
19:31:46:687,0.1138,4.5663,8.4157,56.0242,-0.1121,-0.027,0.331,193.2969
19:31:46:708,-0.0526,4.6597,8.162,56.3532,-0.0831,0.0252,0.3573,192.9375
19:31:46:727,-0.122,4.6262,8.0399,55.9555,-0.0943,0.0588,0.4087,192.5781
19:31:46:748,0.0013,4.5747,8.0925,54.7948,-0.1217,0.0345,0.4463,192.1719
19:31:46:771,0.1605,4.5137,8.1476,54.7948,-0.1228,-0.047,0.4511,191.6875
19:31:46:791,0.461,4.5257,8.132,57.0276,-0.1031,-0.0848,0.4332,191.2031
19:31:46:806,0.6585,4.5508,8.162,57.309,-0.0932,-0.0672,0.389,190.6875
19:31:46:826,0.6992,4.5711,8.3224,56.5431,-0.09,-0.0377,0.3379,190.2188
19:31:46:846,0.7148,4.5867,8.545,56.5431,-0.0858,-0.0083,0.2948,190.2188
19:31:46:865,0.8764,4.5556,8.7797,56.2711,-0.0743,-0.0297,0.2503,189.7969
19:31:46:885,0.9458,4.4909,9.0598,57.7169,-0.0679,-0.0627,0.1818,189.4375
19:31:46:905,0.9626,4.4921,9.4776,54.9151,-0.032,-0.0526,0.1049,189.1094
