Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
13:09:53:133,-3.493,2.3074,7.3419,57.1933,0.1694,-0.3932,0.193,61.5469
13:09:53:153,-3.1387,2.5911,7.2964,56.2306,0.0541,-0.4518,0.1613,61.5469
13:09:53:185,-2.7365,2.8234,7.3084,56.1556,0.0253,-0.6486,0.0862,61.5469
13:09:53:200,-2.5461,3.0927,7.81,55.5799,0.1369,-0.9104,-0.0621,205.7344
13:09:53:217,-2.6275,2.9778,7.5969,56.1354,0.188,-0.9594,-0.1836,205.6875
13:09:53:233,-2.8921,2.5301,6.4561,56.1354,0.0067,-0.8648,-0.1449,205.7188
13:09:53:251,-3.0824,2.7396,6.7578,56.7601,-0.274,-1.0478,-0.1133,205.9688
13:09:53:285,-2.5964,3.0412,9.1352,55.4615,-0.3073,-0.8622,-0.2203,206.3906
13:09:53:301,-2.2492,2.8102,9.48,55.5941,-0.2943,-0.4635,-0.3188,206.7031
13:09:53:317,-2.7329,2.7096,9.5422,55.5582,-0.2543,-0.4334,-0.3639,207.1094
13:09:53:334,-2.8598,2.5289,10.0079,56.0149,-0.1371,-0.5229,-0.3969,207.4688
13:09:53:350,-3.013,2.3397,10.4113,56.3191,0.0549,-0.5828,-0.3806,207.8906
13:09:53:369,-3.2165,1.9411,10.458,56.4516,0.2029,-0.4014,-0.2765,208.3438
13:09:53:404,-3.6199,1.7867,10.1324,56.3771,0.2418,0.0553,-0.0187,208.875
13:09:53:409,-3.3123,2.3577,9.304,54.3124,0.1739,0.2175,0.136,209.375
13:09:53:436,-2.8239,2.9359,9.0263,57.0132,0.1177,0.0702,0.1142,209.6094
13:09:53:448,-2.7221,3.2364,9.3578,55.8635,0.1547,-0.2345,0.0332,209.5312
13:09:53:470,-2.7999,3.0508,10.3239,55.2252,0.2916,-0.3852,-0.0041,209.3594
13:09:53:489,-2.3438,2.4738,10.883,55.5728,0.4402,-0.3666,-0.0312,209.2969
13:09:53:512,-1.6507,1.6897,10.2222,56.886,0.4109,-0.4438,-0.0728,209.375
13:09:53:528,-1.1264,0.9559,9.9265,55.3848,0.1888,-0.5487,-0.0232,209.5156
13:09:53:547,-0.7577,0.7296,10.3562,53.7127,-0.061,-0.5,0.1014,209.7188
13:09:53:568,-0.4392,0.7668,11.1631,54.9226,-0.1555,-0.3591,0.1403,209.9062
13:09:53:588,-0.4201,0.9212,11.3534,55.5412,-0.0796,-0.3421,0.0998,209.9375
13:09:53:611,-0.4009,0.8051,11.041,55.9531,0.017,-0.4552,0.0465,209.8125
13:09:53:628,-0.4644,0.6853,10.9548,55.8352,0.0714,-0.5106,0.0409,209.75
13:09:53:645,-0.2489,0.659,10.8985,55.1993,0.11,-0.5008,0.0431,209.7812
13:09:53:667,-0.1184,0.6937,10.7285,56.0489,0.1699,-0.4206,0.0101,209.8281
13:09:53:685,-0.3339,0.7835,10.0989,55.1602,0.224,-0.2904,-0.0379,209.875
13:09:53:710,-0.7206,0.9319,9.0682,57.2734,0.2021,-0.1349,-0.0536,209.9219
13:09:53:727,-0.7756,1.0972,7.9824,55.8536,0.1145,-0.0411,-0.0706,210.0156
