Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
15:50:17:260,2.2387,2.8641,11.6563,60.8618,0.1071,-0.4989,-0.0147,73.4219
15:50:17:271,2.125,2.8054,11.8382,60.1594,0.09,-0.5642,-0.1146,73.4219
15:50:17:291,1.9634,2.5433,11.788,59.5126,0.0075,-0.6039,-0.2022,73.4219
15:50:17:312,1.6964,2.0572,12.007,59.9186,-0.172,-0.3468,-0.2067,187.2344
15:50:17:330,1.9203,1.2815,13.4077,59.712,-0.3923,0.1381,-0.1612,187.5
15:50:17:359,2.508,0.3585,14.7867,60.2232,-0.3374,0.2574,-0.2563,187.8125
15:50:17:378,2.3656,0.0664,14.0194,60.7205,0.1238,-0.2925,-0.5726,188.0781
15:50:17:389,1.5994,0.6997,11.8071,58.6329,0.6599,-0.7785,-0.848,188.2969
15:50:17:416,0.9829,1.4802,9.0478,58.8821,0.8517,-0.4971,-0.8512,188.7344
15:50:17:430,0.6825,1.7735,6.8667,58.8042,0.603,0.0907,-0.6765,190.125
15:50:17:457,0.6861,1.6299,5.9389,61.6913,0.0911,0.3104,-0.5295,191.0625
15:50:17:470,0.795,1.3892,5.9856,60.4278,-0.4573,0.0513,-0.4962,191.7188
15:50:17:489,0.8129,1.3186,6.9445,57.7304,-0.8485,-0.3455,-0.5202,192.2656
15:50:17:509,0.801,1.4156,8.2685,58.4641,-0.9827,-0.5594,-0.5596,192.875
15:50:17:528,0.8237,1.3354,9.8319,60.573,-0.8149,-0.4142,-0.5703,193.5781
15:50:17:547,0.7244,1.2109,10.476,59.8773,-0.3454,-0.0246,-0.5758,194.4219
15:50:17:569,0.637,1.3282,9.8128,58.2093,0.2258,0.2217,-0.5886,195.2344
15:50:17:592,0.54,1.6083,8.6133,58.4196,0.5864,0.4249,-0.5772,195.9062
15:50:17:610,0.4634,1.7699,7.3563,58.7554,0.6618,0.4492,-0.5279,196.5312
15:50:17:628,0.5496,1.9399,6.7685,59.5057,0.4978,0.2872,-0.4866,197.0625
15:50:17:646,0.4921,2.074,7.0331,57.4845,0.2647,0.0979,-0.4696,197.5156
15:50:17:668,0.3604,2.1997,7.5921,58.5867,0.1167,-0.0036,-0.4256,197.9531
15:50:17:691,0.2443,2.317,8.1356,58.7584,0.0562,0.0412,-0.3577,198.4531
15:50:17:710,-0.116,2.3601,8.6192,57.1655,0.0495,0.1386,-0.2744,198.7031
15:50:17:726,-0.2094,2.4343,8.8431,58.3965,0.0423,0.1232,-0.1569,198.7031
15:50:17:746,-0.0107,2.4427,8.8024,57.909,-0.0296,0.055,-0.0397,199.3125
15:50:17:774,-0.0394,2.2476,9.2417,57.3055,-0.2301,0.0715,0.0276,199.5938
15:50:17:786,-0.5182,1.7675,10.689,58.0187,-0.4464,0.1128,0.0324,199.75
15:50:17:809,-0.9396,1.2456,12.0609,57.6382,-0.5182,-0.0385,-0.0017,199.7812
15:50:17:828,-1.1982,1.1031,12.7181,59.4453,-0.4306,-0.2331,-0.0464,199.7656
15:50:17:847,-1.6758,1.1893,12.2812,57.8593,-0.3039,-0.2283,-0.0408,199.75
15:50:17:865,-2.7233,0.9487,11.4659,58.0274,-0.318,-0.0478,0.1035,199.7969
15:50:17:885,-2.9723,0.6746,12.0142,58.2292,-0.49,0.3155,0.3909,199.9219
15:50:17:908,-2.0445,0.3059,13.1994,57.5279,-0.4882,0.3893,0.6034,200.0312
15:50:17:925,-1.2341,0.2771,12.541,56.8575,-0.1063,-0.2102,0.5808,199.9531
15:50:17:944,-1.4089,0.8793,10.0809,58.4847,0.3947,-0.7815,0.4516,199.5312
15:50:17:964,-1.8554,1.5963,7.2677,58.4965,0.5915,-0.6084,0.5352,198.8438
15:50:17:984,-1.7345,2.1099,5.7677,56.7609,0.3047,0.242,0.8583,198.2188
15:50:18:010,-1.5047,1.8178,6.0598,58.5783,-0.278,1.0433,1.1989,197.5312
15:50:18:029,-1.0545,0.9547,7.5969,58.5135,-0.8432,1.1203,1.4061,196.7188
15:50:18:049,-0.2262,0.4771,9.2405,58.98,-1.0671,0.6002,1.4032,195.4375
15:50:18:065,0.6094,0.5525,9.4872,57.6652,-0.9553,-0.1018,1.2772,193.9062
15:50:18:085,0.9099,0.8877,8.8383,57.9712,-0.78,-0.4758,1.1307,192.25
15:50:18:107,1.026,1.2396,8.0614,58.5417,-0.6623,-0.603,1.0471,190.7812
15:50:18:127,1.056,1.3904,7.9225,59.1091,-0.5518,-0.5471,1.0106,189.5156
15:50:18:154,1.0679,1.3893,7.7777,58.8492,-0.3385,-0.3972,0.9941,188.4531
15:50:18:164,1.0631,1.4539,7.4281,59.9471,-0.0738,-0.2145,0.9962,187.9219
15:50:18:188,1.1781,1.5353,6.9301,58.6115,0.1047,-0.0504,1.0167,186.8594
15:50:18:208,1.5551,1.6502,6.8559,59.8975,0.1385,-0.0339,1.0162,185.7812
15:50:18:230,2.113,1.6622,7.6436,59.2902,0.0517,-0.104,0.9603,184.7188
15:50:18:246,2.5823,1.7197,9.1963,58.7239,-0.0527,-0.1274,0.8548,183.5469
15:50:18:264,3.0024,1.7891,10.8219,59.3587,-0.0266,-0.1114,0.7065,182.375
15:50:18:285,3.9075,1.8597,13.2101,59.7129,0.102,0.0383,0.5632,181.3125
15:50:18:307,4.4809,1.4,15.1614,58.3177,0.4128,0.2681,0.3581,179.9375
15:50:18:326,5.0842,1.2276,15.0776,60.7513,0.8852,0.0968,-0.0232,179.2031
15:50:18:345,5.4421,1.8238,13.6243,60.8615,1.2296,-0.2315,-0.5633,178.6562
15:50:18:365,5.0339,2.5552,11.8071,60.3466,1.2498,-0.4137,-1.056,178.3438
15:50:18:385,4.2654,3.4207,11.0338,60.3745,0.9862,-0.3559,-1.4041,178.5156
15:50:18:408,2.6541,3.9139,12.1986,61.2733,0.6988,0.1456,-1.6041,179.2656
15:50:18:425,0.9554,3.9666,14.0493,60.3594,0.7145,0.9674,-1.6177,180.5781
15:50:18:444,-0.1603,3.6099,14.8705,59.1734,1.0906,1.7003,-1.4334,182.2344
15:50:18:464,-0.8055,3.3716,13.2161,58.9468,1.5651,1.679,-1.1612,183.9531
15:50:18:486,-1.0354,3.3824,10.1252,58.2457,1.653,1.0052,-0.9335,185.3594
15:50:18:507,-0.954,3.4471,7.4257,58.7757,1.1803,0.2729,-0.7255,186.4531
15:50:18:527,-0.3064,3.2256,7.0139,59.1493,0.4288,-0.1647,-0.4781,187.2969
15:50:18:546,0.3676,2.481,8.302,58.8231,-0.0823,-0.2811,-0.3082,188.0156
15:50:18:564,0.8955,1.746,8.9461,56.9681,-0.1638,-0.2464,-0.2565,188.9062
15:50:18:585,1.3157,1.3174,8.5738,58.6863,0.0362,-0.2318,-0.3234,189.3281
15:50:18:608,1.542,1.1283,7.215,56.5613,0.2876,-0.2789,-0.4685,189.6562
15:50:18:625,1.6078,1.2348,5.7953,58.9021,0.3992,-0.2875,-0.6422,190.0781
15:50:18:645,1.3157,1.4682,4.9645,56.3942,0.3465,-0.2297,-0.7705,190.3281
15:50:18:665,0.7735,1.6071,4.9238,57.3317,0.2397,-0.1165,-0.7838,191.0156
15:50:18:685,0.3916,1.7292,5.1536,56.8582,0.1646,-0.0057,-0.717,191.8281
15:50:18:710,0.0815,1.8789,5.7965,54.3286,0.1028,0.1014,-0.5961,192.75
15:50:18:734,0.0839,1.9255,6.249,54.7802,0.0687,0.0308,-0.4398,193.625
15:50:18:745,0.1905,1.989,6.3412,54.7802,0.0362,-0.1985,-0.3276,194.3281
15:50:18:767,0.2216,2.3026,6.2346,53.8115,-0.0474,-0.369,-0.2397,194.8906
15:50:18:793,0.2228,2.4475,6.5327,55.4907,-0.2703,-0.4038,-0.0786,195.3281
15:50:18:810,0.6944,2.305,7.2677,54.599,-0.523,-0.6409,0.0854,195.7344
15:50:18:825,1.196,2.2464,8.4971,53.1039,-0.75,-0.9479,0.1422,196
15:50:18:844,1.1386,1.9854,9.632,54.1071,-0.8967,-0.994,0.1618,196.1562
15:50:18:865,0.88,1.8394,10.3874,53.9645,-0.9742,-0.9043,0.1927,196.25
15:50:18:884,0.1988,1.6011,11.2289,53.6297,-1.0245,-0.6544,0.2191,196.3281
15:50:18:909,-0.626,1.3533,11.5869,54.7673,-1.0613,-0.4965,0.2492,196.375
15:50:18:925,-1.2844,1.1067,11.6707,53.6801,-1.1201,-0.5343,0.2838,196.3594
15:50:18:945,-1.3598,0.9846,11.3271,53.5402,-1.2075,-0.6691,0.3224,196.2656
15:50:18:966,-1.3311,0.8913,11.5366,54.1356,-1.3675,-0.6331,0.3707,196.1562
15:50:18:985,-1.3502,0.665,12.2955,53.8028,-1.5255,-0.3705,0.4676,196.0312
15:50:19:009,-0.7409,0.6015,14.0517,51.6948,-1.5327,-0.0856,0.5033,195.875
15:50:19:026,-0.8271,0.5058,15.6247,52.3358,-1.1872,0.2281,0.3499,195.5938
15:50:19:044,-2.1906,0.7225,15.5241,51.2337,-0.4802,0.4609,0.1262,195.2344
15:50:19:063,-3.3362,1.1031,13.2628,50.1112,0.2458,0.6191,0.1459,194.9844
15:50:19:085,-2.4958,1.3593,8.4253,50.5861,0.5886,0.9179,0.4631,194.8906
15:50:19:108,-1.3083,1.0265,7.6113,50.6112,0.5465,1.1783,0.8482,194.6406
15:50:19:127,-0.2034,0.7548,7.1947,51.7831,0.2397,1.0801,1.2247,194.375
