Time,Cell_Type,Cell_ID,Cell_RSSI
17:50,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 475, 172, 172, 176, 178]","[-73, -90, -133, -123, -135, -131]"
17:50,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 475, 172, 178, 163, 172, 178]","[-68, -84, -129, -134, -132, -130, -130]"
17:50,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 475, 172, 163, 172, 178]","[-65, -82, -127, -131, -134, -126]"
17:50,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 475, 249, 172, 163, 178, 178]","[-60, -75, -134, -129, -126, -127, -135]"
17:50,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 475, 249, 178, 178]","[-69, -85, -130, -131, -126]"
17:50,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 475, 249, 178, 163, 178]","[-60, -79, -136, -135, -133, -134]"
17:50,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 475, 178, 163, 172]","[-71, -90, -137, -137, -134]"
17:50,"['Lte', 'Lte', 'Lte', 'Lte']","[473, 178, 172, 172]","[-76, -134, -132, -132]"
17:50,['Lte'],[473],[-68]
17:50,"['Lte', 'Lte']","[473, 493]","[-76, -98]"
17:50,"['Lte', 'Lte', 'Lte', 'Lte']","[473, 493, 172, 172]","[-78, -97, -126, -125]"
17:50,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 493, 475, 474, 172, 172]","[-79, -96, -97, -97, -121, -127]"
17:50,"['Lte', 'Lte', 'Lte']","[473, 172, 172]","[-81, -131, -126]"
17:50,"['Lte', 'Lte', 'Lte', 'Lte']","[473, 172, 163, 172]","[-82, -130, -135, -130]"
17:50,['Lte'],[473],[-81]
17:50,['Lte'],[473],[-76]
17:50,['Lte'],[473],[-70]
17:50,['Lte'],[473],[-70]
17:50,['Lte'],[473],[-83]
17:50,['Lte'],[473],[-72]
17:51,['Lte'],[473],[-80]
17:51,['Lte'],[473],[-81]
17:51,['Lte'],[473],[-82]
17:51,['Lte'],[473],[-85]
17:51,['Lte'],[473],[-83]
17:51,"['Lte', 'Lte', 'Lte']","[473, 249, 163]","[-76, -129, -118]"
17:51,"['Lte', 'Lte', 'Lte', 'Lte']","[473, 474, 249, 163]","[-72, -90, -130, -115]"
17:51,"['Lte', 'Lte', 'Lte', 'Lte']","[473, 474, 249, 163]","[-68, -87, -126, -113]"
17:51,"['Lte', 'Lte', 'Lte']","[473, 249, 163]","[-73, -132, -119]"
17:51,"['Lte', 'Lte', 'Lte']","[473, 249, 163]","[-61, -133, -127]"
17:51,['Lte'],[473],[-74]
17:51,['Lte'],[473],[-67]
17:51,['Lte'],[473],[-75]
17:51,['Lte'],[473],[-81]
17:51,['Lte'],[473],[-73]
17:51,['Lte'],[473],[-79]
17:51,['Lte'],[473],[-79]
