Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:44:54:930,-3.0046,1.5856,9.292,78.5777,-0.5007,-0.1205,-0.2067,77.2656
17:44:54:975,-2.4683,1.7771,8.6635,79.3532,0.188,-0.6968,0.328,77.625
17:44:55:002,-2.5557,2.0117,8.6552,79.8487,0.1643,-0.6723,0.3651,77.625
17:44:55:019,-2.1882,2.1302,8.5821,80.565,0.1183,-0.5919,0.3693,77.625
17:44:55:037,-1.9165,2.2883,8.4588,82.9212,0.0344,-0.5341,0.3411,192.8594
17:44:55:055,-1.932,2.2404,8.946,81.6541,-0.0722,-0.2715,0.3137,192.5312
17:44:55:073,-1.8578,2.2141,9.286,82.221,-0.1505,0.092,0.3241,192.375
17:44:55:105,-2.0637,2.244,9.116,83.4367,-0.1995,0.2319,0.3701,192.0781
17:44:55:121,-2.2457,2.2907,8.818,81.8418,-0.2117,0.2004,0.4199,191.7031
17:44:55:134,-2.1439,2.3792,8.6456,83.7149,-0.1832,0.1158,0.422,191.2656
17:44:55:152,-2.0014,2.4654,8.5666,83.0797,-0.1409,-0.0243,0.3914,190.7812
17:44:55:172,-2.0074,2.4235,8.478,84.4938,-0.1065,-0.1439,0.3656,190.2344
17:44:55:203,-2.0912,2.3421,8.4157,82.6657,-0.0956,-0.2323,0.3797,189.75
17:44:55:218,-2.0541,2.3266,8.5055,82.1882,-0.0889,-0.2816,0.4375,189.3281
17:44:55:235,-1.8686,2.4128,8.6204,84.4484,-0.0783,-0.2933,0.5033,188.9219
17:44:55:254,-1.6303,2.5253,8.6815,84.9435,-0.0685,-0.2984,0.5453,188.4688
17:44:55:270,-1.4029,2.5911,8.7449,84.3855,-0.053,-0.2856,0.5648,188.2344
17:44:55:293,-1.1527,2.6881,8.7653,84.8007,-0.0447,-0.2374,0.5621,187.7031
17:44:55:323,-0.851,2.8341,8.5103,83.197,-0.1025,-0.2164,0.5259,187.1094
17:44:55:330,-0.1878,2.7132,8.4277,85.3826,-0.2115,-0.2004,0.4111,186.4844
17:44:55:358,-0.7995,3.0125,8.9365,86.936,-0.2464,-0.0254,0.3664,185.875
17:44:55:369,-0.6978,2.9227,9.0634,86.2841,-0.2125,0.047,0.3818,185.0625
17:44:55:392,-0.7565,3.0939,8.8479,85.6882,-0.1936,-0.0267,0.4021,184.625
17:44:55:421,-0.3554,3.0628,8.6851,86.7826,-0.1886,-0.0747,0.3536,184.2031
17:44:55:438,-0.365,3.1071,8.7102,86.7261,-0.1947,-0.1381,0.2892,183.7344
17:44:55:451,-0.4644,3.0233,8.7198,87.7854,-0.2035,-0.2214,0.2481,183.2656
17:44:55:467,-0.5529,2.8473,8.7342,88.3461,-0.2477,-0.3666,0.2394,182.9062
17:44:55:486,-0.4464,2.6366,9.2848,88.8071,-0.2799,-0.4899,0.2585,182.6094
17:44:55:507,-0.1663,2.5432,9.9959,88.3087,-0.2645,-0.524,0.2716,182.3594
17:44:55:530,0.0576,2.5421,10.4747,89.2895,-0.2178,-0.5122,0.2633,182.0938
17:44:55:546,0.4418,2.6618,10.5538,86.8689,-0.1947,-0.4832,0.2095,181.8438
17:44:55:566,0.6873,2.6354,10.4747,89.3126,-0.2357,-0.5128,0.1171,181.5625
17:44:55:586,0.8046,2.3876,10.7285,88.5835,-0.3156,-0.5133,0.0157,181.3281
17:44:55:605,0.8034,2.1171,11.1439,88.495,-0.4085,-0.4672,-0.0664,181.1719
17:44:55:634,0.6489,1.9052,11.9041,88.9552,-0.4416,-0.3572,-0.1266,181.125
17:44:55:650,0.5783,1.7388,12.7157,89.7817,-0.3606,-0.2513,-0.1836,181.25
17:44:55:665,0.6118,1.4407,13.3023,89.1085,-0.1691,-0.1913,-0.2392,181.3906
17:44:55:685,0.4814,0.9786,13.5812,89.521,0.122,-0.1357,-0.2488,181.6094
17:44:55:704,0.607,1.1199,13.2053,89.8927,0.4256,-0.0401,-0.2605,181.8906
17:44:55:723,0.9626,1.2468,11.9819,89.3185,0.5766,0.0058,-0.3625,182.0469
17:44:55:748,1.196,1.4144,11.1248,88.7486,0.5752,0.099,-0.4989,182.3281
17:44:55:762,1.3026,1.3066,10.5226,87.5256,0.5047,0.193,-0.6368,182.6875
17:44:55:785,1.5145,0.9284,10.0342,88.0663,0.4397,0.2119,-0.8123,183.2031
17:44:55:802,1.0284,0.6818,9.5171,88.3416,0.4021,0.1664,-0.9761,183.8594
17:44:55:822,-0.3902,0.9475,8.7677,87.84,0.3965,0.1424,-0.8677,184.6406
17:44:55:847,-0.6607,0.6351,7.8926,86.0973,0.4171,0.1283,-0.6664,185.6875
17:44:55:864,-0.8977,0.908,6.8835,85.6461,0.4368,0.088,-0.444,186.7812
17:44:55:881,-0.9827,1.4814,6.0563,85.6076,0.4115,-0.0145,-0.2446,187.625
17:44:55:902,-0.5781,2.1147,5.6385,85.4407,0.3396,-0.1125,-0.1572,188.2656
17:44:55:922,0.042,2.718,5.5175,85.264,0.2077,-0.1423,-0.232,188.7969
17:44:55:944,0.4095,2.9646,5.9749,85.1484,0.085,-0.0888,-0.3817,189
17:44:55:965,0.3952,2.9934,6.4585,85.0364,0.0405,-0.0443,-0.5181,189.3125
17:44:55:979,0.0815,2.9431,7.0618,84.4891,0.0679,-0.0385,-0.6113,189.75
17:44:55:999,-0.2429,2.8976,7.6352,83.8294,0.1422,-0.0499,-0.6411,190.3281
17:44:56:019,-0.4129,2.9646,8.0255,84.546,0.2162,-0.0813,-0.6374,191.0312
17:44:56:039,-0.4799,3.0544,8.1955,84.5047,0.2205,-0.121,-0.6541,191.7812
17:44:56:063,-0.6559,3.1729,8.5474,83.0675,0.1465,-0.0528,-0.6635,192.5312
17:44:56:079,-0.766,3.3908,9.2142,82.2209,0.0804,0.1344,-0.6536,193.2812
17:44:56:099,-0.9528,3.4782,9.7385,81.5034,0.0583,0.3978,-0.6454,194.0625
17:44:56:119,-1.4173,3.2998,9.3447,78.8441,-0.0471,0.4974,-0.6256,194.7812
17:44:56:138,-2.9591,3.1083,9.0454,80.5062,-0.4112,0.7847,-0.4448,195.4375
17:44:56:158,-4.1467,2.5899,9.3686,80.2305,-0.738,0.9834,-0.0472,195.4375
17:44:56:182,-4.3418,2.493,10.2186,79.3109,-0.8775,0.8992,0.2236,196.0781
17:44:56:199,-4.6027,2.6701,11.1379,79.0399,-0.889,0.6391,0.3533,196.4531
17:44:56:216,-4.7069,2.3721,12.2285,79.4575,-0.8477,0.1232,0.4268,196.3281
17:44:56:237,-4.6542,1.5676,13.7752,80.205,-0.7108,-0.3386,0.6021,196.125
17:44:56:258,-3.8689,0.8458,14.995,80.7342,-0.5137,-0.3157,0.8095,195.3125
17:44:56:279,-2.2863,0.5812,15.2667,79.851,-0.3223,0.169,0.8756,194.7188
17:44:56:304,-1.0354,0.5094,14.4994,80.0202,-0.2016,0.5168,0.7834,194
17:44:56:323,-0.5613,0.1682,13.7069,81.5464,-0.0772,0.4351,0.6085,193.0469
17:44:56:339,-0.9755,-0.1718,13.3322,79.2352,0.1539,0.1917,0.4764,191.0938
17:44:56:357,-1.2461,-0.5752,12.6762,79.1465,0.4602,0.0034,0.4601,191.0938
17:44:56:377,-1.1156,-0.7811,11.2804,79.3186,0.7454,0.0127,0.5238,190.3438
17:44:56:402,-0.8654,-0.5106,9.2477,78.8963,0.9342,0.1994,0.6212,189.8125
17:44:56:424,-0.353,0.2281,6.9553,80.5269,1.0005,0.414,0.675,189.3594
17:44:56:439,0.1833,0.829,4.9465,78.114,0.9273,0.5783,0.6274,188.8438
17:44:56:457,0.3054,1.1558,3.6489,79.9853,0.734,0.8068,0.4671,188.2188
17:44:56:480,0.0707,1.0409,2.9222,78.5839,0.543,1.0324,0.3177,187.5156
17:44:56:500,-0.3518,0.6853,2.423,78.972,0.436,1.1706,0.209,186.8594
17:44:56:519,-0.4356,1.2264,2.0496,78.5516,0.3441,1.2705,0.0141,185.8594
17:44:56:538,-0.7541,0.8913,1.2439,79.7087,0.1201,1.0122,-0.1468,185.6719
17:44:56:558,-1.9572,1.1378,0.0791,77.4797,-0.245,0.0231,-0.0243,185.4062
17:44:56:578,-3.0585,1.9902,1.0835,78.3331,-0.3878,-1.6377,0.2918,185.3438
17:44:56:603,-2.0673,3.137,4.8388,78.7202,0.0764,-2.6547,0.3901,185.375
17:44:56:620,-1.8386,4.9003,5.8671,79.6966,0.4477,-3.2044,0.0109,185.2969
17:44:56:637,-3.414,6.1884,5.6947,81.9286,-0.44,-2.9373,-0.4043,185.1562
17:44:56:660,-2.1762,3.5201,8.3607,81.734,-1.6328,-1.2915,-0.0328,185.3906
17:44:56:685,1.2367,2.6115,13.0868,81.4236,-2.4216,0.1536,0.2561,186.2031
17:44:56:704,2.7702,2.5301,19.9977,82.5694,-2.053,0.8122,0.1576,186.8125
17:44:56:719,2.696,2.2979,21.6629,82.3965,-0.9835,0.2449,-0.0323,186.5625
17:44:56:739,1.8365,2.3601,19.0639,82.3901,-0.1665,-0.97,-0.1846,186.1094
17:44:56:760,-0.0143,2.1159,18.645,82.7796,0.2733,-1.8782,-0.0704,185.9062
17:44:56:784,0.4263,0.4543,19.3752,81.8554,0.637,-1.5003,0.3193,186.0469
17:44:56:801,1.7599,0.149,18.4175,81.5183,1.0059,-0.6089,0.5462,186.2031
17:44:56:819,2.8277,1.5149,15.0944,81.2662,1.2389,-0.3967,0.4348,186.4375
17:44:56:839,3.6752,1.7639,9.7685,82.037,1.1888,-0.5178,0.0657,185.9531
17:44:56:859,3.3221,1.1079,9.7673,81.5195,0.8661,-0.8475,-0.3865,185.3906
17:44:56:883,2.0591,0.428,10.0234,81.8227,0.5452,-1.0598,-0.79,185.1406
17:44:56:972,0.5113,-0.1478,8.8838,79.2226,0.4131,-1.0584,-0.8976,185.3906
17:44:56:972,0.8979,-1.0708,6.9122,79.2226,0.3127,-0.859,-0.6379,186.2188
17:44:56:979,0.5891,-1.2851,5.3332,78.6506,0.1995,-0.488,-0.4877,187.375
17:44:56:980,-0.0358,-0.6003,4.2223,78.6662,0.1957,-0.4001,-0.395,188.3594
17:44:56:980,-0.5158,-0.0892,3.1784,78.4454,0.2977,-0.6262,-0.2693,189.0625
17:44:56:997,-0.705,0.4435,2.131,78.8675,0.3079,-0.7042,-0.109,189.625
17:44:57:016,-0.7792,0.9643,1.5336,78.8844,0.2578,-0.5484,0.0956,190.0469
17:44:57:037,-0.0406,1.3773,1.8101,79.8091,0.1984,-0.4496,0.2833,190.375
17:44:57:056,0.2599,1.7699,2.702,79.9088,0.1361,-0.4587,0.3485,190.4688
17:44:57:076,-0.4189,1.5269,3.0336,79.681,0.2013,-0.3442,0.307,190.2969
17:44:57:101,-1.094,1.491,3.1365,79.8901,0.4115,-0.6318,0.3328,190
17:44:57:118,-1.0581,2.5504,3.5723,80.1704,0.6171,-1.2366,0.3909,189.6875
17:44:57:137,-1.4412,2.8617,3.3999,79.0642,0.4868,-1.8124,0.1619,189.375
17:44:57:157,-2.2361,1.9579,7.1288,80.1378,-0.746,-1.2201,-0.1175,189.0781
17:44:57:177,0.7974,1.57,9.8104,80.6272,-1.3489,0.0255,0.8338,188.875
17:44:57:198,3.8667,0.9655,16.6925,81.0726,-2.1883,0.173,1.4849,189.5
17:44:57:216,7.1636,1.576,21.2439,83.0292,-2.1873,0.169,2.0191,188.7656
17:44:57:238,9.1759,2.1171,20.7997,82.3506,-1.3302,0.2287,2.1616,187.3594
17:44:57:256,10.0905,3.4088,19.5811,83.7112,-0.2868,-0.3389,1.6141,185.3438
17:44:57:276,9.8391,4.0265,17.0528,84.8145,0.6514,-0.7799,0.8095,183.1562
17:44:57:300,7.9058,3.5345,14.2528,82.1419,1.0607,-1.0734,0.2303,181.375
17:44:57:318,6.1903,2.6917,13.4603,82.3205,0.9084,-0.8989,0.0066,180.4062
17:44:57:337,6.0754,2.651,12.3087,82.1007,0.7502,-0.3905,0.0292,180.0625
17:44:57:357,6.073,3.0305,10.3407,82.0019,0.8306,-0.2917,0.0181,179.9688
17:44:57:376,4.4078,2.6007,8.3738,81.7709,0.9856,-0.7615,-0.2118,179.8281
17:44:57:400,3.0312,1.892,7.2821,81.3175,0.9824,-1.435,-0.3244,179.7344
17:44:57:417,2.6433,1.4216,6.6309,82.1603,0.7739,-1.7296,-0.175,179.7031
17:44:57:436,2.1142,1.4204,7.0654,83.1262,0.5537,-1.6997,0.0617,179.9844
