Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
20:02:14:574,1.1338,2.4355,9.9025,58.2305,0.5361,0.2066,0.1864,64.5781
20:02:14:586,1.3636,2.7468,9.2405,57.8044,0.5928,0.0561,0.1113,64.5781
20:02:14:613,1.3169,2.973,9.1711,57.475,0.6589,-0.0297,0.0601,64.5781
20:02:14:628,0.9973,2.9586,9.0011,56.6707,0.6157,0.1626,0.1629,160.3594
20:02:14:644,1.4869,3.1813,8.976,57.4116,0.5491,0.3759,0.2449,160.2344
20:02:14:675,1.7658,3.1801,9.0263,57.4069,0.4786,0.4598,0.2537,160.0781
20:02:14:685,2.4494,3.2687,8.8706,58.4992,0.3752,0.5445,0.1123,159.5625
20:02:14:710,2.6158,3.1454,8.6803,58.8502,0.1467,0.5128,-0.1183,159.1562
20:02:14:728,2.5009,2.791,8.794,57.1358,-0.1758,0.1142,-0.386,158.9219
20:02:14:747,2.702,2.2919,9.3495,57.4069,-0.5153,-0.2837,-0.7061,158.9531
20:02:14:763,3.1964,2.2308,9.6918,57.3306,-0.6605,-0.5913,-1.1079,159.3906
20:02:14:791,1.8377,2.4008,10.294,57.9571,-0.4503,-0.6273,-1.1596,160.2656
20:02:14:808,0.2024,2.414,10.7022,58.242,-0.082,-0.1932,-0.7087,161.6094
20:02:14:823,0.5424,2.5923,10.4448,57.4584,0.3233,0.1237,-0.3212,163.0625
20:02:14:842,1.1817,2.6881,9.4716,56.181,0.4935,0.3743,-0.0901,163.9062
20:02:14:862,1.5049,2.6318,8.7485,57.7594,0.4197,0.4742,0.0061,164.2344
20:02:14:884,1.5839,2.4894,8.5833,58.3661,0.2578,0.4114,0.0055,164.25
20:02:14:903,1.6737,2.4666,8.9137,57.7259,0.1635,0.2761,-0.0813,164.25
20:02:14:921,1.0129,2.5684,9.0311,57.5281,0.184,0.1158,-0.1042,164.1406
20:02:14:942,0.6908,2.7887,8.2841,56.4695,0.2131,0.0492,-0.02,164.0469
20:02:14:962,0.9099,3.2029,6.9864,56.6263,0.1241,0.0654,0.0756,164.0781
20:02:14:989,0.5436,3.1526,6.1819,57.6277,-0.0655,0.1357,0.217,164.1719
20:02:15:007,0.6837,3.1107,6.2789,58.0474,-0.261,0.2926,0.4069,164.1875
20:02:15:021,1.5528,3.3836,6.5806,57.7559,-0.4163,0.4998,0.4487,164.0938
20:02:15:043,2.1166,3.2854,6.7817,57.6052,-0.5822,0.6484,0.3334,163.8125
20:02:15:060,2.368,3.2998,7.7813,55.8091,-0.678,0.4745,0.1174,163.2969
20:02:15:082,1.8113,3.4159,8.9269,57.4559,-0.6264,0.1152,-0.0517,162.7344
20:02:15:105,1.1841,3.4088,9.2549,56.6046,-0.5691,-0.1178,-0.0786,162.25
20:02:15:121,1.0823,3.3273,9.5614,58.1961,-0.5065,-0.1588,-0.0419,162.0469
20:02:15:141,0.9817,3.3214,10.3311,57.9927,-0.3579,-0.1056,0.0034,162.0938
20:02:15:163,0.88,3.2005,10.4556,57.0226,-0.1803,-0.0262,0.0977,162.1875
