Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:50:20:360,-3.8139,2.8772,6.4705,109.0138,0.3206,-0.4781,0.2266,80.2969
17:50:20:377,-3.7827,3.0365,6.0251,106.9098,0.1899,-0.599,0.1208,80.2969
17:50:20:396,-3.9348,3.0999,5.9796,108.1361,-0.0229,-0.7008,0.0034,80.2969
17:50:20:428,-4.0808,3.0496,6.3687,108.3869,-0.2589,-0.7045,-0.1061,183.2656
17:50:20:443,-4.3705,2.9287,7.1708,108.0176,-0.4453,-0.6419,-0.1809,183.3125
17:50:20:460,-4.6339,2.7372,8.0494,107.1025,-0.5127,-0.5983,-0.2171,183.6562
17:50:20:477,-5.0002,2.4942,8.6097,108.7439,-0.5041,-0.5991,-0.1916,183.8906
17:50:20:494,-5.3258,2.3302,8.9999,109.9917,-0.4384,-0.5817,-0.0994,184.0156
17:50:20:514,-5.3821,2.1913,9.14,108.8416,-0.3433,-0.4425,0.0652,184.2344
17:50:20:542,-5.1893,2.3014,8.9784,107.5449,-0.2341,-0.2265,0.2551,184.4062
17:50:20:562,-4.7524,2.6091,8.727,107.5449,-0.11,-0.0795,0.3754,184.4375
17:50:20:577,-4.4172,2.9814,8.2254,108.6999,0.0069,-0.0651,0.4308,184.25
17:50:20:593,-3.9575,3.155,7.5598,109.2729,0.0661,-0.2129,0.4173,183.8906
17:50:20:612,-3.6774,3.2507,7.0235,108.5756,0.0549,-0.4909,0.3376,183.4062
17:50:20:645,-3.5038,3.1681,6.996,109.3685,-0.0083,-0.8068,0.2396,182.9531
17:50:20:662,-3.2907,2.991,7.324,109.4532,-0.1073,-0.9503,0.1376,182.75
17:50:20:677,-3.1543,2.7348,7.5682,109.3752,-0.2565,-0.9064,0.0708,182.4844
17:50:20:693,-3.0585,2.5827,7.8974,109.3606,-0.4027,-0.7823,0.046,182.375
17:50:20:711,-2.9244,2.5073,8.229,108.1124,-0.4727,-0.6411,0.0412,182.375
17:50:20:743,-2.9723,2.4499,8.3583,110.7347,-0.478,-0.578,0.086,182.4062
17:50:20:760,-3.0178,2.2943,7.81,110.0042,-0.5268,-0.7157,0.2063,182.4375
17:50:20:777,-3.025,2.4247,7.6675,112.5368,-0.583,-0.7927,0.3744,182.3906
17:50:20:791,-2.5868,2.6833,7.8471,111.8836,-0.6245,-0.7362,0.4394,182.2812
17:50:20:810,-2.2253,2.8222,8.9473,109.5753,-0.6027,-0.2752,0.4473,181.9844
17:50:20:830,-1.8913,2.9275,9.1699,112.9931,-0.5468,0.0833,0.4372,181.5469
17:50:20:861,-2.0541,2.9383,9.0358,112.9515,-0.5246,0.2404,0.4247,181.0625
17:50:20:878,-2.0972,2.9167,9.1053,111.8428,-0.5167,0.307,0.3986,180.4844
17:50:20:894,-2.284,2.8401,9.5518,112.2943,-0.4637,0.2838,0.3699,179.9062
17:50:20:908,-2.3163,2.797,10.452,111.4284,-0.2778,0.1387,0.343,179.3438
17:50:20:929,-2.1188,2.73,12.1064,113.5666,0.1289,-0.0776,0.2449,178.8125
17:50:20:947,-2.266,2.3326,12.7133,112.3351,0.5444,-0.2174,0.1286,178.3125
17:50:20:977,-3.5266,0.7859,11.533,112.8838,0.6871,-0.5325,0.3331,177.9531
17:50:20:994,-2.5665,1.6059,11.1631,111.6015,0.5108,-0.6875,0.6947,177.8125
17:50:21:007,-0.2645,2.0907,10.5418,112.5114,0.0847,-0.304,0.5105,177.7812
17:50:21:028,-0.0047,1.6981,10.4592,111.7287,-0.3292,-0.4608,0.3272,177.2969
17:50:21:047,0.4586,2.414,12.5948,111.9892,-0.4839,-0.4984,0.1251,176.4688
17:50:21:077,0.7986,1.6239,13.8625,112.4711,-0.3958,-0.2102,-0.2499,176.125
17:50:21:093,0.1533,0.2328,13.8242,110.2872,-0.1949,-0.2467,-0.4027,176.0156
17:50:21:105,-0.851,-0.5154,13.2041,111.7196,0.0541,-0.2837,-0.1998,176.2812
17:50:21:132,-0.1292,-0.2412,12.2453,111.2479,0.3441,-0.2467,-0.0208,176.75
17:50:21:145,0.8764,0.4902,10.8183,113.3484,0.6213,-0.4475,0.0015,176.9219
17:50:21:171,1.8089,1.3653,9.3543,111.5765,0.743,-0.6438,-0.2168,177.0781
17:50:21:192,2.3285,1.9028,8.6312,110.9515,0.6333,-0.6092,-0.6246,177.1562
17:50:21:205,2.0807,1.57,7.8627,109.6468,0.3068,-0.3085,-0.9516,177.375
17:50:21:229,1.4259,1.1654,7.7382,111.4018,-0.1097,0.2702,-1.092,178.0156
17:50:21:243,0.7686,0.896,7.9417,110.5634,-0.3691,0.8412,-1.145,179
17:50:21:266,0.1953,0.6806,8.1859,112.2478,-0.3808,1.0678,-1.1708,180.2031
17:50:21:289,-0.3566,0.4998,8.1428,109.7914,-0.1587,0.9901,-1.154,181.375
17:50:21:304,-0.5673,0.6123,8.308,110.3938,0.2759,0.349,-1.1561,182.5156
17:50:21:324,-1.3299,0.5704,7.0582,110.8514,0.7143,-0.4616,-1.1881,184.1719
17:50:21:343,-2.1942,0.7823,4.0655,110.4354,0.7001,-1.7112,-1.0765,185.4844
17:50:21:363,-3.2345,0.8913,4.2702,110.8856,0.093,-2.1663,-0.9037,187.0156
