Time,Cell_Type,Cell_ID,Cell_RSSI
13:24,['Lte'],[473],[-72]
13:24,['Lte'],[473],[-69]
13:24,['Lte'],[473],[-70]
13:24,['Lte'],[473],[-68]
13:24,['Lte'],[473],[-59]
13:24,['Lte'],[473],[-65]
13:24,['Lte'],[473],[-69]
13:24,['Lte'],[473],[-75]
13:24,['Lte'],[473],[-73]
13:24,['Lte'],[473],[-77]
13:24,['Lte'],[473],[-74]
13:24,['Lte'],[473],[-78]
13:24,['Lte'],[473],[-76]
13:24,['Lte'],[473],[-82]
13:24,['Lte'],[473],[-81]
13:24,['Lte'],[473],[-82]
13:24,['Lte'],[473],[-78]
13:24,['Lte'],[473],[-73]
13:24,['Lte'],[473],[-69]
13:24,['Lte'],[473],[-85]
13:24,['Lte'],[473],[-81]
13:24,['Lte'],[473],[-85]
13:24,['Lte'],[473],[-82]
13:24,['Lte'],[473],[-86]
13:24,['Lte'],[473],[-82]
13:24,['Lte'],[473],[-82]
13:25,['Lte'],[473],[-83]
13:25,['Lte'],[473],[-82]
13:25,['Lte'],[473],[-74]
13:25,['Lte'],[473],[-66]
13:25,['Lte'],[473],[-69]
13:25,['Lte'],[473],[-71]
13:25,['Lte'],[473],[-81]
13:25,['Lte'],[473],[-77]
13:25,['Lte'],[473],[-83]
13:25,['Lte'],[473],[-76]
13:25,['Lte'],[473],[-82]
13:25,['Lte'],[473],[-80]
13:25,"['Lte', 'Lte', 'Lte']","[473, 474, 493]","[-84, -101, -104]"
13:25,"['Lte', 'Lte', 'Lte']","[473, 474, 493]","[-80, -96, -101]"
13:25,"['Lte', 'Lte', 'Lte']","[473, 474, 493]","[-80, -98, -98]"
13:25,"['Lte', 'Lte', 'Lte']","[473, 474, 493]","[-87, -102, -99]"
13:25,"['Lte', 'Lte', 'Lte']","[473, 474, 493]","[-81, -99, -97]"
13:25,"['Lte', 'Lte', 'Lte']","[473, 493, 474]","[-89, -102, -100]"
13:25,"['Lte', 'Lte', 'Lte']","[473, 474, 493]","[-89, -108, -102]"
13:25,"['Lte', 'Lte', 'Lte']","[473, 474, 493]","[-93, -108, -101]"
13:25,"['Lte', 'Lte', 'Lte']","[473, 493, 474]","[-87, -93, -108]"
13:25,"['Lte', 'Lte', 'Lte']","[473, 493, 474]","[-94, -92, -105]"
13:25,"['Lte', 'Lte', 'Lte']","[473, 493, 474]","[-86, -97, -103]"
13:25,"['Lte', 'Lte', 'Lte']","[473, 493, 474]","[-89, -97, -101]"
13:25,"['Lte', 'Lte', 'Lte']","[473, 474, 493]","[-82, -98, -103]"
13:25,"['Lte', 'Lte', 'Lte']","[473, 474, 493]","[-84, -96, -98]"
13:25,"['Lte', 'Lte', 'Lte']","[473, 474, 493]","[-87, -100, -103]"
13:25,"['Lte', 'Lte', 'Lte']","[473, 493, 474]","[-81, -97, -103]"
13:25,"['Lte', 'Lte', 'Lte']","[473, 493, 474]","[-80, -96, -100]"
13:26,"['Lte', 'Lte', 'Lte']","[473, 474, 493]","[-76, -99, -98]"
13:26,"['Lte', 'Lte', 'Lte']","[473, 493, 474]","[-74, -91, -94]"
13:26,"['Lte', 'Lte', 'Lte']","[473, 493, 474]","[-70, -89, -88]"
13:26,"['Lte', 'Lte', 'Lte']","[473, 474, 493]","[-59, -84, -85]"
13:26,"['Lte', 'Lte', 'Lte']","[473, 474, 493]","[-68, -84, -85]"
13:26,"['Lte', 'Lte']","[473, 474]","[-84, -100]"
13:26,"['Lte', 'Lte']","[473, 474]","[-80, -94]"
13:26,"['Lte', 'Lte']","[473, 474]","[-82, -98]"
13:26,"['Lte', 'Lte']","[473, 474]","[-76, -97]"
13:26,"['Lte', 'Lte']","[473, 474]","[-77, -97]"
13:26,"['Lte', 'Lte']","[473, 474]","[-72, -90]"
13:26,"['Lte', 'Lte']","[473, 474]","[-87, -111]"
13:26,"['Lte', 'Lte', 'Lte']","[473, 474, 493]","[-83, -110, -109]"
13:26,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 475, 172, 172, 163]","[-84, -104, -130, -126, -133]"
13:26,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 493, 475, 172, 172, 163]","[-80, -107, -100, -123, -129, -133]"
13:26,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 493, 474, 172, 172, 163]","[-76, -108, -103, -123, -124, -133]"
13:26,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 475, 172, 172, 178]","[-78, -103, -127, -123, -129]"
13:26,"['Lte', 'Lte', 'Lte', 'Lte']","[473, 172, 172, 178]","[-71, -121, -124, -133]"
13:26,['Lte'],[473],[-72]
13:26,['Lte'],[473],[-73]
13:26,['Lte'],[473],[-74]
13:26,['Lte'],[473],[-67]
13:26,['Lte'],[473],[-77]
13:26,['Lte'],[473],[-75]
13:26,['Lte'],[473],[-80]
13:26,['Lte'],[473],[-73]
13:26,['Lte'],[473],[-70]
13:26,['Lte'],[473],[-67]
13:26,['Lte'],[473],[-74]
13:27,['Lte'],[473],[-70]
13:27,['Lte'],[473],[-77]
13:27,['Lte'],[473],[-69]
13:27,['Lte'],[473],[-86]
13:27,"['Lte', 'Lte']","[473, 474]","[-84, -95]"
13:27,"['Lte', 'Lte']","[473, 474]","[-83, -96]"
13:27,"['Lte', 'Lte']","[473, 474]","[-86, -85]"
13:27,"['Lte', 'Lte']","[473, 474]","[-85, -100]"
13:27,"['Lte', 'Lte']","[473, 474]","[-89, -89]"
13:27,"['Lte', 'Lte']","[473, 474]","[-88, -90]"
13:27,"['Lte', 'Lte']","[473, 474]","[-91, -93]"
13:27,"['Lte', 'Lte', 'Lte']","[473, 474, 477]","[-89, -98, -90]"
13:27,"['Lte', 'Lte', 'Lte']","[473, 477, 474]","[-92, -100, -91]"
13:27,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 474, 477, 493, 172, 171, 172]","[-89, -88, -99, -104, -100, -111, -102]"
13:27,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 474, 493, 172, 171, 172, 171]","[-86, -91, -108, -101, -111, -102, -115]"
13:27,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 474, 493, 172, 171, 172, 171]","[-79, -91, -105, -106, -115, -108, -120]"
13:27,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 474, 172, 171, 172, 171]","[-81, -92, -109, -119, -112, -126]"
13:27,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 474, 172, 171, 172, 171]","[-82, -91, -113, -125, -110, -122]"
13:27,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 474, 172, 171, 172, 171]","[-84, -92, -112, -124, -109, -126]"
13:27,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 474, 172, 171, 172, 171]","[-80, -97, -118, -128, -113, -126]"
13:27,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 474, 172, 171, 172, 171]","[-78, -95, -117, -130, -113, -125]"
13:27,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 474, 172, 171, 172]","[-77, -88, -117, -130, -117]"
13:27,['Lte'],[473],[-80]
13:27,['Lte'],[473],[-69]
13:27,['Lte'],[473],[-72]
13:27,['Lte'],[473],[-73]
13:27,['Lte'],[473],[-75]
13:27,['Lte'],[473],[-67]
13:27,['Lte'],[473],[-70]
13:28,['Lte'],[473],[-69]
13:28,"['Lte', 'Lte']","[473, 474]","[-76, -95]"
13:28,"['Lte', 'Lte']","[473, 474]","[-77, -96]"
13:28,"['Lte', 'Lte']","[473, 474]","[-74, -89]"
