Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
20:13:36:193,-2.94,2.4954,9.0574,49.9464,0.2626,0.1815,0.1485,52.9688
20:13:36:239,-2.2576,2.8234,7.968,50.3534,0.1981,-0.6214,-0.0094,52.6094
20:13:36:257,-2.193,2.791,7.5957,50.0684,0,-0.4409,-0.0384,52.6094
20:13:36:285,-2.3282,2.7887,8.065,50.1096,-0.2674,-0.2891,-0.0334,52.6094
20:13:36:303,-2.4408,2.663,8.9868,49.9059,-0.3332,-0.1543,0.0239,166.375
20:13:36:319,-2.3091,2.7611,9.5302,49.2988,-0.2309,-0.084,0.1219,166.4531
20:13:36:336,-1.8626,2.9898,9.6284,48.7856,0.0045,-0.0821,0.1712,166.4688
20:13:36:355,-1.604,3.216,8.6959,47.8696,0.1936,-0.105,0.1382,166.3594
20:13:36:385,-1.7022,3.2819,8.0135,47.1171,0.1965,-0.1575,0.0804,166.1875
20:13:36:402,-1.8578,3.2088,7.9201,47.1734,0.106,-0.1674,0.0694,166.0469
20:13:36:419,-1.871,3.1442,8.1213,47.9812,0.0093,-0.1849,0.0961,165.9844
20:13:36:434,-1.6926,3.0652,8.4481,46.835,-0.0525,-0.2555,0.1243,165.9531
20:13:36:454,-1.2856,3.0341,8.8311,47.3244,-0.0735,-0.3863,0.1267,165.9062
20:13:36:474,-0.8546,3.0149,9.2094,48.1367,-0.0498,-0.5274,0.0734,165.8125
20:13:36:502,-0.5781,2.9658,9.3686,49.0682,0.028,-0.6065,-0.0214,165.7188
20:13:36:519,-0.8558,2.8856,8.903,48.4506,0.1105,-0.5815,-0.1077,165.6719
20:13:36:534,-0.6774,3.0628,8.0602,50.7611,0.1633,-0.5484,-0.093,165.8438
20:13:36:553,-0.5254,3.3417,7.1229,50.0246,0.1196,-0.5809,-0.1319,166.0781
20:13:36:573,-0.2238,3.6709,6.474,51.1574,-0.0107,-0.6784,-0.1915,166.2969
20:13:36:598,-0.183,3.8529,6.4417,50.5408,-0.208,-0.8481,-0.3167,166.5781
20:13:36:615,-0.444,3.7415,7.0918,51.8993,-0.3902,-1.0185,-0.4645,166.9219
20:13:36:632,-0.8714,3.149,8.5319,52.159,-0.4887,-1.0038,-0.5327,167.4062
20:13:36:653,-1.2928,2.7731,9.3184,52.7709,-0.5356,-0.6214,-0.4613,168.1094
