Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
13:19:09:725,-1.428,2.147,9.1843,54.4796,0.009,-0.2478,0.291,38.9844
13:19:09:741,-1.3406,2.2727,8.806,55.5377,0.0554,-0.4345,0.3403,38.9844
13:19:09:756,-1.2832,2.4367,8.4193,54.8872,0.1174,-0.7397,0.3816,203.7812
13:19:09:775,-0.9372,2.6175,8.0051,56.7064,0.118,-1.0981,0.3909,203.4844
13:19:09:795,-0.5601,2.5421,7.4066,56.3539,0.004,-1.4619,0.381,203.1562
13:19:09:828,-0.2058,2.8701,7.6077,55.1872,-0.1726,-1.5612,0.3115,202.8281
13:19:09:843,0.6633,3.1801,8.308,54.4743,-0.3627,-1.3799,0.0476,202.5625
13:19:09:856,0.5903,2.8342,9.5362,56.5569,-0.4277,-0.8584,-0.2568,202.3594
13:19:09:874,0.066,2.1231,10.3802,55.7381,-0.33,-0.1229,-0.3886,202.3281
13:19:09:894,-0.6296,1.8609,10.1707,55.2029,-0.1965,0.2119,-0.3982,202.6094
13:19:09:914,-1.4388,1.8501,9.7421,54.8933,-0.0882,0.1618,-0.3284,203.0312
13:19:09:942,-1.9284,1.9064,9.5937,55.0763,0.0253,-0.0315,-0.2139,203.4844
13:19:09:954,-2.0326,2.1721,9.5422,55.0036,0.1611,-0.0369,-0.1143,204.0469
13:19:09:975,-1.9296,2.481,8.9796,54.008,0.2543,0.055,-0.0635,204.2812
13:19:09:993,-2.2133,2.7887,8.2326,54.6295,0.2455,0.0295,-0.0198,204.4219
13:19:10:012,-2.4408,2.9335,7.8854,53.7859,0.1382,-0.2757,-0.0062,204.4844
13:19:10:043,-2.3546,2.8473,8.4301,53.6582,-0.0083,-0.6638,-0.0328,204.5156
13:19:10:052,-2.199,2.487,9.5889,53.7096,-0.0759,-0.7194,-0.0302,204.5469
13:19:10:078,-2.1978,2.1829,10.2365,54.2177,-0.0336,-0.3719,0.033,204.6719
13:19:10:095,-2.0386,2.0429,9.7697,54.4926,0.0455,0.0225,0.0985,204.7969
13:19:10:112,-2.1906,2.3062,8.8443,53.6964,0.0756,0.1179,0.1171,204.7969
13:19:10:130,-2.4911,2.9479,8.0829,52.4697,0.016,-0.0512,0.1555,204.6875
13:19:10:149,-2.345,2.9275,7.7513,56.3672,-0.1174,-0.3229,0.1451,204.5312
13:19:10:175,-2.3103,2.748,7.9668,53.7223,-0.2325,-0.4004,0.1613,204.4375
13:19:10:197,-2.3725,2.56,8.1955,52.8509,-0.2778,-0.3655,0.2641,204.2969
13:19:10:210,-2.2241,2.3768,7.9261,54.9188,-0.2613,-0.4893,0.4122,204.1875
13:19:10:230,-2.1978,2.2392,7.7298,53.6035,-0.1947,-0.8094,0.6447,204.0156
