Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:39:51:339,-2.1846,1.3785,8.7246,81.3542,-0.0865,0.16,0.0854,48.7031
17:39:51:350,-2.2672,1.4934,9.2441,79.7201,-0.1252,0.1898,0.086,48.7031
17:39:51:373,-2.1116,1.5556,9.6464,80.7619,-0.0514,0.0963,0.0583,48.7031
17:39:51:389,-2.1595,1.5688,9.5183,80.3556,0.0927,-0.0603,0.0069,191.75
17:39:51:409,-2.2552,1.5197,9.152,81.2225,0.1654,-0.1458,-0.0334,191.6406
17:39:51:436,-2.3426,1.4252,8.9987,80.6792,0.1443,-0.1338,-0.0411,191.6094
17:39:51:449,-2.436,1.4204,8.9413,80.3477,0.0961,-0.0624,-0.0187,191.6562
17:39:51:473,-2.3714,1.485,8.7856,79.7991,0.0498,0.0212,0.0175,191.7344
17:39:51:489,-2.2002,1.6155,8.6695,79.6946,0.0019,0.0265,0.0252,191.7969
17:39:51:522,-2.1978,1.6346,8.7725,80.2312,-0.0341,-0.0616,-0.0078,191.8125
17:39:51:535,-2.3725,1.4922,9.0131,81.5787,-0.0578,-0.1351,-0.027,191.7656
17:39:51:548,-2.5222,1.4168,9.3387,80.9773,-0.0732,-0.1343,-0.0019,191.7812
17:39:51:569,-2.4264,1.4048,9.4716,79.6938,-0.0666,-0.0427,0.0407,191.8125
17:39:51:587,-2.3366,1.473,9.4596,80.5365,-0.0543,0.0494,0.0649,191.8125
17:39:51:607,-2.2421,1.5509,9.3638,80.6239,-0.0242,0.0819,0.083,191.7656
17:39:51:628,-2.2229,1.6502,9.128,80.7215,0.0237,0.059,0.0889,191.6719
17:39:51:654,-2.1403,1.7053,8.9377,79.3105,0.0338,0.0095,0.0822,191.5781
17:39:51:674,-2.1068,1.7292,8.9963,79.6494,0.0053,0.0201,0.0692,191.4688
17:39:51:688,-2.0996,1.7256,9.0706,80.002,-0.0075,0.0659,0.0569,191.3906
17:39:51:706,-2.0637,1.7448,9.0945,81.2251,0.0123,0.091,0.0465,191.3125
17:39:51:727,-2.1008,1.7603,8.9018,78.9507,0.0442,0.0859,0.0343,191.2344
17:39:51:751,-2.175,1.7891,8.6935,80.167,0.0527,0.087,0.0322,191.2344
17:39:51:769,-2.1391,1.8382,8.49,81.662,0.0258,0.1022,0.0338,191.1406
17:39:51:788,-2.2265,1.8717,8.5319,78.9467,-0.0232,0.0896,0.0167,191.1406
17:39:51:804,-2.3474,1.8597,8.7725,80.8521,-0.0551,0.0827,0.0066,191.0781
17:39:51:824,-2.5952,1.9555,8.964,80.8116,-0.0447,0.1163,0.0252,191.0625
17:39:51:846,-2.825,2.2715,8.8204,79.5116,0.012,0.1847,0.0814,191.0312
17:39:51:869,-2.8083,2.7587,8.539,79.0121,0.0527,0.2295,0.1443,190.9844
17:39:51:887,-2.685,3.1071,8.3906,79.2469,0.0695,0.2082,0.1366,190.9688
17:39:51:905,-2.9902,3.1322,7.8124,80.1854,0.0895,0.1102,0.0516,190.8594
17:39:51:924,-3.4535,2.8712,7.3719,79.6919,0.0125,-0.0483,-0.044,190.6875
17:39:51:945,-3.4727,2.4571,7.664,80.9792,-0.1854,-0.1077,-0.0973,190.5156
17:39:51:969,-3.8821,2.1051,8.6516,80.5365,-0.3864,-0.0731,-0.1817,190.4688
17:39:51:987,-4.5836,1.7256,9.1867,79.3061,-0.4088,-0.0664,-0.1021,190.5156
17:39:52:005,-4.7332,1.3138,9.7972,80.1823,-0.3409,-0.1149,0.0857,190.6094
17:39:52:025,-4.1371,1.5437,9.6535,79.9273,-0.225,0.148,0.3241,190.7656
17:39:52:045,-2.5581,1.6083,8.8287,81.7681,-0.0906,0.2921,0.434,190.8281
17:39:52:068,-2.9436,1.8118,8.4121,80.0579,-0.004,0.0358,0.3211,190.6875
17:39:52:087,-2.8693,2.0979,8.4828,80.7527,0.0613,-0.2768,0.2601,190.2812
17:39:52:105,-2.758,2.0524,8.5893,79.7414,0.0738,-0.5916,0.1933,189.5312
17:39:52:127,-2.4061,2.159,9.4393,83.6684,0.0919,-0.598,0.1086,189.25
17:39:52:153,-2.4264,2.3362,10.0366,81.5963,0.3089,-0.0448,0.0812,189.0312
17:39:52:169,-2.8322,0.8362,8.4552,81.9433,0.5691,0.1591,0.1975,188.9219
17:39:52:189,-1.9476,0.6518,6.1604,81.3649,0.4962,-0.5913,0.5936,188.875
17:39:52:212,-1.2868,1.7532,6.2873,85.1442,0.081,-1.4827,0.634,188.8125
17:39:52:224,-2.2588,3.6853,8.0243,84.7345,-0.2328,-1.5762,0.3531,188.4375
17:39:52:244,-3.3638,4.0169,7.9812,85.4988,-0.4237,-0.8864,0.1893,187.8594
17:39:52:268,-2.3247,2.5014,6.3986,85.2303,-0.6245,-0.9029,0.3054,187.4219
17:39:52:287,-1.44,2.3158,7.9836,86.9321,-0.6573,-1.8129,0.3816,187.25
17:39:52:305,-0.9013,2.4989,8.9676,87.7702,-0.4005,-2.3605,0.2527,187.0312
17:39:52:330,-0.6547,2.4571,8.7162,89.0324,-0.1028,-2.5786,-0.0339,186.875
17:39:52:351,-1.0354,2.2464,9.4285,89.1185,0.0359,-2.5421,-0.2073,186.4531
17:39:52:369,-1.0725,1.0217,9.7373,89.8252,0.1238,-1.9277,0.0167,186.5156
17:39:52:385,0.0827,0.8913,10.0953,91.6556,-0.024,-1.1732,0.543,186.8594
17:39:52:405,1.2966,2.0249,11.1152,91.6799,-0.2157,-0.2414,0.9102,187.2031
17:39:52:424,2.3548,2.4259,11.0158,92.0851,-0.1702,0.345,1.078,187.0156
17:39:52:444,2.2734,2.4128,11.2469,90.4603,-0.0146,0.0697,1.2066,186.25
17:39:52:468,1.761,2.2966,11.1248,94.4445,0.2834,-0.4893,1.4985,185.0938
17:39:52:484,2.192,2.3864,10.4496,92.8266,0.5358,-1.035,1.7672,183.7969
17:39:52:505,3.7746,2.6067,10.7082,93.7315,0.5156,-1.1381,1.7454,182.2656
17:39:52:525,5.5762,2.5217,10.7225,94.9523,0.293,-0.3721,1.4689,180.4844
17:39:52:545,5.5439,2.7168,10.0941,95.2005,0.0277,0.1405,0.996,178.4531
17:39:52:569,4.8783,2.6881,10.3694,96.174,-0.1726,0.0012,0.5936,176.5938
17:39:52:585,5.0291,2.0656,11.3139,96.4818,-0.2386,-0.3072,0.3224,175.2188
17:39:52:604,5.5331,1.2504,12.8989,95.9002,-0.2069,-0.4454,0.1105,174.3438
17:39:52:624,6.0838,0.8146,13.6818,95.783,-0.0208,-0.2116,-0.0608,173.8594
17:39:52:645,5.575,1.0564,12.2177,94.9037,0.2573,0.0396,-0.2315,173.6719
