Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:34:47:790,-0.4763,1.8142,7.9824,76.9021,0.2008,-0.8816,0.2162,187.3125
17:34:47:806,-0.4021,1.6777,8.812,77.6031,0.0975,-1.0497,0.1043,187.3125
17:34:47:819,-0.2585,1.394,9.9049,76.0469,0.0581,-0.8172,0.0319,187.3125
17:34:47:838,-0.6487,0.9858,10.3945,74.9743,0.1401,-0.594,0.026,159.2188
17:34:47:858,-1.2389,0.4914,10.6423,75.5372,0.3284,-0.476,0.1286,159.2812
17:34:47:887,-1.4568,0.1981,10.3335,74.3233,0.551,-0.2116,0.3603,159.3281
17:34:47:903,-1.2365,0.501,9.3124,75.3474,0.6005,0.2015,0.573,159.25
17:34:47:918,-0.8917,0.7081,8.3798,75.2138,0.3936,0.0944,0.6066,158.875
17:34:47:938,-0.4632,0.5561,8.5199,73.3203,0.0511,-0.3506,0.4836,158.2188
17:34:47:958,-0.0729,0.2388,9.4967,75.3224,-0.2376,-0.5013,0.3011,157.5156
17:34:47:988,-0.0645,-0.0904,10.4616,74.032,-0.4027,-0.4054,0.1416,157.0156
17:34:48:005,-0.5996,-0.4423,11.0338,71.8108,-0.453,-0.1724,0.038,156.7656
17:34:48:016,-1.2724,-0.5788,11.0087,71.4673,-0.3659,0.1323,0.0599,156.6562
17:34:48:039,-1.5382,-0.5381,10.683,71.593,-0.1744,0.4428,0.1736,156.6406
17:34:48:057,-1.5513,-0.1227,10.0989,72.2445,0.0376,0.5344,0.311,156.5625
17:34:48:078,-1.2916,0.3382,9.5841,72.8062,0.2229,0.3743,0.3829,156.3281
17:34:48:103,-1.0653,0.7069,9.401,71.6414,0.318,0.0702,0.3448,155.8906
17:34:48:114,-0.7433,0.926,9.699,71.8159,0.2986,-0.268,0.2367,155.4062
17:34:48:139,-0.1627,0.8865,10.3203,71.7251,0.1774,-0.5066,0.0604,155.0156
17:34:48:156,0.0707,0.4687,10.9356,72.2753,0.0125,-0.5407,-0.1609,154.7812
17:34:48:174,-0.3758,-0.0592,11.2696,71.239,-0.1167,-0.4294,-0.3058,154.7969
