Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
20:19:03:826,0.6621,1.746,4.7335,55.8107,-0.1497,-0.1591,0.299,50.2656
20:19:03:842,-0.286,1.0624,7.6101,57.307,-0.3646,-0.5303,0.152,50.2656
20:19:03:861,-0.7481,0.9008,8.9293,58.0441,-0.3995,-0.6912,0.1382,50.2656
20:19:03:879,-0.8259,1.2827,9.3818,57.5201,-0.3696,-0.5373,0.1698,237.3438
20:19:03:898,-0.6188,1.837,9.4919,58.0365,-0.3001,-0.3367,0.1669,237.4375
20:19:03:927,-0.5302,2.2488,9.3124,56.8829,-0.2897,-0.1176,0.0417,237.4688
20:19:03:942,-1.3179,2.0955,9.28,57.7237,-0.3137,0.1235,-0.1228,237.4062
20:19:03:959,-2.3642,1.6801,9.3411,58.6822,-0.2618,0.2393,-0.1583,237.375
20:19:03:977,-2.7867,1.5233,9.2573,55.7313,-0.1707,0.2723,-0.0552,237.4688
20:19:03:997,-2.9807,1.3438,9.6942,56.0306,-0.1033,0.296,0.0844,237.6562
20:19:04:029,-3.1351,1.1103,9.5769,56.9167,0.0495,0.2119,0.2527,237.75
20:19:04:044,-3.0561,0.9954,9.3267,56.5957,0.1483,0.0484,0.4663,237.6875
20:19:04:061,-2.7424,0.8314,9.2142,56.2351,0.1779,-0.0984,0.6663,237.4375
20:19:04:076,-2.3965,0.7069,9.3938,57.313,0.1542,-0.1767,0.8559,237.0156
20:19:04:099,-1.9488,0.7787,9.2956,57.2718,0.1228,-0.0638,1.03,236.3438
20:19:04:131,-1.3562,0.999,8.6169,56.4861,0.0146,0.0084,1.1342,235.4844
20:19:04:138,-0.7122,1.1893,8.7042,56.936,-0.188,-0.2198,1.1163,233.8438
20:19:04:156,-0.4476,1.0768,9.6954,56.2015,-0.3223,-0.5977,1.005,232.5469
20:19:04:175,-0.3734,0.6842,10.3395,54.4063,-0.3169,-0.7823,0.907,231.3594
20:19:04:194,-0.3147,0.4639,9.699,56.5987,-0.2804,-0.6028,0.8703,230.4375
20:19:04:213,0.0719,0.6159,8.0806,56.5337,-0.3547,-0.2986,0.8564,230.0156
20:19:04:240,0.0025,1.2683,7.3551,54.2415,-0.6077,-0.4773,0.7392,229.2031
20:19:04:256,0.6418,1.1546,8.3092,54.5675,-0.7673,-0.4507,0.5198,228.3594
20:19:04:273,0.2838,0.7165,9.4488,55.8581,-0.693,-0.6132,0.2966,227.625
20:19:04:293,-0.4141,0.1502,10.4999,54.3555,-0.481,-0.7034,0.2167,227.1094
20:19:04:312,-1.1647,-0.5201,11.6611,55.7354,-0.2258,-0.561,0.3086,226.9062
20:19:04:332,-0.9743,-0.422,11.5964,55.1482,0.032,-0.3154,0.5302,226.875
20:19:04:355,-0.1663,0.0748,10.8746,54.2751,0.1747,-0.0504,0.6665,226.7969
20:19:04:372,0.0588,0.6458,9.9205,53.7584,0.1585,0.1339,0.6391,226.4062
20:19:04:392,-0.1304,1.1606,9.2621,54.0386,0.0376,0.1195,0.5688,225.7031
20:19:04:413,0.06,1.5042,8.7749,54.0432,-0.1316,-0.0249,0.5201,224.9219
20:19:04:432,0.5041,1.6658,8.9377,53.908,-0.3377,-0.2347,0.4061,223.8594
20:19:04:456,0.5436,1.2001,10.2281,53.83,-0.4807,-0.4057,0.2247,223.2969
20:19:04:472,0.3305,0.4723,11.2002,53.0001,-0.4187,-0.2731,0.1555,222.9688
20:19:04:491,-0.049,0.0413,11.3367,52.8488,-0.1808,-0.0078,0.2194,222.8906
20:19:04:509,-0.3004,-0.1059,10.8973,54.7401,0.1526,0.2031,0.3776,222.8594
20:19:04:529,-0.3985,-0.0233,9.9013,54.1341,0.4658,0.3741,0.5328,222.6719
20:19:04:557,-0.523,0.2855,8.7378,54.0677,0.6392,0.3267,0.6218,222.1719
20:19:04:569,-0.1747,0.5812,8.0363,55.7613,0.6317,0.0995,0.6202,221.4062
20:19:04:591,0.2156,0.7644,8.1919,54.5148,0.4812,-0.1551,0.4878,220.4844
20:19:04:609,0.4203,0.7691,8.879,53.5721,0.2863,-0.3287,0.3041,219.6406
20:19:04:628,0.5855,0.6447,9.5566,54.4548,0.1167,-0.4276,0.1283,218.9844
20:19:04:648,0.7064,0.4998,10.3898,53.0544,0.0112,-0.4576,-0.0302,218.6094
20:19:04:669,0.5831,0.3813,11.1308,55.3191,-0.0011,-0.3461,-0.1604,218.6094
20:19:04:692,0.2431,0.3645,11.029,53.7987,0.1017,-0.0768,-0.2294,218.5938
20:19:04:708,-0.1567,0.5369,10.1156,52.9583,0.2415,0.1924,-0.2275,218.6875
20:19:04:728,-0.3842,0.8733,8.9856,52.3582,0.342,0.2574,-0.1953,218.6875
20:19:04:746,-0.4225,1.224,8.4014,52.3582,0.3723,0.1125,-0.1924,219.0469
20:19:04:768,-0.4751,1.5102,8.3571,54.4585,0.3446,-0.0392,-0.2126,219.2188
20:19:04:797,-0.3351,1.5652,8.6659,53.8124,0.2788,-0.1357,-0.2387,219.3125
20:19:04:818,0.0253,1.3904,9.3219,53.4597,0.1646,-0.2233,-0.2957,219.4062
20:19:04:828,0.4801,1.1235,9.863,53.1918,-0.0005,-0.2701,-0.3953,219.5625
20:19:04:846,0.2599,0.738,10.5406,52.4391,-0.1846,-0.2859,-0.5194,219.7812
20:19:04:866,-0.1196,0.2568,10.7728,54.8703,-0.2626,-0.0797,-0.5798,220.1094
20:19:04:891,-0.6595,0.3238,10.197,54.1091,-0.1699,0.3163,-0.4715,220.5781
20:19:04:910,-0.6128,0.7655,8.9556,53.2485,0.09,0.6505,-0.2912,221.2812
20:19:04:927,-1.5094,1.1474,7.6939,52.422,0.3483,0.6487,-0.1111,222.0156
20:19:04:947,-1.5705,1.801,6.8344,53.3964,0.4495,0.2034,0.1195,222.5312
20:19:04:968,-0.8211,1.9399,7.1863,53.4486,0.4826,-0.5335,0.307,222.7344
20:19:04:993,0.1557,2.05,8.2924,53.5148,0.4703,-0.9501,0.3797,222.6562
