Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
19:50:07:034,-0.4129,2.402,9.4417,56.4558,0.0368,0.3022,0.1563,29.4062
19:50:07:051,-0.3171,2.8533,9.5446,56.8363,0.1116,0.1893,0.1075,29.4062
19:50:07:065,-0.1759,3.2591,9.1711,57.6841,0.2285,-0.0741,0.0258,169.875
19:50:07:088,-0.4285,3.6314,8.9975,57.6841,0.2605,-0.1386,-0.0459,169.7344
19:50:07:103,-1.0905,3.7547,9.2633,55.5593,0.188,0.107,-0.0105,169.7344
19:50:07:123,-1.343,3.5285,9.954,56.0829,0.0479,0.4702,0.1427,169.8125
19:50:07:151,-1.0737,3.0879,10.5873,56.8151,-0.0357,0.5078,0.2346,169.8125
19:50:07:163,-0.7924,2.8114,10.5574,58.0489,0.0285,0.1544,0.1829,169.5938
19:50:07:196,-0.7529,2.985,9.9085,58.359,0.1678,-0.2307,0.0708,169.5938
19:50:07:206,-1.0809,3.1861,9.134,55.1693,0.2897,-0.3021,0.0298,169.2344
19:50:07:222,-1.264,3.4267,8.2829,56.5732,0.3675,-0.2164,0.09,168.9688
19:50:07:242,-1.3107,3.5033,7.4221,55.7497,0.3633,-0.1234,0.1845,168.9688
19:50:07:272,-1.3359,3.5572,6.8918,55.9331,0.2767,-0.0539,0.2655,168.9375
19:50:07:290,-1.4951,3.5488,6.8835,57.1258,0.175,-0.0185,0.3408,168.7656
19:50:07:309,-1.4017,3.5141,7.0307,56.6429,0.1012,-0.015,0.43,168.4688
19:50:07:320,-1.0737,3.4614,7.1935,55.6254,0.0296,-0.0358,0.5073,168.2969
19:50:07:340,-0.7349,3.4985,7.1396,58.5533,-0.0685,-0.1061,0.5443,168.0938
19:50:07:362,-0.4153,3.6254,7.2246,57.7147,-0.2096,-0.1847,0.5584,167.6094
19:50:07:382,-0.0981,3.7356,7.6795,56.1326,-0.3505,-0.1801,0.5502,167.0625
19:50:07:400,0.2838,3.6961,8.2948,57.4069,-0.4237,-0.1298,0.5227,166.4531
19:50:07:420,0.6741,3.6817,8.7832,56.1545,-0.4381,-0.072,0.4772,165.8438
19:50:07:440,0.7675,3.8194,9.383,57.1829,-0.3862,0.0002,0.3584,165.2656
19:50:07:461,0.868,3.7954,10.0222,57.0442,-0.3223,0.0622,0.3246,164.6875
19:50:07:488,1.1529,3.6577,10.5394,56.8167,-0.2338,0.0247,0.2492,164.1562
19:50:07:504,1.2068,3.6338,10.8902,57.32,-0.1526,-0.0488,0.1259,163.7656
19:50:07:522,1.0284,3.641,10.9057,57.4542,-0.089,-0.1109,0.058,163.375
19:50:07:544,1.1062,3.6566,10.9045,56.3597,-0.0836,-0.0603,0.078,163.0938
19:50:07:568,1.3481,3.5273,11.0565,57.0984,-0.1427,0.0782,0.1467,162.9531
19:50:07:585,1.8233,3.125,11.2349,56.7253,-0.2714,0.2271,0.2351,162.9062
19:50:07:605,2.4745,2.6259,11.5031,57.5592,-0.4267,0.1834,0.2271,162.75
19:50:07:620,2.8313,2.22,12.1315,57.5735,-0.5542,0.0492,0.1118,162.5
19:50:07:641,2.7439,1.8729,13.0054,56.917,-0.5428,0.0193,-0.0411,162.2031
19:50:07:661,2.5511,1.5736,13.3083,58.8784,-0.3457,0.0838,-0.1854,161.9844
19:50:07:683,2.5835,1.3785,12.4739,57.6879,-0.0455,0.0369,-0.3181,161.9531
19:50:07:703,2.6984,1.4084,10.7238,56.8168,0.2298,-0.1503,-0.4911,162.0625
19:50:07:726,2.605,1.6095,8.7785,58.3396,0.3782,-0.2475,-0.6565,162.3438
19:50:07:740,2.368,1.9543,7.3838,57.2886,0.3489,-0.1745,-0.7705,162.7969
19:50:07:762,2.0101,2.2368,6.9146,56.5874,0.1782,0.0806,-0.8121,163.4531
19:50:07:784,1.4163,2.1267,7.4329,57.7401,-0.0378,0.3911,-0.7758,164.3125
19:50:07:803,1.0679,1.7077,8.5522,55.9795,-0.1893,0.5275,-0.709,165.2344
19:50:07:828,0.9829,1.3461,9.6188,57.3586,-0.1907,0.5163,-0.6845,166.125
19:50:07:840,0.8249,1.1462,9.954,57.4051,-0.0493,0.3847,-0.7138,166.875
19:50:07:861,0.4909,1.1642,9.6464,57.7108,0.1454,0.2066,-0.7655,167.5781
19:50:07:885,0.127,1.4527,8.5103,57.0674,0.3017,0.0518,-0.7689,167.9531
19:50:07:903,0.0013,1.7759,7.3204,58.0056,0.2778,-0.0318,-0.7077,168.7188
19:50:07:922,0.1402,1.9483,6.99,57.2793,0.1188,-0.0763,-0.6227,169.9688
19:50:07:943,0.3185,1.886,7.251,57.7037,-0.0266,-0.1258,-0.5652,170.8438
19:50:07:967,0.5173,1.9136,8.0829,56.503,-0.1028,-0.076,-0.5436,171.5781
19:50:07:984,0.4849,1.9196,8.6911,56.0692,-0.077,0.0742,-0.5439,172.2656
19:50:08:000,0.2838,2.1183,8.7761,55.5711,-0.0067,0.1477,-0.5596,172.9062
19:50:08:022,0.054,2.3613,8.7354,56.2512,0.0333,0.1613,-0.5482,173.5312
19:50:08:041,-0.0633,2.5684,8.6983,56.9988,0.0301,0.1871,-0.5197,174.1094
19:50:08:062,-0.104,2.7707,8.7401,57.2981,-0.0181,0.169,-0.4906,174.7344
19:50:08:083,-0.2668,2.9646,9.0598,55.7377,-0.0956,0.1336,-0.4709,175.3281
19:50:08:104,-0.5003,3.0113,9.7804,55.925,-0.1609,0.1959,-0.4219,175.8438
19:50:08:121,-0.8642,2.9275,10.5657,58.3121,-0.1822,0.3299,-0.3481,176.375
19:50:08:141,-1.2545,2.6127,11.3474,55.5589,-0.1758,0.4513,-0.2648,176.875
19:50:08:161,-1.3418,2.1757,11.7868,55.0208,-0.1305,0.389,-0.219,177.2812
19:50:08:185,-1.3023,1.8741,11.6359,56.7368,-0.078,0.1813,-0.2208,177.6562
19:50:08:203,-1.4508,1.904,11.3235,56.4293,-0.0655,0.0662,-0.268,177.8594
19:50:08:221,-2.3295,1.7759,11.0051,54.4326,-0.0533,0.1163,-0.2688,178.0625
19:50:08:241,-3.1614,1.5018,10.847,55.4434,-0.0168,0.4779,-0.1244,178.3594
19:50:08:263,-3.3111,1.2504,10.804,57.5129,0.0264,1.0106,0.1179,178.6562
19:50:08:286,-3.0633,0.9008,11.1906,56.7057,0.0378,1.2993,0.3083,178.7344
19:50:08:301,-2.922,0.5381,11.1858,56.3223,0.0818,0.919,0.3704,178.5
19:50:08:320,-2.5581,0.6015,10.1491,54.6354,0.1694,0.0761,0.3515,178.0156
19:50:08:344,-2.2253,0.8481,8.7832,55.6509,0.1659,-0.5873,0.344,177.75
19:50:08:368,-1.8398,1.0421,8.2362,55.1258,0.0525,-0.6606,0.3936,177.2812
19:50:08:388,-1.6722,0.9355,8.3846,56.8141,-0.0538,-0.2291,0.478,176.9688
19:50:08:401,-1.4711,0.653,8.4361,55.4183,-0.1127,0.1458,0.5526,176.6562
19:50:08:421,-1.3035,0.5968,8.6348,56.1712,-0.1832,0.2798,0.5475,176.2188
19:50:08:441,-1.1,0.6626,8.8144,56.5533,-0.1992,0.1735,0.49,175.6406
19:50:08:462,-0.9121,1.0229,8.4516,54.9754,-0.1207,-0.002,0.4016,174.9531
19:50:08:489,-1.1671,1.4778,7.555,55.5592,-0.0479,-0.133,0.3416,174.0156
19:50:08:508,-1.3622,2.0069,6.7135,56.544,-0.0602,-0.1884,0.3733,173.5625
