Time,Cell_Type,Cell_ID,Cell_RSSI
19:01,"['Lte', 'Lte']","[297, 119]","[-74, -87]"
19:01,"['Lte', 'Lte']","[297, 119]","[-77, -97]"
19:01,"['Lte', 'Lte']","[297, 119]","[-77, -99]"
19:01,"['Lte', 'Lte']","[297, 119]","[-80, -103]"
19:01,"['Lte', 'Lte']","[297, 119]","[-87, -104]"
19:01,"['Lte', 'Lte']","[297, 119]","[-84, -105]"
19:01,"['Lte', 'Lte', 'Lte']","[297, 300, 119]","[-79, -90, -101]"
19:01,"['Lte', 'Lte', 'Lte']","[297, 300, 119]","[-91, -102, -114]"
19:01,['Lte'],[297],[-89]
19:01,['Lte'],[297],[-86]
19:01,"['Lte', 'Lte', 'Lte']","[297, 300, 295]","[-85, -96, -101]"
19:01,"['Lte', 'Lte', 'Lte']","[297, 300, 295]","[-93, -102, -104]"
19:01,"['Lte', 'Lte', 'Lte']","[297, 300, 295]","[-79, -91, -98]"
19:01,"['Lte', 'Lte', 'Lte']","[297, 300, 295]","[-88, -98, -102]"
19:01,"['Lte', 'Lte', 'Lte']","[297, 300, 295]","[-88, -99, -106]"
19:01,"['Lte', 'Lte', 'Lte']","[297, 300, 295]","[-83, -93, -100]"
19:01,"['Lte', 'Lte', 'Lte', 'Lte']","[297, 300, 119, 295]","[-84, -95, -106, -110]"
19:01,"['Lte', 'Lte', 'Lte', 'Lte']","[297, 300, 295, 119]","[-88, -99, -101, -105]"
19:01,"['Lte', 'Lte', 'Lte', 'Lte']","[297, 300, 295, 119]","[-88, -98, -99, -107]"
19:01,"['Lte', 'Lte', 'Lte', 'Lte']","[297, 295, 300, 119]","[-84, -93, -94, -104]"
19:02,"['Lte', 'Lte', 'Lte', 'Lte']","[297, 295, 300, 119]","[-83, -93, -94, -104]"
19:02,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[297, 295, 300, 332, 176, 176]","[-82, -86, -94, -125, -130, -134]"
19:02,"['Lte', 'Lte', 'Lte']","[297, 295, 300]","[-75, -82, -88]"
