Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
18:42:40:459,0.6947,-0.003,8.8896,47.9282,0.1406,-0.2403,-0.2022,0.31
18:42:40:479,0.5767,-0.1425,9.2633,47.8522,-0.018,-0.2009,-0.141,0.31
18:42:40:499,0.6843,-0.1192,9.6369,48.169,-0.0776,-0.1274,-0.0718,135.68
18:42:40:520,0.845,-0.049,9.7947,48.3351,-0.076,-0.0577,-0.0462,135.95
18:42:40:540,0.9365,-0.0099,9.9089,48.4271,-0.0335,-0.038,-0.0654,136.1
18:42:40:560,0.8538,-0.113,9.8584,48.1976,0.0283,-0.0311,-0.0867,136.24
18:42:40:580,0.6836,-0.1852,9.6715,48.4335,0.0634,-0.0407,-0.0654,136.39
18:42:40:599,0.6596,-0.1368,9.5484,48.2999,0.0565,-0.029,-0.0244,136.53
18:42:40:619,0.7024,-0.0633,9.5989,48.194,0.0299,-0.0087,0.0017,136.61
18:42:40:639,0.7786,-0.0108,9.6296,48.4233,0.0102,0.0312,0.0108,136.61
18:42:40:659,0.7776,0.0253,9.6511,48.5316,0.0086,0.0376,0.0028,136.61
18:42:40:680,0.7073,0.0431,9.7287,48.6399,0.0235,0.0354,-0.0095,136.59
18:42:40:700,0.582,0.0094,9.7421,48.5844,0.0565,0.0594,-0.0143,136.59
18:42:40:719,0.4259,-0.0258,9.7289,48.6048,0.1049,0.0583,0.0033,136.57
18:42:40:739,0.3747,-0.0047,9.644,48.9857,0.164,0.0243,0.0539,136.54
18:42:40:760,0.6087,0.0831,9.5773,48.8452,0.2162,0.0094,0.081,136.5
18:42:40:780,0.7618,0.2272,9.2388,49.11,0.1896,-0.013,0.0549,136.41
18:42:40:800,0.7951,0.1967,9.2019,49.1627,0.0969,-0.0577,0.0278,136.3
18:42:40:820,0.7772,0.0317,9.474,48.9675,0.0176,-0.0534,0.0251,136.25
18:42:40:840,0.7632,-0.0789,9.6641,48.9391,0.0038,-0.0188,0.0432,136.23
18:42:40:860,0.7894,-0.0618,9.585,48.7551,0.0506,-0.0327,0.0773,136.21
18:42:40:880,0.8617,-0.0024,9.3641,48.9511,0.0858,-0.0976,0.1193,136.18
18:42:40:899,1.1184,0.0998,9.3284,48.9819,0.0884,-0.1471,0.1364,136.12
18:42:40:919,1.308,0.2566,9.444,48.8061,0.0655,-0.0662,0.1151,136.02
18:42:40:939,1.4322,0.407,9.416,48.7834,0.0267,0.0945,0.0555,135.9
18:42:40:959,1.2932,0.4068,9.2103,48.4451,-0.0383,0.1302,-0.0217,135.8
18:42:40:979,1.0199,0.3337,9.1436,48.6732,-0.0819,0.0706,-0.0153,135.78
18:42:41:001,0.9366,0.2205,9.1128,48.9894,-0.0957,-0.0029,0.048,135.84
18:42:41:019,0.2437,-0.1937,9.4823,49.0419,-0.0899,0.1211,0.2977,135.89
18:42:41:039,1.1987,1.0646,9.7128,49.0639,0.0453,0.103,0.386,135.86
18:42:41:059,1.5922,1.3983,9.147,48.9858,0.0469,0.1595,0.0672,135.55
18:42:41:079,1.2918,1.0825,8.9061,49.0303,-0.1271,0.193,-0.1915,135.13
18:42:41:100,0.5755,0.494,9.2378,49.0805,-0.2416,0.251,-0.2469,135.08
18:42:41:119,0.0393,0.0994,9.6375,49.2596,-0.2203,0.2356,-0.1591,135.33
18:42:41:140,-0.2305,-0.0855,9.7561,49.3986,-0.1304,0.1323,-0.0339,135.63
18:42:41:160,-0.1683,-0.0943,9.8555,49.1911,-0.0537,0.0227,0.0725,135.83
18:42:41:179,0.185,-0.2233,9.8907,48.8165,-0.0324,-0.0391,0.0996,135.88
18:42:41:199,0.2866,-0.4211,10.0411,48.9579,-0.0441,-0.0641,0.1172,135.81
18:42:41:219,0.1163,-0.7164,10.6698,48.8704,-0.018,0.1233,0.1912,135.7
18:42:41:240,0.1155,-0.6381,10.4045,48.8237,0.0565,0.3197,0.287,135.56
18:42:41:260,0.1749,-0.4135,9.8114,48.8395,0.0293,0.2526,0.3067,135.34
18:42:41:279,0.3456,-0.1596,9.7401,48.5536,-0.0409,0.1211,0.2769,135.01
18:42:41:300,0.3591,0.0305,10.1462,48.4004,-0.0377,0.0258,0.2407,134.65
18:42:41:319,0.458,0.2288,10.2551,48.4881,0.0331,0.0354,0.2439,134.33
18:42:41:340,0.6818,0.5261,9.8653,48.5882,0.0874,0.0514,0.2237,134.05
18:42:41:360,0.8354,0.6695,9.5751,48.8626,0.0932,0.0684,0.1619,133.77
18:42:41:379,0.8148,0.6399,9.5419,48.873,0.0916,0.0924,0.0821,133.52
18:42:41:400,0.5959,0.4239,9.5469,48.9126,0.0948,0.0913,-0.0047,133.34
18:42:41:420,0.1927,0.0356,9.5152,48.8555,0.0671,0.0599,-0.059,133.25
18:42:41:440,-0.1635,-0.3322,9.6894,48.8769,0.0261,0.0062,-0.0622,133.26
18:42:41:459,-0.2605,-0.4976,9.9703,49.1732,0.0171,0.0088,-0.0446,133.34
18:42:41:479,-0.4222,-0.52,9.9369,49.4146,0.0426,0.0599,-0.027,133.42
18:42:41:500,-0.5489,-0.5407,9.5565,49.3575,0.0671,0.0818,0.0251,133.47
18:42:41:520,-0.4917,-0.4269,9.2846,49.5891,0.0623,0.0248,0.0906,133.5
18:42:41:540,-0.2044,-0.2795,9.1125,49.4951,0.0389,-0.0343,0.1145,133.46
18:42:41:560,0.0083,-0.1579,9.1363,49.5836,0.0059,-0.1077,0.1145,133.36
18:42:41:580,0.2246,-0.0878,9.4318,49.6701,-0.0015,-0.1354,0.1092,133.23
18:42:41:600,0.3628,-0.0147,9.5603,49.6373,-0.0031,-0.1423,0.0853,133.1
18:42:41:619,0.3736,-0.0062,9.6987,49.7653,-0.0138,-0.0827,0.0571,132.97
18:42:41:640,0.4245,0.0058,9.7775,49.9538,-0.0175,-0.0263,0.0469,132.88
18:42:41:660,0.421,0.0297,9.8259,50.0066,0.0107,-0.0167,0.0331,132.81
18:42:41:679,0.3831,-0.0217,9.7335,50.0828,0.0304,0.0014,0.032,132.76
18:42:41:699,0.376,-0.0036,9.5474,50.1199,0.023,0.0232,0.0363,132.72
18:42:41:720,0.4075,-0.0365,9.4468,50.2632,-0.0026,0.0163,0.0278,132.69
18:42:41:740,0.4415,-0.1036,9.555,50.1324,-0.0079,-0.0236,0.0177,132.65
18:42:41:760,0.4036,-0.1747,9.5858,50.181,0.0091,-0.0433,0.0193,132.62
18:42:41:780,0.4408,-0.1489,9.4575,50.4492,0.0118,-0.0407,0.0411,132.6
18:42:41:799,0.557,-0.0359,9.3631,50.1663,-0.01,-0.0087,0.0512,132.58
18:42:41:819,0.6779,0.0732,9.279,50.065,-0.0436,0.0046,0.0352,132.53
18:42:41:839,0.7405,0.1491,9.2752,50.0575,-0.0745,-0.0252,0.0092,132.48
18:42:41:860,0.7118,0.1805,9.4686,50.045,-0.0952,-0.0412,-0.0201,132.44
18:42:41:880,0.7307,0.1831,9.7388,49.7282,-0.083,-0.0497,-0.0489,132.43
18:42:41:899,0.5873,0.1519,9.7576,49.7815,-0.0617,-0.0316,-0.0659,132.46
18:42:41:919,0.4769,0.1578,9.7587,50.0065,-0.0521,-0.0039,-0.0568,132.52
18:42:41:940,0.4533,0.1799,9.7988,50.0732,-0.0292,-0.0157,-0.0547,132.6
18:42:41:959,0.4545,0.1698,9.8229,50.1832,0.0096,-0.0162,-0.0552,132.67
18:42:41:979,0.474,0.1252,9.7001,50.3397,0.0261,-0.0183,-0.0696,132.73
18:42:42:001,0.4192,0.0043,9.7147,50.3359,0.0171,-0.0231,-0.0765,132.8
18:42:42:019,0.2836,-0.1149,9.8896,50.2903,0.0352,0.0019,-0.0536,132.88
18:42:42:039,0.2352,-0.1667,9.7377,50.3727,0.0671,0.0445,-0.0089,132.97
18:42:42:059,0.2191,-0.0797,9.3372,50.5031,0.057,0.0951,0.0517,133.03
