Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
18:27:03:561,-0.1371,1.2295,9.6453,71.1608,0.2127,-0.2442,0.0092,26.09
18:27:03:580,0.0571,1.2758,9.6146,71.8201,0.2803,-0.3735,-0.0184,26.09
18:27:03:600,0.1632,1.2554,9.5304,71.9366,0.285,-0.4108,-0.0488,71.32
18:27:03:620,0.1698,1.1867,9.5012,72.1095,0.2254,-0.3517,-0.0578,71.32
18:27:03:639,0.1775,1.2081,9.5478,72.0503,0.127,-0.208,-0.0509,71.35
18:27:03:660,0.0976,1.1557,9.4834,72.1463,0.0306,-0.0376,-0.0291,71.47
18:27:03:679,-0.0101,1.1049,9.3645,72.2365,-0.0216,0.0135,0.0151,71.57
18:27:03:699,0.0489,1.1807,9.4153,72.2524,-0.0114,-0.0515,0.0545,71.63
18:27:03:719,0.2576,1.2976,9.5513,72.5069,0.0428,-0.0978,0.0534,71.65
18:27:03:739,0.3347,1.3474,9.4474,72.713,0.087,-0.1004,0.0225,71.65
18:27:03:759,0.3856,1.3564,9.1321,72.7147,0.0609,-0.101,-0.0035,71.65
18:27:03:779,0.4463,1.3614,9.1734,72.7094,-0.0109,-0.0632,-0.0286,71.64
18:27:03:808,0.3972,1.345,9.3371,72.6562,-0.0482,-0.0291,-0.0493,71.66
18:27:03:820,0.3387,1.3026,9.404,72.8045,-0.0418,-0.0211,-0.0509,71.72
18:27:03:839,0.3504,1.3191,9.4938,72.8045,-0.0231,-0.0387,-0.053,71.81
18:27:03:859,0.4032,1.2724,9.4434,72.7759,-0.0077,-0.0318,-0.0664,71.9
18:27:03:881,0.3569,1.2648,9.4112,72.7101,-0.0418,-0.0413,-0.0813,71.99
18:27:03:900,0.309,1.2099,9.5901,72.6162,-0.0503,-0.0195,-0.0855,72.09
18:27:03:920,0.1934,1.1809,9.5221,72.6694,-0.0636,0.0321,-0.0536,72.2
18:27:03:939,0.1797,1.2719,9.4659,72.5376,-0.0737,0.0065,-0.0195,72.31
18:27:03:959,0.2827,1.3171,9.6008,72.5911,-0.0498,-0.027,-0.0264,72.37
18:27:03:980,0.3022,1.2909,9.5249,72.5767,-0.053,-0.0382,-0.0296,72.4
18:27:03:999,0.2874,1.2687,9.7423,72.4615,-0.0572,-0.0222,-0.0248,72.43
18:27:04:020,0.2873,1.1781,9.9188,72.5562,-0.0242,0.0215,-0.0243,72.47
18:27:04:040,0.235,1.2076,9.7713,72.5673,0.0088,0.0465,-0.0121,72.51
18:27:04:059,0.2196,1.2715,9.5583,72.4268,0.0168,0.0736,-0.0003,72.53
18:27:04:079,0.2485,1.3388,9.3055,72.3344,-0.0183,0.0571,-0.0046,72.53
18:27:04:099,0.2182,1.3068,9.3524,72.3955,-0.0455,-0.0115,-0.0089,72.52
18:27:04:121,0.2526,1.2532,9.6542,72.3297,-0.0199,-0.0339,0.0018,72.52
18:27:04:140,0.2629,1.26,9.736,72.2044,0.0226,-0.0099,0.0209,72.54
18:27:04:159,0.3112,1.2958,9.584,72.2298,0.0402,0.0055,0.039,72.55
18:27:04:179,0.52,1.3503,9.4435,72.3173,0.0168,0.0039,0.0443,72.54
18:27:04:200,0.7023,1.3596,9.4792,72.0763,-0.021,0.0044,0.0082,72.5
18:27:04:220,0.6519,1.1986,9.5662,72.1386,-0.0412,0.0087,-0.019,72.44
18:27:04:239,0.6414,1.1271,9.5852,72.3656,-0.0226,0.0124,-0.0089,72.44
18:27:04:260,0.6953,1.1484,9.4281,72.4331,0.0098,-0.0121,0.0119,72.47
18:27:04:280,0.7822,1.2122,9.2696,72.4506,0.0247,-0.036,0.0262,72.47
18:27:04:299,0.8428,1.3388,9.1993,72.4821,0.0093,-0.0211,0.0369,72.45
18:27:04:320,0.9173,1.5033,9.1402,72.5436,-0.0061,0.0087,0.046,72.41
18:27:04:339,1.0109,1.6784,9.1332,72.6086,-0.0231,-0.0083,0.0188,72.36
18:27:04:359,1.0173,1.8223,9.2597,72.507,-0.0135,-0.0286,-0.0259,72.28
18:27:04:380,0.8683,1.789,9.4252,72.6957,0.0248,-0.0956,-0.0802,72.23
18:27:04:400,0.7724,1.6008,9.6967,72.7094,0.1243,-0.1872,-0.1127,72.23
18:27:04:419,0.2707,0.8016,10.0439,72.7679,0.1919,-0.167,0.0273,72.31
18:27:04:439,0.4684,1.6019,10.6176,72.7822,0.3511,-0.003,0.2993,72.44
18:27:04:459,1.7698,2.1231,10.2604,72.8078,0.6241,0.0034,0.1343,72.41
18:27:04:479,1.5762,2.6982,9.1202,72.7519,0.9393,-0.2852,-0.209,72.04
18:27:04:499,0.8982,2.5522,8.5921,73.046,1.1309,-0.5604,-0.5055,71.85
18:27:04:520,-0.0313,1.9407,8.7606,73.0553,1.1336,-0.5561,-0.5518,72.1
18:27:04:540,-0.1924,1.5933,8.3248,73.3039,0.9159,-0.217,-0.4411,72.76
18:27:04:561,-0.4947,1.8635,7.2972,73.5602,0.07,0.3233,-0.3064,73.5
18:27:04:579,-1.1207,2.1524,8.6913,73.7304,-0.8365,1.2352,-0.1435,74.03
18:27:04:599,-2.3944,1.4682,10.3775,73.6301,-1.2006,1.9016,0.1817,74.28
18:27:04:619,-2.7502,0.4874,10.6323,73.3792,-1.1698,0.624,0.9286,74.11
18:27:04:640,-0.1288,1.5008,11.9983,73.2545,-0.2238,-0.1994,1.0632,73.44
18:27:04:659,1.0874,3.1299,10.1925,73.2494,0.2334,-1.2758,0.5011,72.26
18:27:04:679,0.804,3.0371,9.7327,72.9033,-0.0407,-1.1113,-0.0845,71.11
18:27:04:700,-0.3595,1.9111,9.1951,72.8265,-0.5289,0.178,0.0736,70.82
18:27:04:719,0.2117,2.5454,9.605,72.7228,-0.7663,0.6389,0.1226,71.15
18:27:04:740,1.9066,3.1387,11.3159,72.4603,-0.2707,-0.0201,-0.1664,71.03
18:27:04:760,2.2351,2.798,10.474,72.427,0.4661,-0.7185,-0.7083,70.77
18:27:04:780,0.8307,2.0721,8.4523,72.3911,0.712,-1.0895,-1.0458,70.95
18:27:04:801,-1.1753,2.0332,7.4564,72.714,0.5347,-1.2295,-0.8819,71.87
18:27:04:820,-2.6037,2.605,7.7998,73.0849,0.2089,-0.8872,-0.3405,73.26
18:27:04:839,-2.328,2.6048,8.6579,73.3277,-0.2691,-0.0099,0.2743,74.51
18:27:04:859,-0.4983,1.3487,8.6203,73.6918,-0.5134,0.3142,0.8396,75.09
18:27:04:880,0.6719,2.4295,8.9992,73.9614,-0.457,0.0215,0.953,74.78
