Time,Cell_Type,Cell_ID,Cell_RSSI
19:05,"['Lte', 'Lte']","[296, 117]","[-66, -86]"
19:05,['Lte'],[296],[-62]
19:05,['Lte'],[296],[-64]
19:05,['Lte'],[296],[-65]
19:06,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[296, 117, 178, 172, 176]","[-59, -80, -126, -127, -128]"
19:06,['Lte'],[296],[-62]
19:06,['Lte'],[296],[-64]
19:06,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[296, 117, 132, 176, 176, 172, 172]","[-63, -80, -117, -120, -123, -123, -123]"
19:06,"['Lte', 'Lte']","[296, 117]","[-68, -88]"
19:06,"['Lte', 'Lte']","[296, 117]","[-68, -81]"
19:06,['Lte'],[296],[-65]
19:06,"['Lte', 'Lte']","[296, 117]","[-76, -94]"
19:06,"['Lte', 'Lte']","[296, 117]","[-71, -92]"
19:06,"['Lte', 'Lte']","[296, 117]","[-69, -91]"
19:06,"['Lte', 'Lte']","[296, 117]","[-73, -94]"
19:06,"['Lte', 'Lte']","[296, 117]","[-72, -93]"
19:06,"['Lte', 'Lte']","[296, 117]","[-69, -91]"
19:06,"['Lte', 'Lte']","[296, 117]","[-79, -104]"
19:06,"['Lte', 'Lte']","[296, 117]","[-68, -87]"
19:06,['Lte'],[296],[-75]
19:06,['Lte'],[296],[-78]
19:06,"['Lte', 'Lte']","[296, 298]","[-76, -86]"
19:06,"['Lte', 'Lte']","[296, 298]","[-73, -91]"
19:06,"['Lte', 'Lte']","[296, 298]","[-76, -92]"
19:06,"['Lte', 'Lte']","[296, 298]","[-71, -88]"
19:06,"['Lte', 'Lte']","[296, 298]","[-75, -94]"
19:06,"['Lte', 'Lte']","[296, 298]","[-79, -95]"
19:06,"['Lte', 'Lte']","[296, 298]","[-76, -91]"
19:06,"['Lte', 'Lte']","[296, 298]","[-81, -93]"
19:06,"['Lte', 'Lte']","[296, 298]","[-86, -88]"
19:06,"['Lte', 'Lte']","[296, 298]","[-86, -81]"
19:06,"['Lte', 'Lte']","[296, 298]","[-87, -83]"
19:06,"['Lte', 'Lte']","[296, 298]","[-82, -89]"
19:07,"['Lte', 'Lte']","[296, 298]","[-76, -86]"
19:07,"['Lte', 'Lte']","[296, 298]","[-81, -91]"
19:07,"['Lte', 'Lte']","[296, 298]","[-82, -91]"
19:07,"['Lte', 'Lte']","[296, 298]","[-70, -92]"
19:07,"['Lte', 'Lte']","[296, 298]","[-77, -87]"
19:07,"['Lte', 'Lte']","[296, 298]","[-81, -87]"
19:07,"['Lte', 'Lte']","[296, 298]","[-83, -82]"
19:07,"['Lte', 'Lte']","[296, 298]","[-84, -83]"
19:07,"['Lte', 'Lte']","[296, 298]","[-81, -70]"
19:07,"['Lte', 'Lte']","[298, 296]","[-80, -82]"
19:07,"['Lte', 'Lte']","[298, 296]","[-82, -83]"
19:07,"['Lte', 'Lte']","[298, 296]","[-80, -82]"
19:07,"['Lte', 'Lte']","[298, 296]","[-89, -87]"
19:07,"['Lte', 'Lte']","[298, 296]","[-92, -80]"
19:07,"['Lte', 'Lte']","[298, 296]","[-85, -88]"
19:07,"['Lte', 'Lte']","[298, 296]","[-88, -88]"
19:07,"['Lte', 'Lte', 'Lte']","[298, 296, 460]","[-88, -91, -98]"
19:07,"['Lte', 'Lte', 'Lte']","[298, 296, 460]","[-97, -94, -107]"
19:07,"['Lte', 'Lte', 'Lte']","[298, 296, 460]","[-93, -86, -102]"
19:07,"['Lte', 'Lte']","[296, 298]","[-86, -94]"
19:07,"['Lte', 'Lte']","[296, 298]","[-88, -99]"
19:07,"['Lte', 'Lte']","[296, 298]","[-86, -95]"
19:07,"['Lte', 'Lte']","[296, 298]","[-99, -101]"
19:07,"['Lte', 'Lte', 'Lte']","[296, 298, 257]","[-95, -98, -110]"
19:07,"['Lte', 'Lte', 'Lte']","[296, 298, 257]","[-100, -98, -112]"
19:07,"['Lte', 'Lte', 'Lte']","[296, 298, 257]","[-100, -102, -105]"
19:07,"['Lte', 'Lte', 'Lte', 'Lte']","[296, 298, 257, 297]","[-90, -101, -105, -105]"
19:07,"['Lte', 'Lte', 'Lte', 'Lte']","[296, 257, 298, 297]","[-98, -101, -106, -107]"
19:07,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[296, 297, 257, 298, 259]","[-99, -104, -105, -108, -111]"
19:08,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[296, 257, 297, 298, 259]","[-95, -100, -106, -108, -113]"
19:08,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[296, 257, 297, 298, 259]","[-85, -96, -101, -102, -106]"
19:08,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[296, 297, 257, 298, 259]","[-84, -95, -96, -101, -102]"
19:08,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[296, 297, 298, 259, 257]","[-86, -96, -97, -98, -99]"
19:08,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[296, 297, 298, 257, 259]","[-84, -95, -96, -96, -96]"
19:08,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[296, 257, 297, 259, 298]","[-88, -100, -102, -108, -109]"
19:08,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[296, 257, 297, 259, 298]","[-82, -97, -101, -103, -114]"
19:08,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[296, 257, 297, 259, 298]","[-83, -97, -97, -104, -111]"
19:08,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[296, 257, 259, 297, 298]","[-78, -95, -96, -101, -121]"
19:08,"['Lte', 'Lte', 'Lte', 'Lte']","[296, 257, 297, 298]","[-84, -98, -99, -101]"
19:08,"['Lte', 'Lte', 'Lte', 'Lte']","[296, 257, 297, 298]","[-92, -105, -107, -140]"
19:08,"['Lte', 'Lte', 'Lte', 'Lte']","[296, 257, 297, 298]","[-88, -103, -103, -107]"
19:08,"['Lte', 'Lte', 'Lte', 'Lte']","[296, 257, 298, 297]","[-88, -103, -108, -109]"
19:08,"['Lte', 'Lte', 'Lte', 'Lte']","[296, 257, 297, 298]","[-81, -95, -95, -140]"
19:08,"['Lte', 'Lte', 'Lte', 'Lte']","[296, 257, 297, 298]","[-83, -96, -107, -140]"
19:08,"['Lte', 'Lte', 'Lte', 'Lte']","[296, 297, 257, 298]","[-86, -95, -100, -140]"
19:08,"['Lte', 'Lte']","[296, 257]","[-82, -97]"
19:08,"['Lte', 'Lte']","[296, 257]","[-85, -102]"
19:08,"['Lte', 'Lte']","[296, 257]","[-81, -96]"
19:08,"['Lte', 'Lte']","[296, 257]","[-81, -96]"
19:08,"['Lte', 'Lte']","[296, 257]","[-83, -98]"
19:08,"['Lte', 'Lte']","[296, 257]","[-91, -104]"
19:08,"['Lte', 'Lte']","[296, 257]","[-89, -102]"
19:08,"['Lte', 'Lte']","[296, 257]","[-93, -105]"
19:08,"['Lte', 'Lte']","[296, 257]","[-97, -106]"
19:08,"['Lte', 'Lte']","[297, 296]","[-82, -94]"
19:08,"['Lte', 'Lte']","[297, 296]","[-91, -92]"
19:08,"['Lte', 'Lte', 'Lte']","[297, 296, 295]","[-82, -91, -114]"
19:08,"['Lte', 'Lte', 'Lte']","[297, 296, 295]","[-83, -91, -106]"
19:09,"['Lte', 'Lte', 'Lte']","[297, 296, 295]","[-78, -90, -109]"
19:09,"['Lte', 'Lte', 'Lte']","[297, 296, 295]","[-81, -96, -109]"
19:09,"['Lte', 'Lte', 'Lte']","[297, 296, 295]","[-83, -102, -140]"
19:09,"['Lte', 'Lte', 'Lte']","[297, 295, 296]","[-89, -108, -140]"
19:09,"['Lte', 'Lte', 'Lte']","[297, 295, 296]","[-78, -102, -109]"
19:09,"['Lte', 'Lte', 'Lte']","[297, 295, 296]","[-82, -99, -100]"
19:09,"['Lte', 'Lte', 'Lte']","[297, 296, 295]","[-84, -104, -106]"
