Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
18:38:01:040,0.4884,0.8452,10.0452,81.0101,0.1404,-0.1584,0.0055,212.83
18:38:01:060,0.5354,0.942,9.895,81.0481,0.2575,-0.1456,0.0076,212.83
18:38:01:080,0.455,0.9393,9.5822,80.9204,0.3033,-0.1456,0.0156,72.11
18:38:01:101,0.4964,1.0508,9.3591,80.8095,0.2666,-0.1169,0.0284,72.16
18:38:01:119,0.6053,1.1745,9.3535,80.7552,0.1681,-0.0471,0.0119,72.23
18:38:01:140,0.6361,1.2093,9.4728,80.7424,0.0978,0.0476,-0.0163,72.26
18:38:01:159,0.4926,1.1299,9.3778,80.7443,0.0909,0.0934,-0.0307,72.32
18:38:01:180,0.4153,1.1081,9.2559,80.8953,0.1042,0.0849,-0.0185,72.38
18:38:01:199,0.5203,1.2724,9.4084,80.9396,0.1399,0.1099,-0.028,72.45
18:38:01:220,0.4794,1.3277,9.4092,80.9214,0.1745,0.1663,-0.0744,72.47
18:38:01:240,0.1031,1.071,9.3686,81.0222,0.175,0.2494,-0.0754,72.52
18:38:01:260,-0.574,1.0541,9.2571,80.9967,0.1063,0.4303,0.1588,72.66
18:38:01:280,-0.2898,1.4676,9.0771,81.0301,0.0398,0.5671,0.2807,72.81
18:38:01:300,-0.3881,1.8948,8.9763,80.7955,-0.0145,0.5687,0.3131,72.62
18:38:01:319,-0.339,2.1731,9.3057,80.6939,-0.0443,0.4676,0.2919,72.24
18:38:01:340,0.0944,2.3086,9.7869,80.4109,-0.0374,0.3798,0.1338,71.78
18:38:01:360,0.0394,2.1982,9.948,80.0201,-0.0432,0.3638,-0.0754,71.32
18:38:01:382,-0.4851,1.9172,9.6375,79.8939,-0.0523,0.3153,-0.1659,70.99
18:38:01:401,-1.0946,1.6276,9.2819,79.5948,-0.0917,0.2094,-0.1457,70.91
18:38:01:419,-1.5042,1.4929,9.3223,79.3005,-0.1481,0.0987,-0.0595,70.98
18:38:01:441,-1.6677,1.3522,9.5365,79.1298,-0.1476,-0.0014,0.0592,71.09
18:38:01:461,-1.426,1.3076,9.6866,78.8752,-0.1013,-0.0823,0.1774,71.15
18:38:01:481,-0.8715,1.4511,9.7625,79.0307,-0.0704,-0.1446,0.1971,71.12
18:38:01:501,-0.5797,1.4994,9.924,78.7944,-0.0592,-0.1584,0.1183,70.98
18:38:01:521,-0.6985,1.2383,9.9864,78.7642,-0.023,-0.0966,0.0763,70.82
18:38:01:541,-0.7621,1.1102,9.6369,79.0005,0.0291,-0.0003,0.1359,70.76
18:38:01:561,-0.4702,1.4163,9.1476,78.9421,0.0739,-0.0386,0.1641,70.76
18:38:01:581,0.0032,1.7453,9.0605,79.0314,0.117,-0.1493,0.0736,70.65
18:38:01:601,-0.0636,1.7642,9.3479,78.9504,0.1974,-0.202,-0.0579,70.5
18:38:01:620,-0.4881,1.5774,9.3123,79.052,0.2586,-0.135,-0.1505,70.46
18:38:01:640,-1.077,1.2909,8.7991,79.1829,0.1431,0.0487,-0.1196,70.58
18:38:01:660,-1.4458,1.3911,8.7782,79.0709,-0.0624,0.1445,-0.0206,70.8
18:38:01:680,-1.0159,1.7149,9.4962,79.2301,-0.1582,0.4128,-0.0174,70.96
18:38:01:701,-1.176,1.5467,9.7825,79.3047,-0.0986,0.5842,0.0167,70.99
18:38:01:719,-1.1092,2.1119,9.4924,79.1159,0.0771,0.515,0.0475,70.96
18:38:01:741,-0.7919,2.4125,9.1098,78.9007,0.3225,0.2201,-0.0664,70.86
18:38:01:760,-0.5534,2.836,8.9633,78.6406,0.3464,0.1269,-0.2724,70.72
18:38:01:781,-0.2038,3.1954,8.9669,78.4336,0.2879,0.169,-0.5199,70.74
18:38:01:799,-0.7477,3.1166,9.0819,78.4614,0.0824,0.2462,-0.6163,70.99
18:38:01:819,-1.4647,2.7477,9.662,78.1004,-0.0975,0.4841,-0.4651,71.5
18:38:01:840,-1.7615,2.5904,9.0868,77.8018,-0.2141,0.5102,-0.1079,72.09
18:38:01:860,-1.0465,1.6394,8.3593,77.6789,-0.3291,0.8179,-0.0249,72.46
18:38:01:880,-1.3224,1.4212,8.3362,77.5432,-0.451,1.1761,-0.1074,72.43
18:38:01:900,-1.8227,2.3466,9.1401,77.1427,-0.4084,0.6614,-0.1446,72.25
18:38:01:920,-1.6186,2.6543,9.8506,76.8228,-0.1258,-0.0514,-0.1175,72.09
18:38:01:939,-0.8462,1.9413,9.322,76.5836,0.0771,-0.5709,-0.2357,72.07
18:38:01:959,-1.0006,1.0191,9.4996,76.594,-0.0533,-0.7024,-0.3347,72.16
18:38:01:979,-1.6658,0.2452,10.1023,76.2437,-0.2493,-0.2074,-0.1856,72.5
18:38:02:000,-1.6722,-0.4104,10.2174,75.9952,-0.4686,0.4144,-0.1505,72.99
18:38:02:019,-2.4268,-0.0264,10.5097,75.9588,-0.394,0.6933,-0.1803,73.24
18:38:02:039,-1.9954,0.9778,9.6193,75.6743,-0.0933,-0.135,-0.0536,73.35
18:38:02:059,-0.7148,2.0065,9.4603,75.4214,0.2043,-1.6377,-0.2559,73.46
18:38:02:081,-0.0911,1.9174,10.5778,75.5478,0.397,-2.9345,-0.4853,73.55
18:38:02:100,-0.736,0.9631,11.8464,75.8641,0.5077,-2.8828,-0.4108,74.12
18:38:02:119,-0.3289,-0.0973,11.943,76.5488,0.0797,-1.478,-0.3017,75.17
18:38:02:139,0.4991,0.0407,11.5334,77.0995,-0.179,-0.1765,-0.1979,76.15
18:38:02:159,0.6853,0.8983,10.4439,77.54,-0.0826,-0.3516,-0.241,76.77
18:38:02:181,0.7975,0.9584,9.6119,78.1927,0.1106,-0.9739,-0.3022,77.04
18:38:02:200,1.0055,0.7833,9.8354,78.8375,0.2703,-1.1182,-0.2713,77.39
18:38:02:220,1.0756,0.4826,9.918,79.7301,0.4002,-0.695,-0.1713,77.92
18:38:02:239,1.272,0.8163,8.5074,80.4374,0.3033,-0.4246,-0.0882,78.44
18:38:02:259,1.5637,1.3289,8.6024,81.0211,0.051,-0.1637,-0.0823,78.78
18:38:02:279,1.2676,0.9364,8.8451,79.7626,-0.0454,-0.1467,-0.0568,78.97
18:38:02:300,0.9329,0.2962,9.3573,78.1609,0.0605,-0.5683,0.1678,79.11
18:38:02:319,1.2977,0.524,9.2043,76.4921,0.1846,-0.9398,0.4143,79.22
18:38:02:339,1.5976,1.3692,8.6782,75.1515,0.1053,-0.7509,0.4271,79.15
18:38:02:360,1.5191,1.496,8.1911,73.663,-0.1449,-0.2824,0.3674,78.88
18:38:02:380,1.5381,1.5004,7.5183,71.9688,-0.4334,-0.1078,0.3722,78.55
18:38:02:400,2.0308,1.4276,8.1161,70.1942,-0.5825,-0.1467,0.3627,78.19
18:38:02:419,2.405,1.0166,9.3033,68.6676,-0.4159,-0.2484,0.3323,77.79
18:38:02:439,2.1937,1.5581,10.1542,67.0766,-0.0006,-0.0929,0.2801,77.41
18:38:02:459,1.9267,2.0926,9.2975,67.1737,0.2644,0.417,0.1055,77.07
18:38:02:480,1.8327,2.2473,7.6587,67.3205,0.2043,0.6071,-0.0616,76.76
18:38:02:500,1.4173,1.9252,7.4754,67.2978,0.0041,0.6108,-0.1106,76.58
18:38:02:519,1.1634,1.7733,7.8223,67.1495,-0.1571,0.6348,-0.035,76.55
18:38:02:540,1.3718,1.9686,8.5126,66.9698,-0.1694,0.5522,0.0156,76.57
