Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
18:47:18:258,0.2947,0.0419,9.6291,67.8965,0.0379,-0.1237,-0.1473,222.69
18:47:18:279,0.3436,0.0611,9.7315,67.5279,0.0517,-0.1056,-0.126,222.69
18:47:18:299,0.3414,0.1117,9.6731,67.2869,0.0555,-0.0417,-0.0898,69.65
18:47:18:320,0.4362,0.2525,9.4686,67.3019,0.047,-0.0092,-0.0702,70.11
18:47:18:339,0.4979,0.3521,9.4498,67.5622,0.0448,-0.0273,-0.0829,70.2
18:47:18:360,0.5156,0.4149,9.488,67.6038,0.0629,-0.0406,-0.1021,70.25
18:47:18:380,0.4064,0.4128,9.5516,67.4435,0.0848,-0.071,-0.1271,70.33
18:47:18:399,0.2306,0.2421,9.6299,67.3904,0.0922,-0.087,-0.1324,70.34
18:47:18:419,0.0895,0.1526,9.783,67.4595,0.0879,-0.1216,-0.1074,70.39
18:47:18:439,0.061,0.0971,10.1031,67.4134,0.1039,-0.1487,-0.0898,70.48
18:47:18:459,0.0125,0.0579,10.393,67.4412,0.1646,-0.0997,-0.0686,70.58
18:47:18:480,-0.0861,0.063,10.1111,67.478,0.2349,0.0003,-0.018,70.75
18:47:18:499,-0.1124,0.2118,9.5227,67.513,0.2418,0.0839,0.0405,70.95
18:47:18:519,-0.1724,0.4031,9.078,67.413,0.1944,0.0594,0.0666,71.18
18:47:18:539,-0.1542,0.5171,9.0759,67.4298,0.13,-0.0492,0.0517,71.53
18:47:18:559,-0.1075,0.4934,9.2062,67.6817,0.0991,-0.1705,0.0022,71.49
18:47:18:579,-0.0898,0.3888,9.3764,67.7463,0.1193,-0.3345,-0.0356,71.45
18:47:18:600,0.0118,0.2675,9.5953,67.8292,0.1609,-0.3936,-0.0574,71.48
18:47:18:620,0.1237,0.2256,9.8071,67.7874,0.1811,-0.2749,-0.0691,71.56
18:47:18:640,0.384,0.1625,9.6052,67.8543,0.146,-0.1274,-0.1064,71.69
18:47:18:660,0.1435,0.3339,9.4355,67.9241,0.0752,0.0488,-0.1122,71.85
18:47:18:680,0.0577,0.3423,9.2968,67.9698,0.0187,0.0413,-0.1282,72.04
18:47:18:701,-0.0702,0.2852,9.4832,67.9431,0.0012,-0.1221,-0.1532,72.23
18:47:18:719,-0.1827,0.1163,9.7465,68.0283,-0.0068,-0.1407,-0.1319,72.45
18:47:18:739,-0.1338,-0.1523,10.057,68.1384,-0.0558,0.0754,0.0155,72.72
18:47:18:759,0.1201,0.2555,10.1233,68.0401,-0.0776,0.3463,0.1412,73
18:47:18:779,0.4176,0.701,9.9245,68.0563,-0.0574,0.4038,0.1097,73.1
18:47:18:799,0.334,0.9099,9.5995,67.984,0.0156,0.1334,0.0315,73.02
18:47:18:819,0.2534,0.9139,9.3774,67.9445,0.047,-0.2035,-0.0286,72.94
18:47:18:839,0.3919,0.5816,9.4209,68.0769,0.0097,-0.3499,-0.0494,72.93
18:47:18:860,0.4406,0.3966,9.552,68.1023,-0.0888,-0.2679,0.0012,73
18:47:18:879,0.4827,0.3344,9.6067,68.1652,-0.2532,-0.0257,0.0725,73.09
18:47:18:899,0.5429,0.3298,9.6363,68.0954,-0.4241,0.1382,0.0948,73.12
18:47:18:920,0.4848,0.3571,9.9014,67.9427,-0.4726,0.0924,0.0933,73.05
18:47:18:939,0.4894,0.2603,10.2158,68.0521,-0.3256,0.028,0.1076,72.96
18:47:18:959,0.5975,0.2033,10.2038,68.1346,-0.0483,-0.0289,0.1007,72.86
18:47:18:979,0.843,0.4351,9.6427,68.3724,0.2051,-0.0737,0.0491,72.73
18:47:19:001,1.1318,0.7,8.9206,68.4422,0.2748,-0.1732,-0.0734,72.6
18:47:19:019,1.2118,0.7407,8.6643,68.3969,0.1843,-0.31,-0.2261,72.52
18:47:19:039,0.7615,0.3858,9.5169,68.4812,0.0879,-0.2584,-0.2826,72.58
18:47:19:059,0.4237,0.0746,10.2295,68.6832,0.1412,0.0631,-0.1878,72.82
18:47:19:079,0.2534,0.1476,10.0551,68.7773,0.2264,0.2452,-0.0526,73.13
