Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
18:56:45:978,1.0026,0.445,9.8346,67.2134,0.2402,-0.1333,-0.0494,224.81
18:56:45:998,0.8861,0.416,9.5352,67.3497,0.2242,-0.063,-0.0616,224.81
18:56:46:019,0.8334,0.4476,9.256,67.0136,0.1556,-0.0577,-0.0638,72.32
18:56:46:039,0.7593,0.4942,9.3299,67.0378,0.0661,-0.0369,-0.0659,72.21
18:56:46:060,0.731,0.4999,9.4517,66.8336,0.006,0.0073,-0.0643,72.23
18:56:46:081,0.695,0.4915,9.618,66.8349,-0.0089,0.0243,-0.0553,72.3
18:56:46:100,0.648,0.5389,9.6095,66.8848,0.0102,0.0136,-0.0462,72.39
18:56:46:119,0.6657,0.5812,9.5413,67.0072,0.022,0.0057,-0.0563,72.49
18:56:46:140,0.5926,0.5839,9.4758,67.0072,0.0001,-0.0023,-0.06,72.56
18:56:46:161,0.5489,0.5484,9.6302,67.0799,-0.0227,0.0078,-0.0531,72.64
18:56:46:179,0.5334,0.549,9.8327,67.0547,-0.0121,0.0514,-0.0414,72.71
18:56:46:200,0.4781,0.5682,9.8052,67.0547,0.0193,0.0727,-0.0377,72.93
18:56:46:219,0.4633,0.5494,9.7129,66.9158,0.056,0.0679,-0.026,73.07
18:56:46:239,0.4908,0.5762,9.5144,67.0327,0.0757,0.052,-0.0121,73.18
18:56:46:260,0.5459,0.6325,9.4537,66.9099,0.0672,0.0206,-0.0206,73.21
18:56:46:280,0.5871,0.6088,9.5406,66.7623,0.0645,0.0323,-0.0228,73.22
18:56:46:300,0.6562,0.6038,9.4912,66.5176,0.0619,0.0381,-0.0324,73.22
18:56:46:320,0.6471,0.5815,9.4402,66.5039,0.0427,0.044,-0.0398,73.22
18:56:46:340,0.5825,0.551,9.3985,66.2935,0.0241,0.0456,-0.0425,73.25
18:56:46:360,0.5003,0.5481,9.2918,66.3056,0.0092,0.0259,-0.0281,73.29
18:56:46:379,0.5541,0.6104,9.294,66.3206,-0.0137,-0.0177,-0.0153,73.33
18:56:46:399,0.6089,0.6222,9.462,66.5433,-0.018,-0.038,-0.0116,73.36
18:56:46:420,0.6075,0.6206,9.558,66.4497,-0.0227,-0.0151,0.0022,73.38
18:56:46:439,0.6313,0.7136,9.5818,66.5971,-0.0419,-0.0215,0.0043,73.39
18:56:46:460,0.5967,0.7101,9.8005,66.7046,-0.0504,-0.0082,0.0006,73.39
18:56:46:479,0.6072,0.6964,9.837,66.7403,-0.0392,-0.0044,0.0134,73.38
18:56:46:499,0.6371,0.6523,9.9587,66.6529,-0.0025,0.0136,0.0145,73.38
18:56:46:520,0.6211,0.6607,9.7406,66.4798,0.0422,0.0115,0.0182,73.35
18:56:46:539,0.6805,0.6494,9.668,66.5159,0.0416,0.0147,0.0033,73.33
18:56:46:560,0.579,0.5742,9.6433,66.5735,0.0571,0.0349,0.0086,73.3
18:56:46:579,0.6313,0.5869,9.5185,66.5214,0.0805,0.0397,0.0155,73.29
18:56:46:600,0.668,0.6375,9.2544,66.5084,0.0624,0.0328,0.006,73.26
