Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
19:05:52:958,-0.1584,-0.4148,10.1882,71.8759,0.2204,-0.0652,-0.0579,230.1
19:05:52:979,-0.0758,-0.2842,9.751,71.3863,0.2044,-0.0338,-0.0201,230.1
19:05:53:002,-0.0101,-0.1908,9.4217,71.2679,0.1304,-0.0082,-0.0036,69.17
19:05:53:020,0.1167,-0.0948,9.2209,71.103,0.0591,0.0141,0.0092,69.44
19:05:53:047,0.2329,0.0402,9.1677,71.3279,-0.0005,-0.0119,-0.0121,69.45
19:05:53:060,0.1953,0.0112,9.2358,71.0829,-0.0335,-0.0471,-0.0446,69.39
19:05:53:080,0.0894,-0.0459,9.3236,71.0214,-0.0505,-0.0668,-0.0616,69.4
19:05:53:099,-0.0335,-0.1145,9.4242,71.0098,-0.0638,-0.0827,-0.0584,69.44
19:05:53:119,0.0294,-0.1042,9.6163,70.8688,-0.0505,-0.07,-0.0547,69.49
19:05:53:139,0.0479,-0.1144,9.565,70.6468,-0.0468,-0.0316,-0.068,69.53
19:05:53:159,0.0029,-0.1496,9.5535,70.8441,-0.0463,-0.0535,-0.0707,69.58
19:05:53:180,0.0064,-0.2112,9.6792,70.9217,-0.0319,-0.071,-0.0616,69.66
19:05:53:200,0.0392,-0.2696,9.8636,70.874,0,-0.0598,-0.0398,69.77
19:05:53:221,0.0968,-0.2644,9.9449,70.9221,0.0485,-0.038,-0.0222,69.88
19:05:53:241,0.2243,-0.1928,9.7663,70.9756,0.065,-0.0002,-0.0201,69.99
19:05:53:261,0.3324,-0.1605,9.5048,71.1553,0.049,0.0019,-0.0212,70.03
19:05:53:279,0.4303,-0.1262,9.3506,71.2343,0.0309,-0.0162,-0.0281,70.05
19:05:53:302,0.5131,-0.0825,9.3674,71.1322,0.0288,-0.0396,-0.0355,70.07
19:05:53:319,0.5762,-0.0519,9.4428,71.348,0.0352,-0.0412,-0.0489,70.09
19:05:53:339,0.5219,-0.0641,9.4449,71.2286,0.032,-0.0535,-0.0536,70.1
19:05:53:359,0.4617,-0.0749,9.5758,71.2318,0.032,-0.0524,-0.0451,70.11
19:05:53:379,0.3349,-0.0274,9.5006,71.2981,0.032,-0.0497,-0.0201,70.12
19:05:53:399,0.3427,0.0776,9.4174,71.2051,0.0155,-0.0407,0.0139,70.12
19:05:53:419,0.3706,0.1867,9.3528,71.2939,-0.0218,-0.0423,0.0406,70.09
19:05:53:439,0.389,0.26,9.5201,71.2808,-0.0361,-0.0598,0.0555,70.02
19:05:53:460,0.3855,0.2875,9.7249,71.3361,-0.0058,-0.038,0.0656,69.91
19:05:53:480,0.3664,0.3813,9.6183,71.5907,0.0394,0.0524,0.065,69.78
19:05:53:500,0.1792,0.4294,9.153,71.6088,0.0463,0.078,0.0592,69.62
