Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
18:32:04:078,0.014,1.0683,9.1371,58.0224,-0.0319,-0.0875,-0.093,353.07
18:32:04:100,0.001,0.9977,9.3482,54.9562,-0.1437,-0.0279,-0.0627,353.07
18:32:04:121,0.1024,1.0578,9.3865,54.341,-0.165,-0.0311,-0.0462,131.39
18:32:04:141,0.2749,1.0961,9.3162,54.586,-0.1453,-0.0705,-0.0888,131.56
18:32:04:161,0.2555,1.0302,9.447,54.4867,-0.1378,-0.0961,-0.1399,131.67
18:32:04:182,0.1518,0.8463,9.6897,54.3406,-0.132,-0.0524,-0.1526,131.82
18:32:04:201,-0.1492,0.6426,9.6013,54.0795,-0.1182,-0.0077,-0.1138,131.94
18:32:04:221,-0.3242,0.6556,9.561,53.899,-0.1102,-0.0269,-0.0238,132.06
18:32:04:241,-0.1399,0.7562,9.7972,53.8407,-0.0761,-0.0593,0.0187,132.09
18:32:04:262,-0.0252,0.7536,9.9147,53.798,-0.0255,-0.0583,0.0033,132.09
18:32:04:281,-0.1062,0.7346,9.8269,53.4764,0.0032,-0.0247,0.0113,132.08
18:32:04:301,-0.1761,0.7194,9.6495,53.3573,-0.001,0.0077,0.0363,132.07
18:32:04:321,-0.1647,0.748,9.4713,53.0468,-0.0186,0.0083,0.0752,132.01
18:32:04:342,0.038,0.8783,9.4906,53.0938,-0.0351,-0.0279,0.0896,131.91
18:32:04:361,0.198,0.967,9.61,53.1462,-0.0314,-0.0263,0.0544,131.81
18:32:04:381,0.1252,0.883,9.639,53.2689,-0.0096,-0.0269,0.0315,131.75
18:32:04:401,0.0758,0.7947,9.5128,53.4809,-0.0016,-0.012,0.0411,131.7
18:32:04:422,0.145,0.8425,9.6209,53.4809,-0.009,-0.0226,0.0368,131.64
18:32:04:441,0.1362,0.8026,9.6906,53.4347,0.0069,-0.0008,0.0246,131.58
18:32:04:462,0.0551,0.7482,9.6082,53.5756,0.0218,-0.0066,0.0347,131.54
18:32:04:481,0.0566,0.7772,9.5484,53.8331,0.0256,-0.0103,0.0581,131.48
18:32:04:502,0.146,0.8319,9.5618,54.0772,0.0154,-0.0205,0.0645,131.41
18:32:04:528,0.2063,0.9459,9.5867,54.1249,0.0032,0.0056,0.0656,131.33
18:32:04:542,0.3309,0.989,9.5713,53.9323,-0.0048,-0.0061,0.0576,131.25
18:32:04:561,0.4695,0.8837,9.6835,54.0604,0.0069,-0.0316,0.0156,131.18
18:32:04:581,0.3459,0.6774,9.8176,53.9779,0.0389,-0.0247,-0.0015,131.18
18:32:04:601,0.2166,0.5371,9.7855,54.0005,0.0979,0.0258,0.0406,131.18
18:32:04:621,0.3013,0.6162,9.3228,53.9653,0.1288,0.0828,0.0842,131.14
18:32:04:641,0.5122,0.8032,8.7691,54.1405,0.0708,0.0407,0.0874,131.04
18:32:04:662,0.7552,0.9493,8.7954,54.1523,-0.0165,-0.0135,0.0406,130.95
18:32:04:681,0.6287,0.8697,9.0575,54.1297,-0.0953,-0.0151,-0.002,130.92
18:32:04:701,0.377,0.8035,9.3532,54.1304,-0.1299,-0.0024,0.0305,130.93
18:32:04:721,0.3797,0.9421,9.5983,54.3948,-0.1245,0.0173,0.0778,130.9
18:32:04:741,0.5031,1.1622,9.8037,54.4732,-0.108,0.0333,0.0938,130.82
18:32:04:761,0.4783,1.2976,9.9639,54.6134,-0.0665,0.0407,0.0752,130.72
18:32:04:781,0.3661,1.2201,9.9413,54.7789,-0.0149,0.0434,0.0523,130.63
18:32:04:802,0.2866,1.069,9.7915,54.891,0.0202,0.0791,0.0539,130.58
18:32:04:821,0.2715,1.006,9.5834,54.6374,0.0154,0.1339,0.0597,130.53
18:32:04:841,0.3082,0.9727,9.3568,54.61,-0.0133,0.1552,0.0342,130.46
18:32:04:861,0.1645,0.8279,9.3093,54.66,-0.0197,0.12,-0.0009,130.42
18:32:04:881,-0.0386,0.6053,9.4016,54.5806,0.0202,0.0535,0.0023,130.42
18:32:04:902,-0.1641,0.5846,9.3965,54.5933,0.0665,0.0674,0.0427,130.44
18:32:04:921,-0.1335,0.8306,9.1413,54.6149,0.0378,0.1312,0.0773,130.41
18:32:04:941,-0.083,1.1018,9.0421,54.6852,-0.0495,0.1254,0.0741,130.33
18:32:04:961,-0.1973,1.2537,9.296,54.4138,-0.0963,0.0487,0.0246,130.25
18:32:04:982,-0.3821,1.2187,9.5797,54.4959,-0.1001,-0.0386,-0.0414,130.24
18:32:05:002,-0.6394,1.0028,9.8779,54.6755,-0.1245,-0.087,-0.084,130.32
18:32:05:021,-0.9463,0.6967,10.2629,54.8514,-0.1554,-0.045,-0.06,130.45
18:32:05:041,-1.2573,0.5948,10.1684,54.8926,-0.1756,0.0658,0.0571,130.54
18:32:05:061,-1.303,0.8716,9.5331,54.8595,-0.1762,0.1046,0.2067,130.5
18:32:05:081,-0.9188,1.4122,8.7305,54.7341,-0.2007,-0.0327,0.2833,130.27
18:32:05:101,-0.3666,1.8161,8.408,54.4619,-0.3167,-0.2568,0.221,129.97
18:32:05:121,0.034,1.7877,8.6338,54.3936,-0.5121,-0.4687,0.0613,129.73
18:32:05:142,-0.0811,1.2708,9.6914,54.3849,-0.6239,-0.5778,-0.0291,129.7
18:32:05:161,-0.0427,0.4273,10.6025,54.2454,-0.5914,-0.5666,0.031,129.76
18:32:05:181,-0.369,0.2111,10.771,54.2323,-0.4945,-0.3026,0.2434,129.75
18:32:05:202,-0.3354,0.7023,10.9678,54.1435,-0.2912,0.0471,0.4281,129.48
18:32:05:222,-0.4057,0.7806,10.6331,54.2453,-0.0287,0.4017,0.3962,128.99
18:32:05:241,0.6469,1.3281,9.4954,54.2636,0.1219,0.6188,0.2657,128.54
18:32:05:261,0.5966,1.5312,8.3584,54.6602,0.0793,0.5571,-0.027,128.22
18:32:05:281,0.047,1.4141,8.0171,54.8537,-0.0213,0.1781,-0.2474,128.24
18:32:05:302,-0.3329,1.1057,8.1989,55.1228,-0.0468,-0.1158,-0.3006,128.52
18:32:05:321,-0.4829,1.0104,8.6271,55.413,-0.0553,-0.3505,-0.2453,128.87
18:32:05:341,-0.4029,0.8986,8.9514,55.5137,-0.0654,-0.3633,-0.1585,129.16
18:32:05:361,-0.4147,0.8621,8.9512,55.5502,-0.1416,-0.4085,-0.0771,129.35
18:32:05:382,-0.3882,0.8663,8.944,55.4936,-0.2991,-0.4325,-0.0116,129.45
18:32:05:401,-0.5025,0.5799,10.0714,55.5438,-0.4695,-0.1961,0.1018,129.48
18:32:05:422,-0.2733,0.7255,10.5153,55.6603,-0.4407,0.1669,0.2567,129.37
18:32:05:441,-0.1498,0.9244,10.3966,55.3485,-0.3284,0.2366,0.2806,129.08
18:32:05:462,-0.1649,0.9489,10.3693,55.4026,-0.1756,0.1126,0.2918,128.76
18:32:05:481,-0.1387,0.9873,10.5046,55.3184,-0.0181,0.028,0.3195,128.43
18:32:05:503,-0.0437,0.98,10.6682,55.4007,0.0937,0.0615,0.3403,128.05
18:32:05:522,-0.0258,0.9636,10.5942,55.6748,0.1416,0.1366,0.3882,127.68
18:32:05:542,0.1331,0.8418,10.4037,55.8204,0.1602,0.1861,0.4015,127.22
18:32:05:561,0.4312,0.8036,10.0407,56.0072,0.1272,0.1307,0.386,126.78
18:32:05:581,0.9411,0.5969,10.049,55.9543,0.0176,-0.0423,0.2365,126.34
18:32:05:601,1.1381,0.1705,10.6301,56.1535,-0.0969,-0.1498,-0.0281,126.07
18:32:05:622,0.7097,-0.3737,11.2241,56.4032,-0.1229,-0.0977,-0.2027,126.11
18:32:05:641,0.1691,-0.8017,11.1611,56.7942,-0.0527,0.0301,-0.1745,126.33
18:32:05:661,0.2654,-0.8341,10.508,56.9068,0.0128,-0.0434,-0.0803,126.53
18:32:05:681,0.9201,-0.6012,10.3353,56.9816,0.0192,-0.1945,-0.1212,126.62
18:32:05:702,1.1529,-0.4171,10.5753,57.1352,0.0123,-0.2361,-0.2884,126.77
18:32:05:721,0.8589,-0.6599,10.6607,57.3199,0.0745,-0.1498,-0.3815,127.09
18:32:05:741,0.5502,-0.8483,10.3586,57.3779,0.1916,-0.0258,-0.3336,127.53
18:32:05:761,0.7237,-0.8312,9.6561,57.5724,0.2571,0.0125,-0.2751,127.91
18:32:05:781,1.0235,-0.6857,9.2843,57.5935,0.2092,-0.07,-0.3139,128.23
18:32:05:802,1.0944,-0.6339,9.4764,57.5786,0.1017,-0.202,-0.4188,128.59
18:32:05:821,0.9845,-0.8138,10.0416,57.7303,0.0458,-0.2499,-0.4811,129.07
18:32:05:841,0.7991,-0.8867,10.3343,57.6973,0.0692,-0.2643,-0.464,129.63
18:32:05:861,0.6106,-0.7891,10.285,57.9157,0.1672,-0.219,-0.3837,130.17
18:32:05:881,0.6024,-0.5198,9.6752,57.7036,0.2731,-0.0881,-0.2415,130.62
18:32:05:901,0.8424,-0.0404,8.7384,57.6929,0.296,0.0705,-0.0989,130.89
18:32:05:921,1.121,0.3593,7.9416,57.7318,0.2273,0.135,-0.0568,131
18:32:05:942,1.2639,0.7383,7.4287,57.5908,0.1091,0.12,-0.1212,131.06
