Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
19:01:19:659,-0.407,0.6128,9.5518,46.2247,0.0753,-0.2429,-0.1128,357.34
19:01:19:681,-0.6029,0.4328,9.7188,46.4133,0.071,-0.1588,-0.0452,136.48
19:01:19:702,-0.5377,0.5318,9.6918,46.3254,0.0944,-0.1013,0.0091,136.67
19:01:19:725,-0.4478,0.6478,9.5753,46.5646,0.0923,-0.0741,0.0304,136.68
19:01:19:741,-0.3692,0.7009,9.4889,46.5059,0.0614,-0.0497,0.0437,136.73
19:01:19:761,-0.2998,0.7357,9.4406,46.497,0.0273,-0.0417,0.0544,136.79
19:01:19:782,-0.2159,0.8133,9.4482,46.5941,0.0013,-0.0342,0.057,136.81
19:01:19:801,-0.1286,0.86,9.4592,46.5392,-0.0072,-0.0299,0.0432,136.81
19:01:19:825,-0.0827,0.8409,9.5273,46.5299,-0.0003,-0.0624,0.0198,136.81
19:01:19:841,-0.0876,0.7895,9.6756,46.5824,0.0263,-0.0661,0.0059,136.81
19:01:19:862,-0.0315,0.7832,9.6308,46.5336,0.0364,-0.0614,0.0027,136.85
19:01:19:881,-0.024,0.7789,9.7212,46.4877,0.021,-0.0257,-0.0079,136.89
19:01:19:901,-0.0684,0.7671,9.5766,46.3917,0.0023,0.0254,-0.0058,136.94
19:01:19:924,-0.0874,0.7865,9.5047,46.4763,-0.0237,0.0009,-0.0047,136.96
19:01:19:942,-0.0665,0.7549,9.6191,46.5689,-0.0157,-0.0007,0.0113,136.98
19:01:19:961,0.0847,0.8409,9.5007,46.2924,0.0007,-0.0065,0.0262,136.96
19:01:19:981,0.2762,0.9742,9.4916,46.2132,-0.0072,-0.0236,0.0038,136.92
19:01:20:001,0.3411,0.9595,9.5841,46.1304,-0.0083,0.0158,-0.0334,136.93
19:01:20:023,0.2358,0.9241,9.3835,46.0818,-0.0142,0.0318,-0.0542,136.97
19:01:20:041,0.1798,0.8347,9.3806,46.0394,-0.0376,-0.0034,-0.076,137.02
19:01:20:061,0.0138,0.7313,9.5952,46.0852,-0.0487,-0.0108,-0.059,137.1
19:01:20:081,-0.0349,0.7168,9.6768,46.0925,-0.0392,-0.0028,-0.0324,137.17
19:01:20:102,-0.0558,0.7809,9.6754,46.0021,-0.0376,0.0174,0.0054,137.21
19:01:20:121,0.0349,0.9182,9.576,45.8261,-0.0285,0.0142,0.0251,137.19
19:01:20:143,0.0616,1.0095,9.5742,46.0184,-0.0269,-0.006,0.0139,137.16
19:01:20:161,0.0303,1.0179,9.5706,46.005,-0.0216,0.0068,0.0086,137.14
19:01:20:182,0.0154,1.0419,9.5083,46.0607,-0.028,0.0004,0.0033,137.12
19:01:20:201,-0.0096,1.0165,9.6478,45.7926,-0.0472,-0.0459,-0.018,137.11
19:01:20:226,-0.0639,0.9147,9.9966,45.8064,-0.0498,-0.0528,-0.034,137.13
19:01:20:241,-0.2088,0.7848,10.2159,45.7182,-0.0221,0.0025,-0.0356,137.17
19:01:20:262,-0.3424,0.7276,10.018,45.6281,0.0359,0.1036,-0.0036,137.21
19:01:20:281,-0.4414,0.7751,9.384,45.5087,0.0651,0.1265,0.0171,137.2
19:01:20:301,-0.4963,0.802,9.01,45.6398,0.0428,0.036,0.0065,137.18
19:01:20:325,-0.5115,0.69,9.2095,45.6261,-0.0078,-0.0438,-0.0153,137.18
19:01:20:342,-0.6336,0.4499,9.6514,45.6829,-0.0344,-0.0204,0.0001,137.2
19:01:20:361,-0.7158,0.3162,9.784,45.8548,-0.0227,0.0323,0.0496,137.21
19:01:20:381,-0.6134,0.3662,9.6993,46.1142,0.0119,0.0595,0.1012,137.16
19:01:20:402,-0.3687,0.5509,9.4513,46.2403,0.0327,0.0302,0.1071,137.04
19:01:20:425,-0.127,0.6782,9.3712,46.2894,0.0172,-0.0034,0.0751,136.92
19:01:20:441,-0.0043,0.6762,9.395,46.3251,-0.0237,0.0041,0.0288,136.84
19:01:20:461,-0.0539,0.6097,9.4214,46.6258,-0.0605,0.0403,0.0091,136.8
