Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
14:28:00:874,-0.5913,2.4514,9.7606,51.3475,0.066,-0.2272,-0.0342,219.8438
14:28:00:993,0.1842,1.0415,8.5445,49.9184,0.653,4.3573,0.2248,177.1875
14:28:01:009,-1.5395,-0.5985,5.0492,49.7897,-0.1344,2.2999,0.1814,177.1875
14:28:01:026,-3.0284,-0.0861,9.8758,49.4262,-0.6408,-0.1991,-0.0562,177.1875
14:28:01:045,-3.8163,-0.3281,11.3336,49.3115,-0.6848,-1.0849,-0.1509,177.1875
14:28:01:062,-3.4187,-0.443,11.7479,49.1321,-0.551,-1.0781,0.1057,177.1875
14:28:01:083,-1.4557,-0.2177,11.4341,48.7293,-0.2877,-0.7232,0.3964,177.1875
14:28:01:104,0.2922,0.3544,10.558,48.6403,-0.0165,-0.3647,0.4361,177.1875
14:28:01:122,0.6153,0.6655,9.2076,48.3415,0.1912,-0.1662,0.2199,177.1875
14:28:01:141,0.0574,0.996,8.8439,48.1639,0.1796,-0.1368,-0.0538,177.1875
14:28:01:158,-0.7899,0.8859,9.0209,47.9962,0.0849,-0.1961,-0.2559,177.1875
14:28:01:177,-1.3573,0.8282,10.0481,48.4023,0.0214,-0.2187,-0.3323,177.1875
14:28:01:196,-0.9027,0.8572,10.4647,48.3478,0.1032,-0.1686,-0.325,177.1875
14:28:01:215,-1.0534,0.577,10.1055,48.4091,0.2779,-0.2046,-0.4148,177.1875
14:28:01:236,-1.1276,0.8163,9.7247,48.9908,0.3775,-0.2614,-0.4636,177.1875
14:28:01:256,-1.3406,0.9027,9.4759,49.0628,0.3983,-0.3421,-0.4765,177.1875
14:28:01:275,-1.561,0.9625,9.0281,49.1882,0.3696,-0.4313,-0.4881,177.1875
14:28:01:295,-1.6878,0.8572,8.93,49.5273,0.2364,-0.4685,-0.4636,177.1875
14:28:01:313,-1.9391,0.7014,9.5381,49.9833,0.0452,-0.4545,-0.4111,177.1875
14:28:01:332,-1.8601,0.5578,10.1366,50.0074,-0.0562,-0.4569,-0.339,177.5156
14:28:01:358,-1.5658,0.5841,9.8423,50.3616,-0.0122,-0.5253,-0.2999,177.5312
14:28:01:374,-1.3454,0.8354,9.2845,50.6617,0.0617,-0.6799,-0.2981,177.125
14:28:01:394,-1.561,1.142,9.0951,50.5542,0.0849,-0.8246,-0.3219,177.125
14:28:01:413,-1.4414,1.5108,8.9204,50.8289,0.0806,-0.8332,-0.2834,176.4531
14:28:01:433,-1.1468,1.8482,8.6617,51.1382,0.0281,-0.7379,-0.2236,176.4531
14:28:01:455,-0.8354,2.059,8.633,51.0219,-0.0696,-0.6652,-0.1637,176.8125
14:28:01:473,-0.9721,1.9415,8.7362,51.2203,-0.1881,-0.573,-0.1093,176.8281
14:28:01:495,-0.8019,1.8482,9.2124,51.2839,-0.3091,-0.4001,0.0067,177.5938
14:28:01:513,-0.3712,1.6472,9.6147,51.1533,-0.3873,-0.1747,0.1032,178.5312
14:28:01:534,-0.1005,1.7189,9.926,51.2294,-0.4013,-0.0409,0.113,178.625
14:28:01:557,-0.1699,1.8147,10.139,51.2772,-0.3531,-0.0501,0.0782,179.6719
14:28:01:574,-0.146,1.9558,10.139,51.0695,-0.2547,-0.1069,0.0672,179.7812
14:28:01:595,0.0502,2.0997,9.8949,50.9792,-0.1356,-0.0843,0.1057,180.7656
14:28:01:614,0.1125,2.2289,9.3754,50.9465,-0.0434,0.0727,0.1576,180.875
14:28:01:634,0.1125,2.2026,8.9515,50.5971,-0.036,0.1991,0.2004,181.6406
14:28:01:659,0.3688,2.1404,9.186,50.4547,-0.1289,0.1741,0.2321,181.7188
14:28:01:674,0.5674,1.9944,9.0808,50.2879,-0.1888,0.025,0.2217,182.5156
14:28:01:696,0.9242,2.0877,9.0114,50.0982,-0.2449,-0.2028,0.1967,182.5781
14:28:01:713,0.8596,2.217,9.6697,50.0718,-0.292,-0.3268,0.0867,183.2812
14:28:01:734,0.2058,2.2552,10.0792,49.8495,-0.2236,-0.2358,-0.0305,183.3438
14:28:01:754,-0.1005,2.1954,9.4854,49.5171,-0.1045,-0.0464,-0.0189,183.7812
14:28:01:776,0.1507,1.9295,9.5644,49.3941,-0.1246,0.033,0.0788,183.8281
14:28:01:797,0.1747,1.841,10.4049,48.9393,-0.2822,-0.022,0.1155,183.8281
14:28:01:813,0.2489,1.7836,10.5676,48.8172,-0.2059,0.0971,0.1393,183.8438
14:28:01:833,0.5315,1.9271,9.6482,48.6395,0.0159,0.2737,0.146,183.7188
14:28:01:859,0.7181,1.9801,8.9396,48.3143,0.1045,0.3567,0.1405,183.7031
14:28:01:876,0.5794,2.0351,8.8654,47.8983,0.0483,0.3073,0.077,183.5625
14:28:01:893,0.2584,2.0949,9.1334,47.8234,-0.0342,0.1607,0.0037,183.5625
