Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
18:38:00:548,-0.4621,0.8402,9.9595,59.721,0.1136,0.0519,-0.1075,40.125
18:38:00:566,-0.9314,0.9936,9.8518,59.8152,0.16,0.0189,-0.0806,40.125
18:38:00:588,-1.0175,1.1468,9.8925,59.7166,0.1833,0.0128,-0.0421,40.125
18:38:00:606,-1.1683,1.319,10.1342,59.9629,0.2126,0.0293,-0.0061,40.125
18:38:00:623,-1.3693,1.5275,10.1845,60.178,0.295,0.0049,0.0214,40.125
18:38:00:644,-1.6543,1.5826,9.9212,60.1159,0.4129,-0.1423,0.0495,40.125
18:38:00:662,-1.5323,1.6878,9.9739,60.354,0.471,-0.3476,0.1246,40.125
18:38:00:685,-1.1348,1.8194,9.9691,60.7545,0.4306,-0.3189,0.234,40.125
18:38:00:701,-0.8788,1.9391,9.7487,60.5599,0.314,-0.1057,0.317,40.125
18:38:00:720,-0.6392,2.0327,9.6506,60.6019,0.1484,0.0959,0.3525,40.125
18:38:00:740,-0.3903,2.0614,9.5118,60.7325,-0.0415,0.2193,0.3543,40.125
18:38:00:759,-0.1675,1.9582,9.5285,60.6142,-0.2046,0.179,0.3036,40.125
18:38:00:779,-0.0263,1.8649,9.7487,60.4366,-0.2889,0.0788,0.215,40.125
18:38:00:797,-0.1196,1.7261,10.1629,60.7325,-0.2963,0.1063,0.1338,40.125
18:38:00:820,-0.1986,1.5586,10.2682,60.6549,-0.2199,0.2443,0.0977,40.125
18:38:00:837,-0.0933,1.5802,10.1055,60.3208,-0.0794,0.3128,0.0898,40.125
18:38:00:856,-0.1484,1.6759,9.8037,60.3717,0.0611,0.2657,0.0336,40.125
18:38:00:873,-0.4525,1.7836,9.3921,60.3987,0.1643,0.0928,-0.047,40.2812
18:38:00:893,-0.7038,1.9753,9.1525,60.234,0.1955,-0.0941,-0.08,40.2812
18:38:00:912,-0.8764,2.0997,9.0951,60.3134,0.1313,-0.1075,-0.0513,40.2812
18:38:00:936,-0.9601,2.071,9.1693,60.3711,0.0189,-0.0086,0.0061,40.2812
18:38:00:950,-0.8668,1.9319,9.3969,60.0071,-0.0611,0.0507,0.0611,40.2188
18:38:00:972,-0.8524,1.8218,9.3706,59.992,-0.0831,0.0611,0.0727,40.2188
18:38:00:989,-1.0247,1.7812,9.3132,59.8075,-0.0666,-0.0177,0.0428,39.7188
18:38:01:009,-1.252,1.8673,9.5572,59.9636,-0.0538,-0.0965,0.022,39.7188
18:38:01:030,-1.2377,1.8601,9.4759,60.0477,-0.0159,-0.0825,0.0586,38.875
18:38:01:048,-0.9817,1.9199,9.0879,60.3545,0.0336,-0.058,0.1155,38.8594
18:38:01:067,-0.8067,1.9848,8.918,60.3604,0.0342,-0.0751,0.1295,38.2188
18:38:01:089,-0.6033,2.0638,9.0879,60.4317,-0.0305,-0.0647,0.1228,38.2031
18:38:01:108,-0.5913,2.1643,9.3419,60.5723,-0.1106,0.0055,0.1032,37.8594
18:38:01:129,-0.6703,2.3749,9.859,60.616,-0.1442,0.0525,0.0696,37.8594
18:38:01:147,-0.7804,2.5953,9.9093,60.7279,-0.0721,0.0483,0.0189,37.6094
18:38:01:169,-1.0534,2.7485,10.0696,60.6389,0.0562,-0.0195,-0.0244,37.6094
18:38:01:189,-1.008,2.9638,10.4192,60.5254,0.1704,-0.0214,-0.0067,37.7656
18:38:01:208,-0.6535,3.0093,10.1127,60.29,0.259,0.1008,0.0238,37.7656
18:38:01:227,-0.4406,2.9877,10.1198,60.2202,0.3146,0.179,-0.0073,37.8438
18:38:01:247,-0.419,2.9303,9.8085,60.215,0.4025,0.0751,-0.0599,37.8438
18:38:01:272,-0.6272,2.7245,9.8877,60.1393,0.4478,-0.1625,-0.1038,37.6719
18:38:01:289,-0.6296,2.4156,9.6841,59.9375,0.4148,-0.3237,-0.1558,37.625
18:38:01:308,-0.4789,2.4491,10.0576,59.9738,0.3183,-0.4111,-0.3079,37.6094
18:38:01:329,-0.4956,2.1021,10.8093,59.9623,0.2474,-0.3586,-0.4233,37.4688
18:38:01:348,0.0191,1.9753,9.4998,59.7844,0.2315,-0.1405,-0.3647,37.4375
18:38:01:369,0.4334,2.0279,8.0847,59.4327,0.1448,-0.3598,-0.3793,37.2188
18:38:01:387,-0.1316,1.8984,8.5899,59.2289,-0.0208,-0.7935,-0.5052,37.1875
18:38:01:408,-0.5148,2.1404,10.1222,59.0289,-0.1008,-0.7324,-0.2651,37
18:38:01:428,0.1196,1.9439,10.1222,59.0251,-0.0892,-0.1271,0.2217,36.9688
18:38:01:449,1.0008,1.6065,10.6561,59.1432,-0.1472,0.3378,0.4765,36.9688
18:38:01:469,1.2664,1.2568,11.2977,59.0797,-0.2059,0.6029,0.4905,36.9688
18:38:01:488,1.2879,1.1731,11.123,58.8736,-0.11,0.4972,0.4276,36.9531
18:38:01:508,1.4509,1.4318,10.3735,58.9542,-0.0012,0.0861,0.2694,36.9531
18:38:01:529,1.1539,1.5682,10.0457,59.1856,-0.0238,-0.1747,0.0562,37
18:38:01:553,0.6894,1.7285,9.859,59.2775,-0.0348,0.0299,-0.0928,37.0156
18:38:01:569,-0.0287,1.6376,8.7314,59.2919,0.0171,0.1124,-0.1344,37.3906
18:38:01:588,0.6057,1.5682,9.3036,59.1751,-0.1942,-0.1655,0.0678,37.4844
18:38:01:607,2.2433,1.4821,10.5987,58.8879,-0.2822,-0.2431,0.033,43.125
18:38:01:628,0.8186,1.3454,10.6011,58.7131,-0.1319,0.0605,-0.4349,43.2656
18:38:01:648,-0.4334,1.3884,9.9476,58.661,0.0214,0.3775,-0.4936,44.0938
18:38:01:670,-0.1125,1.6448,9.4041,58.5542,0.0727,0.4978,-0.1179,44.1719
18:38:01:688,0.5243,1.8266,8.7434,58.4127,0.0935,0.5314,0.0489,45.1562
18:38:01:707,0.2827,1.9657,8.2525,58.3913,-0.0018,0.5846,-0.025,45.25
18:38:01:728,0.0766,2.0399,7.9579,58.4619,-0.1607,0.5192,-0.0941,44.4688
18:38:01:748,0.4358,2.1069,7.3211,58.4984,-0.3586,0.171,-0.1136,44.4531
18:38:01:771,0.4238,1.9295,8.8534,58.6159,-0.5858,-0.3518,-0.2187,43.2969
18:38:01:787,0.3568,1.8075,9.2315,58.7817,-0.6432,-0.3824,-0.2914,42.9375
18:38:01:809,0.213,1.6161,10.0648,58.8908,-0.6481,-0.427,-0.3604,42.9375
18:38:01:828,0.0718,1.6854,10.2802,59.1671,-0.4734,-0.2682,-0.3494,43.0938
18:38:01:848,0.2704,1.7907,9.6625,59.1541,-0.2327,0.036,-0.2523,43.0938
18:38:01:868,0.1914,1.9175,8.6713,59.0701,-0.0843,0.3164,-0.2236,43.1719
18:38:01:889,0.0431,1.9825,8.7147,58.9985,-0.1289,0.4233,-0.1808,43.1719
18:38:01:908,-0.2512,1.9896,9.2701,58.8883,-0.2083,0.4062,-0.1155,43.625
18:38:01:929,-0.2922,1.9439,9.7128,58.9037,-0.223,0.3653,-0.0128,43.625
18:38:01:947,-0.012,1.8529,10.0385,58.7544,-0.1741,0.3183,0.0183,44.125
18:38:01:972,-1.13,1.992,11.0034,58.8495,-0.1038,0.4178,-0.036,44.1875
18:38:01:989,-1.8218,1.9343,11.3886,58.6911,0,0.7489,0.1539,44.0312
18:38:02:009,-1.1563,1.9558,10.8595,58.726,0.2193,0.9413,0.4313,44.0156
18:38:02:027,-0.3066,2.1165,9.9284,58.829,0.3531,0.9578,0.5039,44.125
18:38:02:050,-0.7062,1.6591,10.0887,58.6816,0.1747,0.474,0.2126,44.125
18:38:02:072,-1.7285,1.3382,10.0002,58.8706,0.0434,0.3378,0.1228,44.6562
18:38:02:089,-1.9729,1.2544,10.1868,58.7174,-0.1283,0.3195,0.157,44.7188
18:38:02:107,-1.5132,1.2185,10.625,58.745,-0.2706,0.3292,0.2242,45.4531
18:38:02:128,-1.051,1.2281,11.001,58.8705,-0.3268,0.3867,0.2199,45.5312
18:38:02:147,-0.9888,1.3143,11.0465,58.7206,-0.3048,0.4019,0.1173,45.9688
18:38:02:172,-1.4222,1.2544,10.8715,58.8139,-0.317,0.4777,-0.1002,46.0156
18:38:02:188,-2.7293,0.9027,9.993,58.6898,-0.5345,0.7361,-0.3512,46.2188
18:38:02:208,-2.77,0.3736,10.7471,58.7497,-0.8301,0.675,-0.3195,46.25
18:38:02:229,-2.7102,-0.0598,11.9704,58.7549,-0.9456,0.5394,-0.2895,46.1562
18:38:02:248,-3.2656,-0.5722,12.1741,58.7023,-0.7556,0.5901,-0.328,46.1562
18:38:02:268,-3.4618,-0.6918,11.3456,59.0321,-0.2816,0.5504,-0.2413,45.9062
18:38:02:287,-3.2034,-0.8139,10.704,58.8498,0.3231,0.179,-0.0825,44.75
18:38:02:357,-2.6599,-0.5459,9.7367,58.8508,0.7978,-0.3195,0.0104,44.75
18:38:02:357,-1.9104,-0.2608,9.1717,58.8394,0.9749,-0.7129,-0.036,44
18:38:02:358,-1.4318,-0.0359,9.4137,58.8485,0.9077,-0.8185,-0.2065,44
18:38:02:374,-2.2816,0.1699,9.186,58.6812,0.7019,-0.4197,-0.358,43.6094
18:38:02:389,-2.4419,0.7899,8.286,58.4932,0.4331,0.1503,-0.2022,43.6094
18:38:02:409,-2.2146,1.13,7.7402,58.4807,0.2889,0.2431,0.0049,43
18:38:02:427,-2.1906,1.0989,7.7689,58.2171,0.1881,0.1087,0.0837,43
18:38:02:450,-1.8434,0.8716,7.5126,58.0619,0.0843,0.0263,0.1619,42.8125
18:38:02:472,-1.2473,0.8453,6.9356,58.1175,0.0018,-0.2077,0.2199,42.8125
18:38:02:489,-1.0558,1.0822,6.9428,58.1646,-0.1252,-0.5901,0.1729,43.2031
18:38:02:507,-1.9992,1.0893,8.8893,57.8354,-0.2932,-0.7642,0.1124,43.25
18:38:02:528,-2.9471,0.1866,8.997,58.006,-0.2785,-0.4655,0.2486,43.5781
18:38:02:550,-0.6464,2.1308,8.2932,57.8953,0.1344,-0.642,0.8753,43.6094
18:38:02:571,-0.3808,2.3749,8.3554,57.8387,0.215,-0.7825,0.7746,43.9062
18:38:02:588,0.0311,2.4084,8.4488,57.7044,0.1686,-0.7862,0.5241,43.9219
18:38:02:607,-0.6129,2.5905,9.5836,57.8476,-0.0122,-0.5925,0.2193,44.2656
18:38:02:627,-1.063,3.0619,9.4998,57.9276,-0.1332,-0.2883,0.0874,44.2969
18:38:02:647,-0.7828,3.7181,9.6697,57.8117,-0.0073,-0.3402,0.099,45.1562
18:38:02:669,-0.0072,2.6695,9.1262,57.8991,0.0904,-0.3005,0.091,45.2344
18:38:02:689,-0.6009,2.5546,9.1502,57.8707,-0.0299,-0.1032,-0.0739,45.5
18:38:02:710,-1.3741,2.4921,10.5915,58.0376,-0.1429,0.0092,-0.2034,45.5312
18:38:02:730,-1.6998,2.2433,10.7471,58.0779,0.0067,0.168,-0.124,45.3125
18:38:02:747,-0.9458,2.4706,10.5413,58.1189,0.2022,0.1851,0.0195,45.2812
18:38:02:770,-0.2106,2.7437,10.2873,57.8871,0.3286,0.1069,0.0458,44.9219
18:38:02:789,-0.754,2.5451,11.1685,57.5965,0.4276,-0.0727,-0.0495,44.5781
18:38:02:809,-1.8338,2.15,10.206,57.4906,0.4209,0.0501,-0.058,44.5781
18:38:02:828,-1.2688,2.0375,9.2459,57.6029,0.0208,0.419,0.1985,43.0469
18:38:02:848,-0.2728,1.051,11.8077,57.51,-0.5669,0.5143,0.3989,43.0469
18:38:02:872,-0.2827,0.1675,13.7806,57.2187,-0.7068,0.4704,0.3457,41.8125
18:38:02:891,0.3114,0.3497,12.6096,57.2597,-0.3867,0.4062,0.2114,41.8125
