Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
19:05:48:091,-1.0319,3.6197,9.3203,61.2352,-0.1515,0.0922,0.0031,50.9375
19:05:48:111,-1.0391,3.7493,9.0449,61.1831,-0.0867,0.1002,0.0238,50.9375
19:05:48:129,-1.0654,3.7038,8.7936,61.1392,-0.055,0.0892,0.025,53.0312
19:05:48:149,-1.0271,3.687,8.8678,61.3162,-0.0782,0.0623,0.0336,53.2344
19:05:48:168,-1.0439,3.6799,9.1837,61.4683,-0.1167,0.0525,0.0483,53.2656
19:05:48:189,-1.0032,3.699,9.44,61.4399,-0.1252,0.0605,0.0647,53.2656
19:05:48:212,-0.9314,3.7038,9.4376,61.4438,-0.1038,0.0898,0.077,53.2656
19:05:48:229,-0.8955,3.6846,9.3419,61.4348,-0.0812,0.1014,0.0794,53.2656
19:05:48:248,-0.941,3.6559,9.3323,61.3651,-0.0538,0.0776,0.0764,53.2656
19:05:48:268,-0.9505,3.6126,9.44,61.6033,-0.0263,0.0513,0.0825,53.2656
19:05:48:287,-0.9505,3.615,9.2677,61.897,-0.0018,0.0611,0.0959,53.2656
19:05:48:308,-0.9888,3.6437,9.3443,61.8565,-0.0031,0.0629,0.1106,53.2656
19:05:48:328,-0.8524,3.6461,9.4519,61.6477,0.0049,0.0574,0.1289,53.2656
19:05:48:349,-0.7134,3.7014,9.253,61.5719,0.0348,0.0562,0.1338,53.2656
19:05:48:368,-0.6655,3.7325,9.0951,61.437,0.0428,0.0397,0.1155,53.2656
19:05:48:387,-0.7516,3.711,9.0879,61.5047,0.0238,0.0226,0.0928,53.2656
19:05:48:410,-0.7899,3.6389,9.1382,61.5354,0.0012,0.025,0.0837,53.2656
19:05:48:428,-0.7828,3.6413,9.2195,61.5026,-0.0116,0.0397,0.0916,53.2656
19:05:48:449,-0.7253,3.6942,9.0401,61.3109,-0.0043,0.0556,0.1002,53.1562
19:05:48:467,-0.6488,3.7086,9.1143,61.1566,0.0122,0.0299,0.0953,53
19:05:48:487,-0.5913,3.7277,9.3562,61.2416,0.036,-0.0006,0.0867,53
19:05:48:511,-0.4741,3.7708,9.2148,61.4478,0.0678,0.0043,0.0745,52.7812
19:05:48:529,-0.5195,3.8067,8.8487,61.6626,0.0684,0.0195,0.0507,52.7656
19:05:48:549,-0.6846,3.7923,8.808,61.9725,0.0238,0.014,0.0312,52.5625
19:05:48:567,-0.7636,3.7469,9.0233,61.9828,-0.025,0.0098,0.036,52.5469
19:05:48:588,-0.7564,3.8163,9.0664,61.8775,-0.0269,0.014,0.0593,52.3281
19:05:48:611,-0.6176,3.9048,8.9085,61.9212,-0.0037,0,0.0977,52.2969
19:05:48:630,-0.5794,3.9981,8.741,62.2057,-0.0061,-0.0171,0.1032,52
19:05:48:651,-0.5698,3.9814,8.9707,62.2425,-0.0263,-0.0476,0.0959,51.9844
19:05:48:668,-0.6057,3.9455,9.3491,62.1628,-0.0342,-0.0391,0.0941,51.75
19:05:48:687,-0.6009,3.9407,9.2507,62.1278,0.0208,-0.0214,0.1045,51.7344
19:05:48:712,-0.5961,4.0507,8.9252,62.0285,0.0983,-0.0299,0.113,51.5312
19:05:48:727,-0.6751,4.2377,8.4344,62.0407,0.1295,-0.0086,0.1106,51.5156
19:05:48:748,-0.9769,4.4052,8.3052,62.2089,0.0971,0.0122,0.0953,51.2812
19:05:48:768,-1.2353,4.4698,8.2047,62.212,0.077,-0.0037,0.0922,51.1094
19:05:48:787,-1.1085,4.4435,7.9938,61.9694,0.0727,-0.0794,0.1093,51.1094
19:05:48:810,-0.8306,4.3334,8.4153,62.0092,-0.0067,-0.171,0.1112,47.0781
19:05:48:828,-0.7445,4.2138,9.0784,62.0255,-0.1338,-0.1533,0.0935,47.0781
19:05:48:848,-0.9577,4.1154,9.8109,61.9125,-0.1979,-0.058,0.0825,46.9531
19:05:48:869,-0.984,4.2497,9.763,61.8346,-0.1081,0.0293,0.1124,46.9531
19:05:48:887,-0.9577,4.5679,8.8941,62.0535,0.0666,0.0623,0.1313,47.0312
19:05:48:909,-0.917,4.8218,7.8981,61.8646,0.1784,0.014,0.1197,46.8281
19:05:48:927,-0.996,4.963,7.6756,61.767,0.1301,-0.0806,0.0825,46.8438
19:05:48:948,-0.9769,4.9965,7.9484,61.778,-0.036,-0.1148,0.0483,46.6406
19:05:48:968,-0.8258,4.8458,8.5349,61.6237,-0.2254,-0.0892,0.014,46.4062
19:05:48:989,-0.7636,4.6086,9.1908,61.8462,-0.3732,-0.033,-0.0098,46.4062
19:05:49:009,-0.862,4.5272,10.0217,61.8155,-0.4062,0.0128,-0.0122,46.1875
19:05:49:028,-0.7804,4.5942,9.8327,62.0293,-0.2712,0.0867,0.0165,46.1875
19:05:49:049,-0.7325,4.6564,9.0592,61.848,-0.0702,0.1051,0.0244,46.0156
19:05:49:068,-0.9458,4.7163,8.4727,61.9888,0.0641,0.0611,0.0147,46
19:05:49:087,-1.0845,4.7931,8.3267,62.1165,0.1148,0.0257,0.0354,45.8281
