Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
11:11:21:942,0.4741,1.6232,9.5883,66.8341,0.0531,0.0782,-0.4343,47.9531
11:11:21:962,0.5626,1.6208,9.373,67.0545,0.0702,0.0452,-0.4612,47.9531
11:11:21:983,0.5674,1.6232,9.3897,67.0039,0.0391,0.0147,-0.4759,47.9531
11:11:22:001,0.5339,1.6232,9.6984,66.7906,-0.0122,0.0269,-0.4838,47.9531
11:11:22:020,0.6823,1.6663,9.6625,66.8192,-0.0147,0.055,-0.4771,47.9531
11:11:22:040,0.4884,1.7859,9.6075,66.6825,-0.0116,0.0574,-0.4704,47.9531
11:11:22:059,0.2922,1.7261,9.8518,66.6336,-0.0305,0.0733,-0.441,47.9531
11:11:22:079,0.4286,1.7094,9.8447,66.8246,-0.0232,0.1118,-0.3964,47.9531
11:11:22:099,0.4334,2.0399,9.4615,66.9809,-0.0147,0.1124,-0.3879,47.9531
11:11:22:119,0.1962,2.3797,9.1502,66.7447,-0.0489,0.0764,-0.4148,47.9531
11:11:22:141,0.0024,2.6264,9.1813,66.7076,-0.0965,0.0434,-0.4245,47.9531
11:11:22:160,-0.0646,2.5714,9.1908,66.5671,-0.1344,0.0495,-0.3806,47.9531
11:11:22:179,0.1388,2.3414,9.306,66.4872,-0.168,0.0238,-0.2694,47.9531
11:11:22:199,0.3616,2.0925,9.6266,66.4834,-0.2419,-0.0031,-0.1662,47.9531
11:11:22:219,0.4693,1.9825,10.0002,66.4926,-0.3036,-0.0043,-0.1124,47.9531
11:11:22:240,0.2034,1.9825,10.2921,66.4002,-0.3054,0.0232,-0.1319,47.9531
11:11:22:261,-0.2034,2.0183,10.5748,66.2514,-0.2291,0.0281,-0.1399,47.9531
11:11:22:280,0.1149,2.1356,10.3161,66.3848,-0.0812,-0.055,-0.1075,49
11:11:22:299,0.1651,2.0542,9.9236,66.3376,0.0134,-0.1429,-0.1075,49.9688
11:11:22:320,0.2201,1.9582,9.9141,66.6516,0.0275,-0.2059,-0.1032,50.0781
11:11:22:343,0.3544,1.8888,10.206,66.4787,0.0226,-0.1741,-0.0751,51.0938
11:11:22:361,0.5459,2.0662,10.194,66.2562,0.069,-0.0605,-0.0501,51.0938
11:11:22:380,0.28,2.0088,9.8181,66.2405,0.1209,-0.0116,-0.0629,51.9531
11:11:22:399,0.0766,1.9681,9.5046,66.0198,0.1142,-0.033,-0.0501,51.9688
11:11:22:420,0.0909,1.9801,9.5572,66.1429,0.0067,0.0226,0.0031,52.8906
11:11:22:442,0.1747,1.8147,9.9188,66.105,-0.1197,0.0739,0.0513,52.8906
11:11:22:461,0.3497,1.5634,10.4815,66.0218,-0.1936,0.1301,0.0843,53.5938
11:11:22:481,0.5052,1.4246,10.9146,65.7901,-0.171,0.2462,0.0825,53.5938
11:11:22:502,0.3592,1.4749,10.7782,66.0211,-0.0727,0.3677,0.0202,53.875
11:11:22:522,-0.201,1.4318,10.2419,66.0563,0.025,0.3354,-0.066,53.8906
11:11:22:542,-0.7038,1.1683,10.3184,66.0347,-0.0012,0.0922,-0.0385,54.1406
11:11:22:559,-0.5124,1.0391,10.2754,66.101,0.0171,0.0593,0.0397,54.1562
11:11:22:581,-0.3114,0.9505,9.9978,66.1166,0.0428,0.1173,0.088,54.3906
11:11:22:600,0.0072,0.9864,9.7128,65.884,0.0336,0.182,0.1026,54.5938
11:11:22:619,0.2994,1.1922,9.4041,65.8405,0.0092,0.1521,0.0464,54.6094
11:11:22:644,0.3018,1.4749,9.1023,65.9964,-0.0153,0.0159,-0.0825,54.6094
11:11:22:662,0.0263,1.6161,9.2821,65.631,-0.0751,-0.0892,-0.1973,54.7656
11:11:22:682,-0.1029,1.6567,9.7582,65.6888,-0.1484,-0.0538,-0.2169,54.7656
11:11:22:699,-0.0287,1.6639,9.9452,65.6647,-0.1582,0.0397,-0.1869,54.8125
