Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
19:21:06:840,-0.8019,3.6823,8.9515,64.1225,-0.2492,-0.2352,0.0617,64.625
19:21:06:856,-0.833,3.4786,9.8758,64.0554,-0.3341,-0.1484,0.0495,64.625
19:21:06:877,-0.9482,3.4068,10.6346,63.9888,-0.2523,-0.0177,0.0593,64.625
19:21:06:895,-0.7588,3.5216,10.1007,63.8574,0.022,0.0409,0.1002,64.625
19:21:06:915,-0.7804,3.7229,9.1717,63.7982,0.27,-0.0189,0.1106,64.625
19:21:06:940,-0.6918,3.8498,8.4942,63.9759,0.3427,-0.1155,0.113,64.625
19:21:06:958,-0.5794,3.9383,8.3291,63.9262,0.2449,-0.1582,0.0983,64.625
19:21:06:971,-0.6224,4.0029,8.5373,64.073,0.0623,-0.1142,0.0635,64.625
19:21:06:991,-0.8402,3.9933,9.0903,64.0985,-0.0983,-0.0018,0.0226,64.625
19:21:07:010,-1.1515,3.9526,8.9085,64.3881,-0.1478,0.135,-0.0049,64.625
19:21:07:029,-1.319,3.8952,8.8989,64.449,-0.1326,0.1368,-0.0067,64.625
19:21:07:049,-1.2209,3.7349,9.119,64.4632,-0.0788,0.0171,0.014,64.625
19:21:07:074,-1.2927,3.7038,9.3634,64.7801,-0.0318,-0.0605,0.0269,54.8281
19:21:07:091,-1.4294,3.7134,9.3897,64.7872,-0.0312,-0.0269,0.0507,54.8281
19:21:07:109,-1.4749,3.8521,9.306,64.7283,-0.0476,0.0586,0.0953,56.2031
19:21:07:128,-1.2951,4.1369,9.0162,64.6964,-0.0403,0.1216,0.1478,55.9062
19:21:07:147,-1.2736,4.4674,8.7649,64.849,-0.0214,0.1289,0.1643,56.6875
19:21:07:172,-1.3478,4.7067,8.578,64.6162,-0.0024,0.0819,0.1497,58.0312
19:21:07:189,-1.5132,4.8075,8.7123,64.7268,0.0147,-0.0043,0.1222,54.7031
19:21:07:207,-1.5945,4.7812,9.0329,64.6304,0.0373,-0.0696,0.1106,59.2656
19:21:07:229,-1.4844,4.6373,9.0233,64.4736,0.0599,-0.0757,0.1234,59.2656
19:21:07:248,-1.3214,4.6205,8.9827,64.3937,0.0391,-0.0403,0.1466,53.375
19:21:07:267,-1.3143,4.8003,8.9587,64.6221,-0.0147,0.0391,0.1637,53.375
19:21:07:289,-1.3023,4.8266,8.9061,64.5831,-0.0153,0.0764,0.1607,52.1719
19:21:07:308,-1.3741,4.6971,8.6234,64.5852,0.0825,0.0305,0.1454,52.1719
19:21:07:328,-1.2568,4.5631,8.1975,64.6882,0.1936,-0.0434,0.1454,52.2812
19:21:07:348,-0.9912,4.5631,7.8168,64.7844,0.2333,-0.0794,0.1594,52.2812
19:21:07:368,-0.8955,4.6995,7.5126,64.8587,0.1839,-0.0568,0.1613,52.2812
19:21:07:389,-0.7851,4.7545,7.4192,64.8185,0.0947,-0.0354,0.1527,52.2188
19:21:07:408,-0.6607,4.7716,7.4121,64.977,0.014,-0.0397,0.1399,52.2188
19:21:07:428,-0.5435,4.7716,7.3881,65.0799,-0.0611,-0.0531,0.1167,51.9062
19:21:07:447,-0.4956,4.8936,7.5389,64.9654,-0.171,-0.0354,0.0788,51.5156
19:21:07:471,-0.7086,4.908,8.1377,64.9051,-0.2871,-0.0098,0.0312,51.5156
19:21:07:489,-0.9577,4.7402,8.8032,65.0025,-0.3274,-0.0031,0.011,51.2812
19:21:07:508,-0.9649,4.587,9.1095,64.9303,-0.2749,-0.0018,0.0434,51.2812
19:21:07:529,-0.833,4.7593,9.2363,64.9688,-0.1973,-0.0165,0.0831,51.0312
19:21:07:547,-0.9147,4.8458,9.4376,65.0183,-0.1472,-0.0428,0.0751,51.0156
19:21:07:567,-0.9362,4.7186,9.4161,64.9999,-0.1063,-0.0678,0.0525,50.6562
19:21:07:590,-0.984,4.4267,10.3328,64.7921,-0.0812,-0.2633,0.0837,50.625
19:21:07:608,-0.8907,4.3119,11.257,64.8459,-0.0483,-0.336,0.1417,50.3438
19:21:07:628,-0.3736,4.0603,11.2092,64.9439,0.058,-0.3311,0.2169,50.3125
19:21:07:647,0.3903,4.2401,10.0672,64.914,0.1814,-0.3189,0.2798,50.0312
19:21:07:668,0.7301,4.3908,9.2821,64.9711,0.1765,-0.4264,0.2352,50
19:21:07:690,0.9123,4.209,9.8566,64.994,-0.0214,-0.5705,0.1258,49.7344
19:21:07:707,0.7493,3.8115,11.3073,65.0024,-0.3256,-0.5797,0.0269,49.5156
19:21:07:728,0.9673,3.3159,13.1507,64.9961,-0.5601,-0.4612,0.0043,49.5156
19:21:07:747,1.427,2.9949,14.3432,65.1655,-0.5577,-0.2504,0.0476,49.4531
19:21:07:773,2.0303,3.2106,13.8141,65.2086,-0.2834,0.0342,0.0935,49.4531
19:21:07:790,2.0949,3.6389,11.4556,64.9963,0.1619,0.2022,0.0538,49.2969
19:21:07:807,1.9032,3.6846,9.0497,64.8767,0.5382,0.1161,-0.0855,49.2969
19:21:07:829,1.6759,3.4786,7.1584,64.9015,0.6719,-0.0641,-0.2449,49.1875
19:21:07:848,1.386,3.4642,6.3562,64.8081,0.5009,-0.1686,-0.3696,49.1719
19:21:07:867,1.2114,3.4522,7.0866,64.9277,0.1087,-0.1393,-0.4563,49.1719
19:21:07:889,1.1444,3.2297,8.2095,64.8727,-0.212,-0.0238,-0.5375,49.125
19:21:07:907,0.6775,2.9806,8.7769,64.7698,-0.2828,0.0574,-0.6249,48.8906
19:21:07:928,0.122,2.8226,8.8199,64.781,-0.1668,0.0134,-0.6677,48.8906
19:21:07:948,-0.2656,2.7915,8.4057,64.9488,0.0183,-0.102,-0.6481,48.5
19:21:07:967,-0.565,2.8466,7.7258,65.025,0.1399,-0.1484,-0.5809,48.5
19:21:07:989,-0.6583,3.0404,7.0962,64.9889,0.1246,-0.0831,-0.4813,48.6094
19:21:08:008,-0.3927,3.402,6.9141,64.9673,0.0116,-0.0092,-0.3751,48.6094
19:21:08:028,-0.2994,3.6413,7.2254,64.8248,-0.1045,-0.0024,-0.3115,48.7188
19:21:08:047,-0.1675,3.7253,7.8598,64.8876,-0.1631,-0.0593,-0.2706,48.7344
19:21:08:067,-0.1938,3.7732,8.2956,64.8247,-0.1277,-0.1326,-0.2297,48.5469
19:21:08:091,0.352,3.979,8.7721,64.8403,-0.0379,-0.2089,-0.168,48.5156
19:21:08:108,0.7636,4.3669,8.8846,64.7406,0.033,-0.2223,-0.0867,48.8125
19:21:08:129,0.4286,4.5703,9.4543,64.7906,-0.0202,-0.0849,-0.0812,48.8438
19:21:08:147,-0.1962,4.4387,9.8495,64.6711,-0.0086,-0.025,-0.0886,49.7344
19:21:08:167,-0.3233,4.6947,10.0433,64.8285,0.0336,0.044,-0.0128,49.8125
19:21:08:189,0.4095,4.7641,10.4288,64.6806,0.0562,0.0745,0.0574,50.9688
19:21:08:207,0.8931,4.8649,10.9122,64.6838,0.044,0.1234,0.0318,52.4219
19:21:08:228,0.9458,4.9295,11.2618,64.634,0.0153,0.2071,-0.0593,52.4219
19:21:08:248,0.3927,4.9032,11.3767,64.4793,0.0153,0.295,-0.1784,53.6719
19:21:08:267,-0.6272,4.8386,11.1852,64.6814,0.0672,0.361,-0.2633,53.6719
19:21:08:289,-1.1444,4.745,10.0792,64.6814,0.1503,0.3671,-0.2712,54.5469
19:21:08:307,-1.2544,4.4411,9.361,64.7586,0.099,0.2547,-0.2614,54.5469
19:21:08:328,-1.2903,3.4451,10.3352,64.6721,-0.0996,0.0104,-0.2718,54.5625
19:21:08:348,-2.1021,2.5451,12.8396,64.6147,-0.2376,-0.2327,-0.2627,55.1406
19:21:08:372,-2.8825,2.0782,14.252,64.4326,-0.0715,-0.1765,-0.1271,55.1562
19:21:08:390,-2.7461,2.1811,11.9297,64.4514,0.4019,0.2059,0.1319,55.5312
19:21:08:408,-2.2911,2.7891,8.0441,64.4582,0.799,0.5076,0.3586,55.7344
19:21:08:427,-1.6615,3.2608,5.674,64.1712,0.8546,0.4123,0.4649,55.7344
19:21:08:447,-1.2425,3.5216,5.4371,63.8224,0.6878,0.0232,0.4587,55.8438
19:21:08:467,-0.9817,3.524,6.6078,63.6019,0.4893,-0.3702,0.3995,55.8438
19:21:08:490,-0.5818,3.1723,7.2781,63.6926,0.3512,-0.4948,0.3598,55.7031
19:21:08:508,-0.2512,2.9327,7.3618,63.7667,0.1869,-0.3971,0.339,55.7031
19:21:08:528,-0.1795,2.7652,8.1087,64.011,-0.0647,-0.2071,0.3231,55.8281
19:21:08:548,-0.2489,2.8609,8.5804,63.8348,-0.2602,0.0928,0.3152,55.8438
19:21:08:567,-0.3879,3.2465,7.9555,63.8504,-0.3109,0.4142,0.2914,56.2188
19:21:08:589,-0.7708,3.888,6.9835,63.7176,-0.3066,0.5797,0.2364,56.2656
19:21:08:666,-0.9888,4.0292,7.0388,63.8647,-0.2199,0.3696,0.1582,56.7344
