Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
19:25:06:641,-0.1029,3.3087,9.2267,27.0183,0.0336,-0.1533,-0.0721,193.2344
19:25:06:660,-0.2728,3.2824,8.9827,26.8787,0.0086,-0.1069,-0.0983,193.2344
19:25:06:686,-0.4597,3.1771,9.0808,26.897,-0.0849,-0.044,-0.1032,193.2344
19:25:06:703,-0.5578,3.1364,9.4496,27.2077,-0.1387,-0.0342,-0.0806,193.2344
19:25:06:720,-0.5243,3.1388,9.5213,27.1634,-0.1106,-0.0745,-0.0501,193.2344
19:25:06:736,-0.4262,3.1244,9.6434,26.9369,-0.0617,-0.113,-0.0299,193.2344
19:25:06:756,-0.4095,3.0643,9.7846,26.767,-0.0006,-0.1607,-0.0079,193.2344
19:25:06:774,-0.3305,3.038,9.5333,26.9294,0.0794,-0.1674,0.0208,193.2344
19:25:06:800,-0.3473,3.1555,9.2243,26.8888,0.1014,-0.1503,0.0483,193.2344
19:25:06:816,-0.2584,3.3302,9.1358,26.9648,0.0654,-0.0861,0.0709,193.2344
19:25:06:833,-0.3736,3.3876,8.9635,27.171,0.022,-0.0092,0.0605,193.2344
19:25:06:852,-0.4932,3.4116,8.8511,26.8639,-0.014,-0.0232,0.0525,193.2344
19:25:06:871,-0.6511,3.4259,8.621,26.8613,-0.0434,-0.0617,0.047,193.2344
19:25:06:890,-0.754,3.4522,8.6761,26.9333,-0.0764,-0.1808,0.0446,193.2344
19:25:06:910,-0.4693,3.4307,8.7936,27.0238,-0.1026,-0.2938,0.0525,193.2344
19:25:06:928,-0.4214,3.4714,8.8487,26.9975,-0.1796,-0.1918,0.047,193.2344
19:25:06:953,-0.7229,3.6197,8.8989,27.0099,-0.3268,0.0867,0.0635,193.2344
19:25:06:970,-0.8282,3.7397,8.8774,26.9751,-0.4325,0.3512,0.113,193.4844
19:25:06:989,-1.0582,3.8545,8.9563,26.7794,-0.4123,0.4355,0.1393,193.6406
19:25:07:010,-1.2832,3.9239,8.8319,26.9333,-0.2523,0.347,0.1472,193.6406
19:25:07:028,-1.0534,3.9215,8.4846,26.9062,-0.0379,0.0849,0.1466,193.6406
19:25:07:048,-0.7325,3.9838,8.2525,26.8503,0.044,-0.1442,0.0922,193.7344
19:25:07:070,-0.644,3.821,8.5445,26.8459,-0.0806,-0.2401,0.0037,193.7344
19:25:07:087,-0.644,3.6535,9.7008,26.7817,-0.2926,-0.2975,-0.058,193.7344
19:25:07:108,-0.6224,3.524,10.7279,26.7322,-0.4013,-0.2633,-0.055,193.7344
19:25:07:128,-0.4645,3.5216,11.0871,26.7927,-0.3531,-0.1307,-0.0098,193.6094
19:25:07:151,-0.3449,3.6126,10.4504,26.9498,-0.215,0.0605,0.0476,193.6094
19:25:07:169,-0.1292,3.7014,9.5548,26.691,-0.1197,0.2077,0.0898,193.5156
19:25:07:188,0.2177,3.6703,8.7242,26.485,-0.1234,0.2309,0.1038,193.5
19:25:07:209,0.3353,3.7301,8.6856,26.4837,-0.2156,0.1405,0.0788,193.5
19:25:07:229,0.1579,3.9574,9.6386,26.637,-0.3048,-0.0305,0.0287,193.3906
19:25:07:251,0.1484,3.9718,10.2443,26.5606,-0.2517,-0.1319,-0.0128,193.3906
19:25:07:268,0.0287,3.7445,9.8303,26.6228,-0.1045,-0.0611,-0.0617,188.1562
19:25:07:287,-0.1507,3.4594,8.9803,26.5091,-0.0159,0.0312,-0.0837,188.0781
19:25:07:309,-0.2489,3.3494,8.5875,26.2835,-0.0574,0.0953,-0.0629,187.6875
19:25:07:328,-0.4669,3.2824,8.6402,26.2807,-0.1417,0.1539,-0.036,187.6406
19:25:07:348,-0.8859,3.2321,8.9372,26.5202,-0.1558,0.1429,-0.0165,187.6094
19:25:07:370,-1.0558,3.05,9.44,26.5354,-0.0421,-0.0232,-0.011,187.6094
19:25:07:389,-1.008,2.7293,9.8351,26.4049,0.1509,-0.1808,-0.025,187.7969
19:25:07:409,-1.2042,2.5666,9.8973,26.62,0.292,-0.2095,0.0086,187.8125
19:25:07:428,-1.2162,2.8753,10.1581,26.667,0.3329,-0.2602,0.1344,187.7812
19:25:07:453,-0.9362,3.3087,10.6179,26.833,0.3152,-0.2547,0.2529,187.7656
19:25:07:470,0.3018,3.9168,10.2706,26.901,0.1753,0.1216,0.2938,187.4844
19:25:07:489,0.4119,3.9455,9.6864,27.2575,-0.0183,0.3305,0.1863,187.4688
19:25:07:509,0.3305,3.7373,8.942,27.2072,-0.3079,0.4117,0.0434,187.3125
19:25:07:528,0.7588,3.1795,8.1425,27.1578,-0.7214,0.3091,-0.0788,187.2969
19:25:07:551,1.3789,2.2409,10.139,27.3591,-1.2528,-0.2071,-0.2297,187.3906
19:25:07:569,1.9056,1.1539,14.307,27.1892,-1.526,-1.0189,-0.4007,187.4062
19:25:07:587,2.406,0.5028,17.4147,27.1467,-1.2681,-1.5284,-0.4844,187.5469
19:25:07:608,2.1093,-0.0694,17.5965,27.1906,-0.656,-1.1514,-0.518,187.5469
19:25:07:627,1.2784,-0.5411,15.3532,27.3426,0.0464,-0.1716,-0.3922,187.5312
19:25:07:653,1.2951,-0.3018,12.2387,27.3662,0.6646,0.6744,-0.066,187.5312
19:25:07:668,1.8434,0.4597,8.9683,27.3366,1.0629,1.1686,0.2034,187.625
19:25:07:687,2.205,1.6663,5.8606,27.5511,1.1197,1.2296,0.3042,187.625
19:25:07:709,2.5403,2.6097,4.7569,27.4984,0.8118,0.8845,0.2278,187.5625
19:25:07:728,2.4754,2.8131,5.1138,27.4048,0.4154,0.4606,-0.0232,187.0312
19:25:07:747,1.8003,2.4754,5.7912,27.5919,0.1484,0.1429,-0.3396,187.0312
19:25:07:769,1.0487,2.0973,6.5934,27.6422,0.0086,-0.1167,-0.5522,186.4219
19:25:07:789,0.7158,1.9223,7.1824,27.5937,-0.0556,-0.2419,-0.6163,186.4219
19:25:07:808,0.5411,1.9753,7.491,27.3008,-0.1057,-0.2449,-0.6066,186.2969
19:25:07:828,0.7038,2.2265,7.934,27.5873,-0.1692,-0.2614,-0.5528,186.2969
19:25:07:847,1.1372,2.4873,8.741,27.4325,-0.2211,-0.3244,-0.5094,187.0938
19:25:07:869,1.4988,2.7461,9.495,27.4023,-0.2223,-0.3744,-0.5094,187.0938
19:25:07:888,1.4868,2.9542,10.0433,27.7941,-0.1833,-0.3775,-0.5473,188.3906
19:25:07:908,1.2209,2.9423,10.5772,27.7624,-0.1045,-0.3946,-0.5766,188.5156
19:25:07:928,1.0702,2.7915,11.0154,27.757,0.0391,-0.4129,-0.562,188.9375
19:25:07:947,0.8764,2.8131,10.9241,27.7365,0.2162,-0.2926,-0.5009,188.9688
19:25:07:969,0.6823,3.1675,10.218,28.001,0.3518,-0.0281,-0.4056,188.2031
19:25:07:989,0.6488,3.6461,9.3108,27.9699,0.3525,0.3305,-0.2792,188.125
19:25:08:011,0.553,3.9694,8.6809,28.1158,0.2559,0.2969,-0.295,187.7656
19:25:08:028,0.2273,4.1154,8.6306,28.2565,0.1735,0.1008,-0.3146,187.7188
19:25:08:048,0.2058,4.046,10.3953,28.1702,0.16,-0.1869,-0.3311,188.6094
19:25:08:067,0.079,3.8426,11.4365,28.3815,0.2065,-0.3787,-0.3799,188.7031
19:25:08:088,-0.352,3.4618,12.3033,28.7861,0.2547,-0.4306,-0.4251,189.9844
19:25:08:107,-0.8907,3.122,12.5617,28.9381,0.2889,-0.2828,-0.3958,190.1094
19:25:08:128,-1.6783,3.1005,12.0015,28.9317,0.2596,0.0788,-0.2993,191.25
19:25:08:151,-2.0136,3.3494,10.8691,29.0424,0.1393,0.4465,-0.1466,191.3594
19:25:08:170,-1.4246,3.1268,10.3905,29.186,-0.036,0.4392,-0.0226,192.625
19:25:08:188,-0.7397,2.2935,11.4772,29.4416,-0.1222,-0.0385,0,192.6406
19:25:08:210,-1.1157,1.7453,13.1698,29.5874,0.047,-0.5858,-0.0489,194
19:25:08:227,-1.9199,1.3693,13.4907,29.5212,0.4722,-0.6377,-0.0324,195.0781
19:25:08:252,-2.2935,1.0223,11.482,29.5357,0.9389,-0.0751,0.1326,195.0781
19:25:08:268,-2.1141,1.3382,7.4839,29.6666,1.1331,0.6591,0.3598,195.6719
19:25:08:288,-1.6759,2.3605,5.3318,29.8835,0.8088,0.8442,0.5296,195.6719
