Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
19:11:44:872,-0.5722,0.5028,9.9858,39.1497,-0.0031,0.0202,-0.0177,167.6719
19:11:44:892,-0.5578,0.5124,9.8327,39.2316,-0.0202,0.0305,-0.0092,167.6719
19:11:44:910,-0.5171,0.5148,9.859,39.2208,-0.0428,0.0195,-0.0098,167.6719
19:11:44:930,-0.5746,0.5219,9.859,39.168,-0.0525,0.0116,-0.0165,167.6719
19:11:44:948,-0.6416,0.5243,9.9667,39.2704,-0.0495,0.0226,-0.0153,167.6719
19:11:44:968,-0.6153,0.486,10.0074,39.114,-0.0281,0.0483,0.0037,167.6719
19:11:44:989,-0.5459,0.51,9.9236,39.2815,0.0043,0.0489,0.0189,167.6719
19:11:45:008,-0.5913,0.5387,9.8734,39.3289,0.0147,0.0324,0.014,167.6719
19:11:45:027,-0.6416,0.565,9.8375,38.9521,-0.0006,0.0232,0.0159,167.6719
19:11:45:047,-0.6703,0.5722,9.8806,38.9248,-0.0165,0.0195,0.0244,167.6719
19:11:45:067,-0.6775,0.5578,9.859,38.8411,-0.0226,0.0318,0.0409,167.6719
19:11:45:089,-0.6176,0.5435,9.8686,39.0241,-0.0208,0.0318,0.0574,167.6719
19:11:45:108,-0.5913,0.51,9.8255,38.9982,-0.0171,0.033,0.0617,167.6719
19:11:45:127,-0.4836,0.5052,9.8181,39.1303,-0.0214,0.0299,0.058,167.6719
19:11:45:148,-0.4478,0.5028,9.7678,38.9603,-0.0269,0.0257,0.0415,167.6719
19:11:45:167,-0.5171,0.5052,9.7893,38.8872,-0.0293,0.0312,0.0263,167.6719
19:11:45:190,-0.5076,0.4693,9.8327,39.0539,-0.0379,0.0605,0.0281,167.6719
19:11:45:208,-0.3903,0.4741,9.883,39.1542,-0.0458,0.0788,0.0318,167.7031
19:11:45:227,-0.3832,0.5004,9.871,39.4565,-0.0367,0.0531,0.0079,167.7031
19:11:45:247,-0.486,0.5291,9.8351,39.4124,-0.022,0.0367,-0.0122,167.7031
19:11:45:267,-0.5124,0.5124,9.8085,39.4161,-0.0287,0.0702,-0.0012,167.7031
19:11:45:289,-0.4262,0.4836,9.8662,39.5109,-0.0476,0.0928,0.0159,167.6719
19:11:45:308,-0.364,0.4621,9.9117,39.4666,-0.0586,0.0831,0.0104,167.6719
19:11:45:327,-0.4095,0.4597,9.9236,39.7007,-0.0544,0.0696,-0.0061,167.625
19:11:45:348,-0.51,0.4645,9.8949,39.6279,-0.044,0.0733,-0.014,167.625
19:11:45:367,-0.5148,0.4669,9.8782,39.569,-0.0385,0.0874,-0.0031,167.5
19:11:45:393,-0.5195,0.4669,9.8925,39.4458,-0.0434,0.0971,0.0049,167.5
19:11:45:408,-0.6129,0.4645,9.9045,39.509,-0.0458,0.0843,-0.0037,167.3594
19:11:45:428,-0.6894,0.5076,9.9284,39.4077,-0.0421,0.0702,-0.0018,167.3594
19:11:45:448,-0.7923,0.5291,9.8925,39.232,-0.0336,0.077,0.0116,167.2812
19:11:45:469,-0.8402,0.5698,9.8447,39.5721,-0.0299,0.0843,0.033,167.2812
19:11:45:490,-0.8067,0.5148,9.9811,39.5414,-0.0593,0.0849,0.0745,167.2969
19:11:45:510,-0.7732,0.4573,9.9691,39.7036,-0.0544,0.0837,0.0874,167.2969
19:11:45:528,-0.7899,0.4669,9.9811,39.8416,-0.0299,0.0733,0.0886,175.5938
19:11:45:547,-0.8907,0.4454,9.9404,39.8338,0.0031,0.0709,0.0886,175.6719
19:11:45:567,-0.9434,0.3975,9.8877,39.9122,0.0489,0.0647,0.099,175.6562
19:11:45:591,-0.9817,0.3808,9.7199,40.0589,0.0898,0.0892,0.1167,175.6562
19:11:45:609,-1.0439,0.4071,9.5357,40.3695,0.1063,0.0971,0.1307,175.6406
19:11:45:630,-1.0774,0.4454,9.5261,40.389,0.1136,0.0654,0.1399,175.6406
19:11:45:647,-1.1085,0.5219,9.4807,40.4805,0.1533,0.0293,0.1411,175.6406
19:11:45:668,-1.3238,0.4932,9.3395,40.4677,0.2278,0.025,0.1484,175.6406
19:11:45:693,-1.5849,0.4573,9.2797,40.4015,0.2608,0.0971,0.2046,175.6406
19:11:45:710,-1.5826,0.4095,9.629,40.4886,0.1735,0.1967,0.2987,175.625
19:11:45:727,-1.4486,0.4143,10.5652,40.4263,0.025,0.2676,0.3506,175.625
19:11:45:748,-1.3454,0.5459,11.2044,40.5767,-0.0104,0.2431,0.3518,175.5312
19:11:45:769,-1.3908,0.766,10.9193,40.4482,0.1594,-0.0373,0.3011,175.5156
19:11:45:794,-1.6567,1.0965,9.7128,40.6276,0.4288,-0.5394,0.2578,175.5156
19:11:45:808,-1.8362,1.6184,8.7458,40.4694,0.598,-1.0647,0.2816,175.3281
19:11:45:829,-1.3789,2.0231,8.8558,40.5455,0.573,-1.2461,0.3647,175.125
19:11:45:848,-0.3951,2.2146,9.2605,40.7742,0.3812,-0.8802,0.493,175.125
19:11:45:870,0.4023,2.3725,9.5237,41.0244,0.1106,-0.3183,0.5327,174.8906
19:11:45:890,0.6966,2.5522,9.4878,41.1925,-0.2449,0.1564,0.3677,174.8906
19:11:45:910,0.2082,2.1165,8.9779,41.3031,-0.7691,0.5736,0.0965,174.6406
19:11:45:930,-0.0455,2.1141,9.7152,41.3251,-1.1325,0.4423,-0.1014,174.625
19:11:45:949,-0.5483,1.5371,9.9619,41.2008,-1.2406,0.2535,-0.2755,174.3438
19:11:45:967,-0.8524,1.2281,10.2203,41.472,-1.1942,0.2779,-0.3518,174.3438
19:11:45:991,-0.8163,0.9314,10.0385,41.6441,-1.036,0.4997,-0.3409,173.8594
19:11:46:011,-0.8812,0.5554,9.5357,41.8279,-0.8466,0.6719,-0.3958,173.8125
19:11:46:030,-1.4342,0.0957,9.0401,41.9943,-0.5266,0.4038,-0.3445,173.0938
19:11:46:047,-1.3143,0.0933,9.076,41.972,-0.3891,0.0556,-0.2431,173.0156
19:11:46:070,-1.0415,0.2946,9.3897,42.0419,-0.2169,-0.3189,-0.1472,172.5156
19:11:46:092,-1.3238,0.3377,10.5389,42.3315,-0.0171,-0.5675,-0.0635,172.4531
19:11:46:109,-0.9314,0.644,10.4623,42.3543,0.0605,-0.2547,0.1008,171.9688
19:11:46:128,-0.699,0.7373,9.495,42.5189,-0.0018,0.2443,0.2016,170.9688
19:11:46:148,-0.7373,0.7229,9.9691,42.5716,0.0324,0.1185,0.1778,170.9688
19:11:46:170,-0.9577,0.7564,9.859,42.7278,0.1038,0.0165,0.1442,170.2969
19:11:46:192,-1.0917,0.8883,9.5477,42.5171,0.179,-0.0751,0.1808,170.2969
19:11:46:208,-0.9864,0.8354,9.4854,42.7733,0.1936,-0.1747,0.2755,170.5938
19:11:46:228,-0.6823,0.8091,9.8806,42.7044,0.1845,-0.1765,0.3854,170.5938
19:11:46:249,-0.0622,1.3071,11.056,42.6554,0.3128,-0.1087,0.4111,170.5938
19:11:46:269,-0.1316,1.3645,10.2395,42.8475,0.6182,0.1442,0.1442,171.25
19:11:46:289,0.1938,1.051,10.1462,42.7046,0.7593,0.2504,-0.1381,171.25
19:11:46:311,-0.1819,1.4414,9.6099,42.5589,0.8326,0.3152,-0.4172,172.0625
19:11:46:330,-1.5945,1.1468,9.5405,42.3179,0.8112,0.1778,-0.5736,172.6719
19:11:46:348,-2.8035,0.6272,9.7247,42.3011,0.6237,0.0299,-0.4624,172.6719
19:11:46:367,-2.8848,0.2321,10.218,42.3617,0.3396,-0.0586,-0.1289,172.8594
19:11:46:391,-1.6998,-0.0981,10.3759,42.4487,-0.0226,-0.0073,0.259,172.8594
19:11:46:410,-0.2106,-0.4047,11.0106,42.4619,-0.3207,-0.0593,0.4722,172.5469
19:11:46:429,0.3927,-0.2656,11.688,42.4467,-0.4123,-0.1197,0.4129,172.5469
19:11:46:447,-0.1412,-0.0622,12.2219,42.5526,-0.3561,-0.0721,0.1973,172.2344
19:11:46:468,-0.9075,-0.1771,11.9034,42.7721,-0.2217,0.0983,0.058,172.2031
19:11:46:492,-1.2257,-0.2632,11.1996,42.813,-0.077,0.1955,0.088,171.75
19:11:46:512,-0.0191,-0.0335,9.3227,42.8254,0.0452,0.1955,0.1723,171.7188
19:11:46:528,0.2369,-0.1842,8.9515,42.7961,0.0525,0.2602,0.1839,170.9375
19:11:46:549,0.2704,-0.6894,9.0784,42.787,-0.1075,0.5082,0.1826,170.8594
19:11:46:569,1.0917,-1.1133,9.0329,42.9587,-0.2889,0.7972,0.182,170.9062
19:11:46:594,0.7612,-0.2512,10.1462,42.899,-0.4423,0.6774,-0.0244,170.9219
19:11:46:607,-0.7971,-0.1914,11.6474,42.9332,-0.5504,0.3971,-0.3231,171.9844
